full_text,sentiment
"congresistas estan atizando hoguera, cuidado habre chilenazo lima.. provoque señor estan llegando.. enfrentan estan enfrentando pueblo hartos ayayeros salvaran.",negativo
cuenta desempleado?????,positivo
estan?,positivo
fuiira ctm!,positivo
porq docentes secundaria.. acabamos cada tarado estimado mauricio. docentes deben plasmar compresion lectora respeto. profesionales espec. deben cada rama numeros ing. letras escritor etc..,negativo
"parasito, deja sangrar peru",positivo
"congresistas estan atizando hoguera calma, cuidado habre chilenazo lima.. provoque señor",positivo
calla mierda. tres años mafiosos fujiapristas obstaculizando desarrolo pais. quieres? mandraque?,negativo
x2🤮🤮🤮🤮🤮,positivo
realidad deberian implementar educacion profesionales cada especializacion nivel secundario.. creo error tarado.. solo deben quedar docentes profesion primario..,negativo
"bueno cierto, tambien gobiernos regionales",positivo
"letrero busca""? ojala encuentren perrito",positivo
democracia habla sarnoso,positivo
totalmente acuerdo.un abrazo,negativo
viva apra,positivo
lista bandas organizacion criminal nunca dejaran peru salga adelante...,positivo
aprietas sarta ladrones viviera victor raul hace rato notado perros,negativo
logran salirse realidad... sacarle vuelta conciencia??? siempre experiencia sinonimo sabiduria dignidad.. mejor seria.. aprender errores otros.. incurrir mismas.. rodearse estas... jamas!!! jamas!!!,negativo
piensas trabajar congreso olvidalo calabacita,negativo
loco traidor,positivo
"comprobar queda plan escrito promesa incumplida participacion realizar obras,solo labor fiscalizar,hacer leyes...",positivo
hablar! solo buscas venganza hartos mafiosos korruptos fujiapristas vengativos,negativo
decrepitacion accion,positivo
jajajaja😆😆😆,positivo
jajaja😆 quitar placa hizo otro!! conchan....,negativo
jajaja tremendo maricon vizcarra solito patita puso cara cojudo,positivo
"freddy guilardi, carcel corrupcion presidente regional ancash... mismo jorge castillo pidio renuncia...!!!",positivo
vamos mulder.,positivo
bien!!! 👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼,positivo
vendepatria!,positivo
que..??,positivo
perro chacra mato dueño ahora quieres seguir atornillado congreso con. esperanza regrese ratalan.,negativo
perruno??,positivo
kgada jajajaja,positivo
asombran pais sabia presidente ladron tuvimos. qepd. siempre pueblo penso eso. ahora perros falderos quieran limpiarlo victimizar cosa.,negativo
cria cuervos sacaran ojos,positivo
"salvemos peru gente mulder partido aprista, solo dañan pais",negativo
2019 narnia 🦁🧝‍♂️🧚‍♂️🧙‍♂️,positivo
"tiempo presidente comision fiscalizacion fujimorista... estupido decir tenian poder kongreso.... verdad imbecil. medios dicen hace tiempo pues tia, torturas leonor rosa.",positivo
"increible, hombre loco igual,? pregunto como? donde? cuanto presupuesto require departamentos hombre orate",positivo
"viniendo aprista, inepto autoridad hizo ancash; merece importancia. seguidor cobarde suicida.",positivo
voto parasito aprista suma resta... tio...,positivo
con....,positivo
"puro floro inaugurando colegios antiguos, pintados pesimamente...",positivo
troll detected!!!,positivo
miserable comentario ese.,positivo
"seguro, papa soltero, algun problema?",positivo
"apoyo, cuente conmigo sale elegido, saque palacio vizcarra años atrazo ollanta +vizcarra)",negativo
visto hace falta mujer... pena bolas estaran rebalsando.🤣,negativo
"fin, piensan apristas... 🤷🏻‍♀️",negativo
acabaron croquetas...,positivo
🐀💩🐀💩🐀💩🐀💩...esta rata perro mulder quiere chifa...recomiendo delivery veneco,negativo
scooby scrapie,positivo
un(a) troll desocupado(a).,positivo
estan apuñalando enteraremos diran empresarios diran brasileños?,positivo
porq dedicas cosa? sera sabes hacer cosa vida... solo joder peru,negativo
apra secretario general elias rodriguez entro roba plata clinica dental pepe flores hace mismo ingresos academias elias acaba nombrar gerente machete,negativo
"fin, siempre, apristas pensando pueblo ignorante",positivo
"letania escucho siempre, menospreciando pueblo, pueblo supiera cosas costo, escuche noticiero señora pueblo joven decia, pagar instalacion agua, desague electricidad haremos joven",positivo
"inteligente, honesto, leal, valiente democrata ....ese mauricio mulder...",positivo
jamas. pasado ayuda palabras sino videos veteranos dicen verdad adulteraciones.,negativo
puede hacer labor social house?,positivo
seria bueno informe dichos proyectos procesos...hay bastante burocracia mismos hoy. usted sabe gestion deberia cuestionar tecnicamente.,positivo
jajajaja,positivo
noooooo,positivo
deberia hacerle favor pueblo jefe darse tiro,negativo
jajajajajajajajajajaja,positivo
"entonces, trabaja, basura",positivo
rctm,positivo
perro.. ojala veneno.,positivo
"nunca saco alguna favor peruanos,mas dedico pelear dias millones peruanos pagado sueldazo votar castigo pueblo",negativo
osea firulais,positivo
jamas,positivo
entendido encargados hospitales gobiernos regionales.,negativo
"vizcarra ,donde estan ubicados 1000 colegios",negativo
"""obstruccionista""!...",positivo
next,positivo
tribuno perrocracia🐶.,positivo
tribuno rata patas truan,negativo
chino culpa.,positivo
"mulder, espero ganes puedas catedra debate. aunque votare",negativo
inaugurando trochas,positivo
"pueblo preguntas quiere pagar impuestos, decir gusta andar combi, decir infinito. quiere decir razon.",positivo
😂😂😂😂😂😂😂jajjaj😂😂😂😂😂😂jjajjaa😂😂😂😂😂😂que gracioso protector 😂😂😂😂,positivo
ardera veas padrino entra congreso,positivo
"cuajo manejas sinverguenza, primero atreverte reventar autobombos descaradamente segundo hablar democracia, especialista inconstitucionalidad saltarte normas... sinverguenza",positivo
mama.,positivo
pues creo interpuso fujis,negativo
creer rata unico haciendo nadie fiscalice regalarle dinero amigos odebrecht,negativo
"""tribuno"" jajajajaja, inyectando directo venas.",positivo
trabaja vago mier... ladrar nomas sabes hacer?,positivo
grado estiercol sube cabeza... hace alucinarte estupideces. pobre hijo lassie. perdon,positivo
señora algun comentario respecto?,positivo
"cronica muerte anunciada, pasan valla",negativo
nunca hiciste chimbote region ancash.,negativo
pinocho,positivo
bueno regular regalo dinero prensa.,positivo
miedo infeliz verguenza arrastrarte elijan cloaca quisiera zapatos! poder/dinero/negociado/blindaje agazapado ratas! buscas inmunidad salvarte ahora loncheron📢🇵🇪,negativo
jaja tampoco pendejo sabes asi.,negativo
razon!!!,positivo
"caradura, ladrona gastabas plata montesinos",positivo
nota bien profesional ahh!!!,positivo
hahahahahaha hahaha hahahah hahaha hahaha hahahah hahaha hahaha hahahah hahaha hahaha hahahah hahaha hahaha hahahah hahaha hahaha hahahah hahaha hahaha hahahah hahaha hahaha hahahah hahaha hahaha hahahah hahaha,positivo
bueno pues demas reniegue!!! lloren!! saben mulder sera elegido mas!!!,positivo
¿usted presidente regional ancash? ¿acabo mandato renuncio?,positivo
jajaja pobre payaso,positivo
lindo perrito siempre hace reir,negativo
"experiencia tapar corrupcion alan, leyes inconstitucionales.",positivo
volvieron andadas capuñay.,positivo
afrancesado llooooorar......,positivo
"salvemos peru???siii salvemos peru fujiaprista rata de,..oro.😡",positivo
"interrumpirlos...pelea ratas, bueno: apra termina perdiendo",negativo
dieron cerebro dieron hinchazon cara.🤦🏻‍♂️razona alguito,negativo
jamas!!!!!!!!!!!!!!!,positivo
caraduras apristas... ¡como sido veces gobierno! #cleptocracia,negativo
"jajajajajaja mulder, chupate esa...!!!",positivo
congreso ahora echamos culpa?siempre escasos cerebro paola sigue entender incspaz presidente,negativo
tribuno cancerigeno democracia tribuno impunidad. retorno tribuno saboteador movera fichas regresar dedicar limpiar aliados.,positivo
claro enfrento...pero olvides blindando megaladron china...jalatetas estado!! experto bloqueando investigaciones...¡buen perro chacra!,positivo
"chismosito ""demokracia"".",positivo
ocioso conchudo ultimos periodos congresales...,positivo
y??? problema?? querias ordene matar cholos moquegua jefe cobarde desgraciado ese?,positivo
"mulder nunca merecio curul, estadisticamente pobre produccion legislativa, defendio blindo corruptos, lucro cargo, etc. ningun aprista honesto debe votar",negativo
jajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajaja,positivo
jajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajaja,positivo
jajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajaja,positivo
perro chusco,positivo
votare,positivo
farsante promete comegios falsa lucha corrupcion,positivo
calla marioneta fujimoristas,negativo
"pueblo botara ""basura"" tienpo defendido pata loncheras. crees nuevamente llevar gente entorno ganar sueldo congreso, trabaje. crees vivo.",negativo
mauricio retroceder nunca rendirse jamas,negativo
m....,positivo
"segundo slogan mulder?: ""fuiiiiiiira ctm""😁😁😁",negativo
keiko fujimori hecho tres millones seiscientos credicorp asunto dejaron presidenta,negativo
cojuda mande,positivo
"holis,",positivo
llegue tarde bullying...,negativo
"tambien quiero metan presa, house",negativo
sinverguenza sangre cara? cuenta nunca trabajado quieres seguir viviendo impuestos?!?! pases!!! hora trabajes,negativo
"perrito, muerto perro desapace rabia",positivo
envidioso jorgito deja curul perruno.,negativo
"parlanchin, conchudo",positivo
ahora culpa,negativo
"ptm, dieron ganas baño vengo!!!",positivo
"inhiban, divertido muestras afecto cuantas sabran",positivo
"peor mijael, atribuyendose cargos corresponde",positivo
"mientras nuevo hospital literalmente ""pudriendo"". incapacidad maxima expresion.",negativo
salio sentencia corrupcion? pense siendo investigada.,negativo
cierto rctm,positivo
jajaja... aja! nuevo viejo?,positivo
puro higado....descontrolado defensor corrupcion.,positivo
ahora echara culpa partidos politicos,positivo
"nunca crei, triste periodista preguntacomo?",negativo
jamas,positivo
"sabe mulder, antimermelada, anticonsultoria",negativo
ragua,positivo
"compa, equivocaron debio decir tribuno corrupcion!!",positivo
"puedes enumerar corruptos, osea inmaculados gracias",negativo
momias siguen dolidas,positivo
solo idiota votaria susi diaz hizo mejores proyectos toda vida politica,negativo
jajajajajaja,positivo
"tribuno democracia?!!!, jajajaja, payaso leguleyo, piojo fuerza popular,vividor, argumentista,estamos hartos palabreria barata, solo voto!!!",negativo
enseeio sinverguenza cuantas leyes buenas promulgado gusta vivir partido bases quisieron fuistes !!invitado!! partidario1,positivo
comechados asco!! entiendanlo lumpen politica. oportunidad solo hicieron ridiculo.,negativo
peor hace paso diciendo culpa congreso. congreso sabe echarle culpa. inutil,negativo
“democrata” enemigo prensa furgon cola fujikeikismontesinismo votando siempre espaldas pueblo! dizque electo buscara vacar presidente vizcarra. prioridad “democrata”!,negativo
"determinacion tremenda. supongo debe mismo ingeniero, logico",negativo
"entregue bases estan hechas! felicidad grande pdte. pudo pais cerrar cloaca #fujiaprista sacandolos camino, agracede vida! 👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏",positivo
jajajajaja,positivo
creerle mulder creerle mitomano.,negativo
mejor congresista voto.,positivo
"elimino intereses, desaparezca, lema sujeto “hablen hablen bien, hablen, mantiene vigente”, borrenlo deje tener seguidores!",positivo
"cuento cree nadie. asuman culpa, carajo. apoyado inepto, variar, corrupto.",positivo
nauseabundo entrevisten siempre mismo tontuelos:,positivo
acaba mamadera,positivo
repudia vrht:,positivo
gente aplaude miserable,positivo
"inepto vizcarra mentiroso, nariz grande.",positivo
"deberia haber dislike twitter entiendan realidad, pongase trabajar verdad señor decencia candidato oficial",negativo
nunca aprista sigue guia jefe vrht votara furgon cola fujikeikismontesinismo. periodista enemigo prensa. electo bases hace poner lista alanista. democratas rabiosos. voto mulder.,negativo
bien raro pusieron acuerdo miembros criminal periodistas denunciar bcp.,positivo
pueblo repudia escoria persona,positivo
gracias reflexion.. pondre banco alguna algun interes.!,positivo
jajaja tribuno corrupcion debe suicidarse infierno alado madre lider ladron,negativo
jajajaja jajajajajajajajaja,positivo
acaso hizo bueno peru.,positivo
"loquita, estabas, extrañe",positivo
"patas, ahora excusa",positivo
toda lista morada llena vizcarristas rojos,positivo
"tampoco justifiques vizcarra. derecho ciudadano exigir presidente cumpla prometio campaña gobierno. anteriores presidentes sido malos, tambien serlo aguantar.",negativo
"""que conchudo eres!! crees peruanos mala memoria?",negativo
gano flamengo perro chusco!!! celebrar!!!,positivo
"iguala lista apra,",negativo
ladra perrooooooo....,positivo
calla,negativo
comediante ahora ahora congresista sobrado haces chabuca granda,negativo
favor piensa,positivo
"asuuu tribuno donde, mastin alan sera",negativo
"gracias tweet....ya debo marcar apra, numero 1.....este mulder pobre infeliz!!!",negativo
"""dedocracia"" practica partido mejor presentacion particular forma democracia.",positivo
"castigarnos presencia, gusta plata facil, sabes hacer cosa fregar 30mm peruanos, merecemos impuestos paguen sueldo. hecho?????🙄😖😭",positivo
crimen dizque capitan postulando congreso,positivo
tribuno democracia auspiciado statu,positivo
gracias.,positivo
segun maurice segundo gobierno mejor historia peru...😂😂😂😂,negativo
unico candidato propio partido invitarlo nadie queria.,negativo
"tanta vaina pasar valla, salte hachiko.",negativo
afortunadamente voto #piura,positivo
quedado colosal amo.,positivo
descarados... peru decente informado puede prescindir ustedes,negativo
"pobrecita pena, buena lavada cerebro dieron seguro ofrecio puesto trabajo entra delicuente. 🤢pobre pena. poner foto junto rata gorda asco",positivo
"regresas intentar tapar toda porqueria, lider excompañeros...",positivo
🤢🤮que asco delicuente!!! volver crees congreso chacra? haciendo trampa internas apra volveras corrupto!!! acto honor vete infierno rata alan,negativo
"aterra vaque vizcarrata, regala s/524 millones odebtecht cuento lucha corrupcion, jodas baboso",positivo
tristeza ajena siento. viendo mismo impulsa candidatura.,positivo
pudo elecciones internas. disposicion secretaria politica mismo). invitado numero hace preso,positivo
"jajaja, tribuno mafias comechados. #muldernuncamas",positivo
pica pica 😂😂😂😂😂,positivo
"pense habian inhabilitado agrupacion, mala noticia",negativo
mauricio mulder bedoya ¡¡¡¡¡¡¡¡¡ nunca massss !!!!!!!!!!!!!,negativo
permitamos misma mierda vuelva congreso menos fujiaprista llevan delito impunidad trampaaaaaaaaaaaaaaaaaaa,negativo
duele vaya lavar platos,positivo
"sanguijuela, sinverguenza corrupto",positivo
next,positivo
peor #ratas,negativo
"pura bulla, perro ladra, muerde... saben votar.",positivo
perrito faldero,positivo
"ninguno salga partido, ninguno!",positivo
¡noooooooooo!,positivo
"fraude elecciones congresales 2020 incluido golpista, oposicion logra mayoria necesaria vaca presidente ejecutivo legislativo elecciones generales participacion completo mandato años",positivo
bien defensor loncheras.,positivo
"salvar peru votar ningun fuji alanista mejor. ¿cree sinverguenza mulder castillo, velasquez delincuentes congresistas olvidaremos chavarry, suicidio, odebrecht ¡jamas olvidaremos ¡nunca corrupto alanista!",positivo
jajajajajajajaja,positivo
jajaja... gracias partidos impresentables atiquetas paralizado!,positivo
postulacion ofensa,positivo
fijo mauricio....,positivo
#nopasaranlavalla,positivo
jajaja bien votar impresentable payaso,positivo
tribuno jajajaja sabia mascotas creen tanto.,negativo
perro mafia aprista llama tribuno? buen nombre,positivo
tribuno??? tribunero seras!!!! parlamentario mediocre mafioso....,positivo
dira perro politica.,positivo
cierto,positivo
mayordomo ladron garcia,positivo
"justifiques apoyo alas ratas,ni comunismos ratas apristas",positivo
siii salvaremos pais...nunca apra,positivo
s-e-a-s p-e-n-d-e-j-a... crees floro monse???,negativo
k...ese corrupto responder justicia.,positivo
ratapristas,positivo
"enemigos detectores, nadie puede negar mejor congresista cerrado congreso, bien postules, confiamos",positivo
tribuno democracia... ya... ptm... 🤦🏻‍♂️...,positivo
jajajajaja perro sucio quiere seguir mamadera,positivo
bastardo creido tremendo corrupto,negativo
risa,positivo
..democracia?? dedo??,positivo
"tribuno democracia????? jajajaja mascota, sinverguenza!!",positivo
compraron? bueno burro cree misma condicion nickname troll aparte discute argumentos insultos injustificados,positivo
jajajajajaja presidente tememos,positivo
voto...!!!,positivo
presidente cumplio prometio cumplio agradecidos cerro chiquero,positivo
"jajajajajaja, buena, tribuno democracia, jajajajajaja",positivo
ridiculo.,positivo
😂😂😂😂,positivo
seguramente saldra elegido toda colonia bufalos mojados solo votan espiritu familiar intereses bestia esta...sufre peru,negativo
sabes escribir puede,positivo
colosal canino,positivo
fuira,positivo
"chiste dia...""tribuno democracia""....tribilin es... tribuno...jajaja....democracia...dice....este paso sinverguenza....., habrase visto",negativo
asco politico!,positivo
🤣🤣🤣🤣🤣,positivo
conchudo care perro 🐕...,positivo
opusieron ....para eso??...quien investiga medios comunicacion?.quien fiscaliza?..esas llamadas anuncios emergencia vitales sociedad?...que dice,negativo
"duda, presenten aliados, llega borran mierda estrellados",negativo
💩💩💩💩💩💩 envio comida 💩💩💩💩💩💩💩,negativo
jajajajaja jajajaja aparte perro payaso,positivo
"gracias karla, hacer docencia electoral elegir mejores congresistas",negativo
saaaaa's mamon,positivo
puede ganar...pero repudio popular eterno.,positivo
"conchudo perro chacra, crees ganar???? ser, primero irte cana, saquese!!!!!!",negativo
seguro igual mejor,negativo
perro democracia. 🐶🐶🐶🐶🐶🐶🐶🐶🐶,positivo
entrar congreso solo joder pedir vacancia presidente faltando solo termine gobierno lugar preocuparse problemas peruanos propia miserable señor mulder.,negativo
locos votamos ustedes!!!! suicida soy!!!,positivo
jajajajajajaja,positivo
marca cualquier partido cobarde suicida...,positivo
hace firulais cuida chacra perro cdtm,positivo
mismos compraron defiendas redes.,negativo
salvemoslo,positivo
viejo ridiculo retirate,positivo
toma ricocan perro,negativo
metes tiro hablas honorable.,positivo
ojala consigan ningun escaño,positivo
ultimos comentarios. favor. siguiente resultado porcentual. 91.13% rechaza postulacion considera antidemocratica forma 8.86% votaria comechado sinverguenza. asi? clarito?,negativo
"...ja, ¡payaso!...",positivo
bajeza miserable!!! ganarse votos..... calumniar.a fallecido...hasta llega odio verso alan !!!!!!!,negativo
"derecha cabernaria golpistas fujimoris ,morales bermudesl,los prados ,odrias ,belaunde pagina once otras,el gran alan garcia director apra,son decadasa bienen tratando pueblo ciomo mascotas ,esto debe acabar.....",positivo
maldito perro mermelero corruptos aprovechas poca educacion sociedad engañar,negativo
😂😂😂😂😂😂😂😂,positivo
partido corrupcion. pasa vaya seguro perro chacra salga congresista. mismo otorgo. voto preferente partir abajo hace. llama tener verguenza. sentira familia?,negativo
jajajaja..... vete,positivo
tribuno ladrones.,positivo
"botar mulder politica, siempre judio peru seguira jodiendo",negativo
piensan pais iluso,positivo
"sera tributo debe pueblo peruano blindajes corrupcion haber forjado organizacion ""fujiaprismocorruptoempresarial"" daño viene hacciendo..se pregunta pueblo.¿.que busca'?",negativo
verdadero perro rabioso.,positivo
mulder fue.... gran parte pais acuerdo dignidad,positivo
