full_text,sentiment
estimado carlos mesias creo opiniones parcializado ningun valor ademas pueblo hace caso》por pueblo debe votar alguien tu??.jajajaja,negativo
podra haber largas. incompetente,negativo
queda calladita.,positivo
marco aurelio denegri leeria escribe congresista (supuestamente bien formada) volveria morir falta respeto gramatica.,positivo
parece escuchar tiemblan rodillas?,positivo
"contrataron trolls congreso, llevaron ""disque"" juristas comisiones solo topos fujimoristas, blindaron hinostroza chavarry, incrementaron sueldo bonos representacion, ahora vienes hablar constitucion? ustedes surraron etica.",negativo
carmen volver congreso!!!,positivo
gracias tapers loncheritas,positivo
solidaridad nacional toma posta fujimorismo lider oposicion ciudadana. nuevamente f.popular suicida medio pugnas caos postulantes. partido mierda,negativo
pfffff,positivo
preguntale mamani...,positivo
calla fujirata,negativo
"etiquetar riñas politicas condicion genero existe... brutalidad, queja cierre congreso varones mujeres, esconderse detras condicion femenina atacar alguien.",positivo
ratera cobarde padre..!!! atarantados huelepedos experiencia...!!!!,positivo
"jajajajaja hablo fugitiva proposito, esposo?? comprendan tias, veran enero 2020",positivo
tuit dictado. faltan auditar signos puntuacion... seguiremos informando,negativo
"""mujeres politicas"" deberia darse trato diferente? pasemos recordar esterilizaciones muertes consecuencia estas. deberiamos limpios luego suciedad otros.",negativo
sinverguenzas!!! todas mujeres vulneradas gobiernos fraudulentos fujimori?.,positivo
señora todas estan investigadas delitos corrupcion,positivo
todas mujeres fujimori esterilizo? ofende no??,positivo
"enemigo mujeres, odia congreso siempre ofendiendo mujeres quitandole alegria hijos keiko odia respeta mujeres solo sobones sobonas.",negativo
"morales ,,,aprendio fujirata,🇯🇵🐁🐭🐀su maestro fraudes electorales,,,,manipulo antojo,,,,,mismo fujirrata,,,,k diran fujiasnos🐴🐴🐴🐴",positivo
criminal necesita habras corpus.. quiera llamarlo cabecilla,positivo
ahhhhhh verdad shit,positivo
investigan señora?,positivo
pobre argumentos rebatir,positivo
bravo ganaste taper... sarten tomalo mano... segun #indirahuillca,negativo
brindada hija general corrupto tocara tambien responder,positivo
entonces presa keiko???,negativo
tomen taper,negativo
aclaro puedes segmentar mujeres politicas mencionas incluyo malcriadas prepotentes siempre escudandose cargo.pero ahora puertas transeuntes. vivir trabajo quiero calle.,positivo
mencionas importo esterilizar cuantas mujeres gobietno fujiratas.a exolico mansillaron desicion mujer indigena.contesta pues,positivo
referirse dice mujeres sido pisoteadas contrario peor ciego quiera,negativo
"tres negativas poder judicial, tc.ya deberia pronunciarse! pasa dr.blume?",negativo
sola pregunta echo mujeres mujeres pais solo recordarle usted keiko fujimori hija presidente mando esterelizar miles mujeres provincias querido peru ellalosabiay,negativo
duele vieja!,positivo
señora floja escriba bien.,positivo
"quuen enseño h.corpus materia especifica,la detencion arbitraria,pedida oligofrenico fiscalete juez canero,siendo motivo principal,lo demas cojudez planteado abogado magistrado,a,quie deben denunciar,lo posible.",negativo
"puede hablar derecho mujeres, gob. congreso nunca sido humilladas mujeres fujimoristas, redes trolls auspiciados gob. insultos burlas.",positivo
toma taper lonchera.,negativo
todas fuji. obtrucvionistas,positivo
paga reparacion civil deja joder,positivo
🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,positivo
"leer bien, alguien escribio tuit hizo recontra mal, detencion obstruccion justicia ademas ayudado permanezca tiempo. cierto pagas reparacion civil debes estado?",positivo
ayyyyyy 🤦‍♀️🤦‍♀️ oiga caso corrupta señora cuestionamientos arbitraria comprobado siguen probando delincuente siguen embarrando cada pupilos deje hablar tantas tonterias jefa varios años cana!,negativo
devolverte?,positivo
"chu....nos importa regresa evo, problema bolivianos, importa regreses congreso.....borrate peru",positivo
genocida fujimori hacia manipiñulaba tanbien elecciones quedarse poder simvergueza ladrona padreclaro ladron pienza condicion escoria,negativo
carpa costado acampen juntos mark,positivo
hablas piedras solo dices todas mujeres,negativo
mejor 0reocupate tendran solicitar marido metan carcel rufiana!!,positivo
"lozada, prosperas profesionalmente, cerebro capta gente corrupta, misma reunido todas sola lista. aquellas malo llaman bueno. todas sacaban pecho mismo partido boto patadas. violento? keiko.😂😂",negativo
"sucede algun pais lejano existe democracia, justicia, respeto poderes derechos individuo respeta.... perulandia dictadura cosas funcionan mandato supremo dictador.",negativo
cuestiona resolucion amparo prision preventiva cumplio minimo estandares motivacion momento evaluarse tres presupuestos articulo ncpp,positivo
callate boca hacias montesinos.,negativo
hagas recordar reclusa acepto derrota nunca gesto saludar ganador quedando perdedora.,negativo
segura???? puede haber peor fujimori controlaba permitio exesposa participe???? mencionar torturas....,negativo
"geisha, solo interesa tener poder pudieses venderle alma diablo harias",negativo
borra twittear,positivo
"calla convicta, presa carcel suspendida corrupta moral",positivo
realiza encuesta notes gente cree,positivo
conchaza chacon....,positivo
"nuevas declaraciones incorporaciones enemigos, sino complices.",negativo
"peso aquellos traficaron vendieron pais mejor postor valiendose hilos poder, temblo mano recibir dinero sucio ahora anden llorando despues darse gran vida.",negativo
"creo asi, acuerda gobierno ladron fujimori, torturo susana higuchi, leonor rosa, asesino descuartizo agente sin, gobierno eso. facil hablar impresentables",negativo
claro!!! chinito creiste todo!!! peru olvida gueishas korrupcion!!!,positivo
sera mujeres politicas involucradas actos delincuenciales #keikopoliticapresa,negativo
"tambien inconstitucional blindaje hecho fujiapristas congreso, sentencia poder judicial",negativo
saber .......,negativo
"elementos conviccion vincule imputado delito pena mayor años peligro obstruccion fuga nunca duda, nuevas declaraciones solo refuerzan eso. lucha punto afectaria",negativo
"sra. hacer criticas juridicas ponga nombre abogado cita, sabemos neuronas suficiente saber derecho menos constitucional. respete!",negativo
"exijo respeto gorda, gorda cualkiera, ""gorda electrocutadora abusamadres""🤣🤣🤣",negativo
"perdon llama? libros constitucion? profesora? aparte mantenerse congreso, anos experiencia tema? pide mismo resto presos? respondio vaya freir monos",negativo
¿¿¿¿woww !!!! hiciste escribir junto????? ....ahhh se!! alguien escribio mientras solo rumiando lado 🤣🤣🤣🤣.,negativo
"habeas corpus cuestiona detencion, considerarla arbitraria. evaluacion arbitrariedad referida momento circunstancias motivaron detencion... nuevas declaraciones dilaten constitucional",negativo
hacer odian fp...que puede esperar...,positivo
gobierno insulto muchas mujeres congreso dictador puso orden medios sino echaba leña reciban insultos.,negativo
calla rata! yoshiyama cantooo,negativo
"alguien escribio tuit,",positivo
verguenza hablar constitucionalidad ustedes nunca respetaron,negativo
padre presuntamente robado estado. constitucional..? amparandose inmunidad constitucional...?,negativo
"manejas antojo leyes, nooo estan hermanitos. bruta.",positivo
"falso, negado varias instancias cada aparecen nuevas pruebas.",negativo
"tampoco constitucional maquinaria fujikongresistas, fujifiscales, fujijueces, fujiperiodistas, fujisicarios) puesta movimiento obstruir justicia jefa mafia castigada. ahora solo queda merecido castigo. apoyemos equipo especial peru",negativo
pueblo habla señor cuenta fake,positivo
escribio tuit? complejo tuyo? salio cabeza verdad bartra incluyo corrupto alan investigacion.,positivo
"¿que puede saber constitucion fuji-bruta q'los fuji-apristas pisotearon años congreso.loq' q'saber esq'su jefa presa grave delito lavado activos(blanqueod'$),presunta lider redcriminal",negativo
corrupto traidor traicionado pueblo boliviano,positivo
dijeron mujeres. nombres mencionas estan investigacion origen galaxia.,positivo
calla burra,negativo
escapaste justicia quisieras poder judicial pies,positivo
"opinion publica mala leche prensa mermelera regimen, tratan desinformar, pedir informacion delinquio persona vera respectivos juicios, solo evaluar vulnero derechos ciudadano, simple",negativo
ejemplos derechos mujeres pisoteados?????,positivo
peor esterilizaciones mujeres andinas dudo.,positivo
copiaste enredo?,positivo
jajaja clase politica puro reclamo puro resentimiento puro sarcasmo. conveniencia importa educacion.,positivo
habla sabe regresa futuro cercano,positivo
venir unico respeto derechos mujer creo ministerio mujer.fue presidente alberto fujimori,negativo
"critiquen, sabe cualquier abogado. salio libre infinidad acusaciones enorme desbalance patrimonial. dice crimen paga.",negativo
vizcarra...... mentiroso..!!!,positivo
complicaron ambicion caminar derecho ahora pues tarde,positivo
inmunidad!!!!!!,positivo
creo habeas corpus puede salvar investigaran deberia ser.,negativo
corrupta dando clases habeas corpus......paga reparacion civil.....,negativo
temas constitucionales sabes mejor ahora haces dedicate ejercitar cerebro estudiando.,negativo
ustedes politicas !!!son asaltantes delincuentes entiendes bruta.!!!,positivo
"dejar usar ""xq"" puede ""abrir hilo"" ortografia redaccion politicos debe perfecta, usar ""palabras cortadas"" alternativa mediocre persona bien representa internacionalmente. saludos cordiales.",positivo
recuerda realizaba esterilizaciones forzadas consentimiento mujeres mujeres sierra selva?.,positivo
comparto sentir!! admiracion cariño ustedes!! beso grande!!,positivo
bien expliques trata cecilia. mermeleros distorsionan todo. enfocar explicar mayoria peruanos buena voluntad debe tarea partido.,positivo
"corrupcion, constitucional",positivo
"congresista futura inquilina santa monica,mejor callese boca!!!!",positivo
deberia considerarse? dice? totalmente justa detencion deberian tenerse cuenta todas declaraciones confrontadas.,negativo
sra. deberia agradecer clases derecho recibe line gratis encima,positivo
jajajaja preocupa cinismo realmente creas comentas...,negativo
caso..el habeas corpus dejo libertad corrupta enriquecimiento ilicito... sentenciada libre cara dura!!!,negativo
"pobrecita, derechos politica fujitroll",positivo
calla chora,negativo
recuerden voto parlamento...sera primero partido despues contara favor primero/os lista preferido.. el/ella.. entrara despues estan primeros lista cada partido...(si entra)...averiguen!!,negativo
solo eso; entrevista declaro tenia intencion acabar carrera universitaria... 🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️,positivo
"señora, siendo 7:53 mañana bañado camino trabajo... buen dia, vemos enero",positivo
vecina luchando organizacion kriminal enquistada pais. apelamos comprension (vivo edificio),positivo
"fuerte presion delincuente hacen afuera fujimorismo entorno existe justicia, claro!",negativo
siga carcel paso lleve toda banda.,positivo
queeee? ¿recuerda usted electrocutaba esposa?,negativo
chacon ignorancia intelecto...te hace atrevida...pero quiere decir necedad sera ignorada peruanos...q merecemos dirigentes ayuden peru salir adelante finalmente progresar...,positivo
expertos siempre atentos.,negativo
alguna opinion contundentes declaraciones yoshiyama?,positivo
jajajaja,positivo
tuuuuuuu hablando constitucion jajajajajaja jajajajajaja jajajajajaja jajajajajaja jajajajajaja,positivo
"solicitado son, fuese, habria solicitado, facil, sigue participando liga",positivo
"vaya asearse, piojoso!!!",positivo
cabro daniel!!!,positivo
"señora cree abogada, sabe hablar tonteras.",negativo
"simple, esencia formulado sustento indicios delitos evidentes, estrategia obstruccion justicia peligro fuga abrumadoras. indica gorda jefa organizacion criminal. arbitrariedad siga presa!",positivo
tribunal constitucional.,positivo
"jajajaja hablando constitucionalidad, atentos expertos",positivo
registra titulo academico alguno. merito hija walter chacon militar ligado fujimori. tecnicismo plazo pudo sentenciar. cero meritocracia cero preparacion profesional cero etica,positivo
"jajajaja paso ofensas, insultos tipicos estara cambiando vida señora?",negativo
oligarquia fujiapristas confeso olvido consecuencias...,positivo
"solo mirar varon lloro solito, estan millones fujimoristas congresistas diezmo, aumentar",negativo
gracias,positivo
decia especialista derecho constitucional.,positivo
zonza,positivo
"ducha materia, aconsejando pregunta: imunudad parlanentaria poque cumple sentencia???",positivo
enfoque habeas corpus ah... llama leguyada.,negativo
"dictadura, calla!",positivo
peor ejemplo paridad ..... seria bueno alternen...,positivo
"ahora resulta practica utilizadas gobierno lider preso, asustan borregos fp... hagan reir.",negativo
"evidente felicita pdta. bolivia, sera espera permiso aeropuerto alto aterrice ""twuit""?.",negativo
derechos mujeres politicas nunca sido pisoteados gobierno vaya buscar cuento creemos,negativo
nadie cuenta leguleyadas,positivo
ahora abogada?? jajajaja termina primaria antes.,negativo
preguntarle,positivo
salio adefesio shit,positivo
vaya estudiar despues hablamos,positivo
honrada compartir mujeres extraordinarias seguir siempre adelante poniendo grano arena abrazos todas 🇵🇪♥️,positivo
"miserables verguenza encontraran pretexto negar libertad keiko, respeto decision congreso, seria hermoso presente pueblo daria libertad miserables niegan...ojala reconsidere ....",positivo
sacaste wikipedia...???,positivo
acompañan.....,positivo
"dios bendito!!! enseño derecho??? habeas corpus alla solo detencion, puesto puede utilizar muchas formas muchas ocasiones.",negativo
"señora, recuerdo, abogada.",positivo
tarda familia tampoco santa. jiji,positivo
"blume fantoche,en",positivo
marido viene carcel.,positivo
leyes dicen cosa corrupto sistema judicial peruano saca vuelta hace cosa.,negativo
abogada cheche,positivo
mujer valiente leal fujimorismo siempre lideresa bendicion saludarla #bastadeabusos #markvitochallenge,negativo
señor propina obligatoria jugosa,negativo
ceci agua mineral mesa apurate buena propina.,positivo
pasado jueces total todavia dicen prision arbitraria conchudos,negativo
vuelve trabajar mesera nomas cucufata,positivo
"exacto. enredando propio laberinto, quiza presionado humalista. peor señores prestan leguleyadas decidir",positivo
diablos sabes derecho constitucional?? ratas,negativo
espera santa monica,negativo
shhhhhhh,positivo
"dicho dice: ""tienes razon todas maneras preso"" realidad.",positivo
keiko,positivo
ok...la cuenta favor!!,positivo
alguien pregunto distinguida dama,positivo
"toca,tendras luchar ello!",positivo
totalmente manoseada otorgada mansalva habeas corpus amparo peru,negativo
"xuxa, ahora sabes constitucionalista 🤣🤣🤣🤣🤣",negativo
uds. estan pasivos tambien. mi.amiga estaria la.puerta,negativo
fuira,positivo
"alan diria: demuestralo pues imbecil, demuestralo",positivo
"calla bestia mierda!!, escucha pata oscar urbiola, diciendo contrario!",negativo
que!? especialista constos presupuestos sino ahora abogada!?..... fantoche persona esta...,negativo
