full_text,sentiment
"vamos banco almohada, quisierae entrar politica bien cochina",positivo
"olenka zimmerman sigue ahi, todas maneras!",positivo
"banco latino paso liquidacion 2001, despues activos pasivos absorbidos interbank.",negativo
telefono pagar,positivo
guido hiziste,negativo
vamos mover ahorros banco #nobcp,negativo
gran noticia!!,positivo
"familia haciendo; retirar ahorros, cts, cuenta pagos hacia bancos. adios apoyar grupo politico corrupto historia peru, constituido organizacion criminal.",positivo
relacion biblioteca comunidad,positivo
"cerrare cuentas mañana, espero socias quieran hacerlo mancomunada",negativo
banco agrario peru 1985,negativo
pocos pasos parta lograr desarrollo nacional capitalizar dicen debilidades recursos favor guido,negativo
retiren toda platita coloquenla cooperativa ahorro credito personal subalterno guardia civil.. buen interes!,positivo
"envie carta solicitandolo respondieron ahorros banco, hecho, rapida busqueda dice ahorros ningun banco, mutual, caja chanchito. enviamos soles suerte.""",positivo
"llevaria ahorros banco, tengo.",positivo
"bancos mejores. buen interes: banco datos banco paralelo banco sangre, ejemplo...",positivo
señor lombardi realmente pense persona instruida felizmente postula congreso,negativo
#sacatuplatadelbcp,positivo
solo costa diversos climas sistemas lomas. busquemos desarrollo proyectos recuperar recursos naturales. transito camiones generados cultivos invasivos contaminan estan controlados.,negativo
pasalo clae,positivo
tomo consejo hija polo gamarra despues campaña fredemo???,positivo
pasalo,positivo
dijo creyera banco puedo asegurar hice bien nunca tener tarjeta banco,negativo
alguna abri cuenta repente comenzaron cobrarme seguro nunca habia solicitado. opte cancelar cuenta.. tantas perlas banco..,negativo
sueldo asesor ministerio cultura depositara cuenta banco jajaja viejo cree cojuditos,negativo
mancha,positivo
libre mercado...,negativo
"alias ganapan horas hagas, “honestidad” estara bien puesta",positivo
jjejeje supuesto guido sacare soles llevare interbank.,negativo
loca antifujimorista twitter? bloqueado. aparte ladrarle fujimorismo dias ¿que cosa sabe hacer calabaza progre?,negativo
"desastre empezo 80-85 permitio sendero destruir aparato productivo distribuidor pais, mataban propietarios obligando abandonar tierras agricolas cerrar empresas; impedian viajar; vitochos conchudos culpan apra desastre",positivo
"lomas lucumo visite, esfuerzo estan intentando recuperar lucumo, residentes organizan, cuidan, hacen guiado.",positivo
malditos debemos desterrar tierra atrocidades corridas toros peleas gallos sadicos satisfacen egos podridos maldad,positivo
puedo envidia porqueeeeee peruuuu aqui pagaba capricho,positivo
"muero envidia pura ....,. ningun empreario trajo 😖😖😖😖😖😖",positivo
vida inspiracion proceso clamores llantos aventuras vida secuenciando aprendizajes madurando alegrias traves projimo desarrollo entorno inspiraciones regalo demas alegria vida destino llegar expediciontangaroa,positivo
hermosisimo,positivo
"sostenible sistema economico tributario empresario alegremente millones dolares, ganancias mientras jubilados, docentes, demas empleados publicos tendran gratificacion navideña soles. opiniones",positivo
mientras decian lluvia millones.,negativo
"buenas tardes guido, entiendo anho pasado presentaste junto congresistas denuncia cosntitucional ahora sabemos. puedo obtener copia dicho documento? necesito exposicion corrupcion. gracias",positivo
"tambien recordar luego, gobierno, periodo crecio disminuyo pobreza. historia completa pues guido...",positivo
habla asesor disuelto...,positivo
dificil encontrar aprista honesto señora.,positivo
"siempre pregunte, rayos hacian horas cola, azucar?. logro entender, pensaban azucar nutritivo vital.",negativo
"espero encuentres bien profesional 1era valores etica,honradez lealtad.lamentablemente,justos pagan presentado candidato congreso,no dudaria volver votar ti.un abrazo amigo",positivo
medida cautelar tasa letona olvido denunciar encargada segun refiere,positivo
"medida cautelar tasa anula, pesca negra",positivo
gran torneo merecido campeon,positivo
"stefanos tsitsipas campeon #nittoatpfinals vencio dominic thiem 6-7, 6-2, gradua maestro",positivo
indico gusto bajeza,positivo
"imagen dice 1000 palabras, ahora gana panes impresentables. #ginocosta bloqueo) asqueroso",negativo
"matrimonio infantil peru, forma violencia mujer. sumate campaña firma.",positivo
"destitucion cargo asesor cumplir requisitos minimos perfil cargo, sido cachetada realismo complejo superioridad ""liberales"". dieron cuenta unica chamba posible ganapan.",positivo
supongo recomendaran asi? mejor dicho pueden parasitar estado!!! transparencia.,negativo
nervios edad estan pasando factura. grande!,negativo
"buen temporada griego, ganandole majestad, ahora espera rival #nittoatpfinals",positivo
federwe jugo patas erratico impreciso,positivo
"stefanos tsitsipas finalista #nittoatpfinal vencio roger federer 6-3,",positivo
"perdon! señorito garrido lecca, debe creer forma ""graduarse"" politico.",positivo
#yasabesporquiennovotar,positivo
"mañana juegan mañana, tarde",positivo
"#nittoatpfinals alexander zverev vencio daniil medvedev 6-4, 7-6. resultado ademas dejo rafa nadal semifinales",negativo
podemos darle oportunidad congreso pequeño vemos vale pena quiero votar mora.,positivo
"quieres derrotar corrupcion debes listo enviar carcel amigos familiares"". kuan yew.",negativo
culpa memorex entiendo,positivo
queria votar .......... ojala reconsidere,positivo
estimado confirma buena noticia candidatura congreso 2020?,positivo
sabian. soplon,positivo
"bueno, conozco gino costa alberto belaunde acertadas conductas.",positivo
"entonces, reeleccion",positivo
"partido morado, candidatos cuestionados. votar",positivo
off-line confirmado 100% tambien acuerdo historia larga culpa #memorex,negativo
ahora rafa espera venza pase semis #nittoatpfinal,negativo
"rafael nadal vencio stefanos tsitsipas 6-7, 6-4, #nittoatpfinal",positivo
esperpentos dieron cuenta calle dura... apuntan nuevamente madriguera llamada congreso...,positivo
"¡nos vamos dijeron farsantes! ¡estos ""ganapanes"" pueden conseguir trabajo vieron roche genero ""asesor"" vuelven postular!💰👇 ""confirman postularan partido morado""",positivo
gana panes lista empieza acercandose personajes,positivo
nadal ganar sets griego medvedev venza aleman puede pasar semis #nittoatpfinals tarea complicada espanol.,negativo
jajajaja predecibles! asco! huele tambien lista #mandilesmorados...,positivo
#nittoatpfinals viernes 9am. nadal tsitsipas 3pm. zverev medvedev,positivo
unica bancada ganapan.,negativo
atreven bolivianos maltratar prensa amarillista mentirosa desgraciados!!!,positivo
