full_text,sentiment
"almacenamos agua futuro, viviran ciudadanos dedicados agricultura. siempre vivir extrema pobreza. darse vuelta lugar corroborar.",positivo
pronto mejora historia pueblos olmos desarrollo sostenible gracias agroexportacion.,positivo
jajajajaja hola amigo troll,positivo
miles hectareas comunidad santa catalina manos pobreza habitantes fortalece.,positivo
mejor construya represa extraigan minerales informales nadie haga nada.,negativo
quieren pais caotico rojos aman violencia,positivo
lagunas legislacion peruana permitieron aportes inmorales ilegales.falta prohiba aportes candidatos parte empresas nacionales extranjeras. aportes solo militantes individuos limitados ley.,negativo
jajajajaja vives padres mantenido,negativo
podremos revertir daño hecho pais.,positivo
objetivo contaminacion cerro pasco decenas años incluso quiso cerrar mina conyaminacion izquierda opuso fuente trabajo. acuerda?,negativo
tantos años chincheros friegan tema dejaria cusqueños aeropuerto listo haria problemas queden numero limitados turistas bien promoveria region potencial turistico kuelap potenciaria,positivo
¡demostracion grandisima hipocresia “lider” comunista castro!,positivo
"gastan millones intentando convencer mineras reponsables, deberian ilegales nadie diria",negativo
ollanta hablas cura terruco,positivo
grufides?.....,positivo
"""as"" sabes escribir, anda estudiar. trabajo vivo bien.",negativo
jajajajajajajajaja,positivo
"motivo repudiar roedores disuelto congreso. gracias disolucion ""san""",positivo
tambien recuerdo tinglados recientes personajes izquierda peruana.,positivo
mafiosos,positivo
"usted integrante congreso anterior.... destapa toda caja pandora... nombres/apellidos indica todas irregularidades hicieron veremos quien.,.de manera podemos contribuir progreso querido peru",positivo
"preocupate hacer campaña candidatos, llegar pasar valla. advirtiendo",negativo
pulvericemos rojos.,positivo
mira fernando alva sabe bien cura.,positivo
"gracias fernando ahora recuerdo, tipo peor!",negativo
"velasco expropio grandes hacendados tierras maquinarias regio?, hicieron pobre hacendado dejaron trabajo campesinos. mirada retrograda.",negativo
arana hipocrita cajamarca congaso alio marreros saavedra autoproclamado defensor agua cajamarca mrta sentenciado dinamitar juzgado marcos cajamarca,positivo
trabaja vago vida toda lavida padre mantener,positivo
cura terruco jodas peru jamas volvera cuba venezuela sigue llorando violentista,positivo
"marco arana perverso personaje. moral, menos indicado opinion corrupcion, valores justicia. mentira escrupulos, hipocresia lucha patria. sello presentacion. 'alma' siniestra venganza",positivo
claro grandes emprwsas grupis economicos apirtan segun conveniencia financuados segun manifestaba epocas mineria ilegal nunca manifwstado contea misma.,positivo
"solamente empresarios mineros banqueros. tambien habrian empresarios pesqueros""orientando' recursos impedir llegar alcaldias candidatos""antiempresa' distritos litoral peruano. ingerencia linda corrupto.",negativo
solo fuerza popular.,negativo
toda gente defiende keiko terrukea frente amplio tendran acciones gloria aspirantes pequeña burguesia,negativo
rojo lacra,positivo
seria bueno preparara exposicion cajamarca.,positivo
"ahora diganos flota partido,acaso recibio recibe nada?? habla arana ""dime pregonas dire careces"" meto manos fuego temor quemarme certeza podrido demas!!",positivo
absolutamente sale boca estiercol...... izquierda representas nunca sera gobierno........y recuerda cerca llamado viejito.....,negativo
elecciones compran .....ok,negativo
grave esto!!!,positivo
comunidades activos pueden monetizar buena cosa?,positivo
"curita, pregunta? terrenos pagan menos impuesto predial? pagar pedir mucho?",positivo
lastima vilcatoma retirado habra tercera yeni,positivo
pablo sanchez garrapata aferra uñas dientes sillon supremo hace ambos blindadores corruptos.y asesinos. blindaron humalas villaran. sanchez invento cuellos blancos eliminar chaverry,positivo
"aprista jorge castillo engreido alan dice: mdentir delito"" desfachatez",positivo
"entendi, estimado.",positivo
"acaso misma linea fujimorista, perdamos tiempo mejor ataquemos caviares izquierdozos argumentos juristas serios estan favor derecho liberacion keiko #keikolibertad",negativo
"acaso, tomate trabajo buscar video escuchalo. comprobaras imagen trucada.",positivo
estupidez vilcatoma reforzando cargo delincuentes paso hundiendo keiko. dedique hijos.,negativo
acuerdas resultados oficiales onpe gano ppk? aqui refresco memoria;,positivo
¿esos aportes salvar pais?? fujitrolles siquiera apoyaron panamericanos querian salvar pais? ¿donde visto corrupto salvar pais?,positivo
"guerra acuerdo dices democracia favor izquierda, aqui agresivos cierre congreso gano puesta mano vizcarra, debieron fuerte vacarlo, estan consecuencias.",negativo
jodan despues leer escriben favor aqui cosas importantisimas. dador plata recibe vuelve dador periodicos recibe sabemos fact negro haber investigue termino dinero,negativo
repito: confiep =asesinos masa.,positivo
izquierda reciben conque hacen tremendos congresos comelonaz olas campañas decin miciosss comehechados sinverguenzas,positivo
"aquellos candidatos financiados mineros ilegales, taladores ilegales, lavadores dinero, narcos, proxenetas variantes? felicitarlos ""inclusivos""?",positivo
"dejar prision inocentes, validar poder delincuentes vende patrias estrategia esteril, inutil decir menos. costo demasiado alto, moralmente deplorable",negativo
"jode hienas comunistas subvencionan dinero capitalista solo contentan odebrecht chavismo soros, jajajajaja",negativo
"manera hablarlo evidenciar enemigo debe secreto, alguna dijo patton.",positivo
wasap,positivo
"estrategia valida haciendo politica costa prision otros. esto, mañana poder pedira mas.",negativo
"hecho procurando sembrar cambie corazon hombre. verborreico, amenazante, altanero, prepotente, soberbio, negativo, apoyando desorden logras nada. bien genera rechazo total llama izquierda...",positivo
estrategia vamos charlarlo privado.,positivo
por?,positivo
razon.,positivo
ummm mejor callo quiero evidenciar favor enemigo.,negativo
aprovecha minutos fama.pero sigo pensando hace bien mostrarse nadie dira equivoque ella.,positivo
"ocurre republica, clase empresarial clase politica dueños pais, eligen debe presidente ministro economia, leyes beneficio, ayuda medios comunicacion. momento cambiar",positivo
ahora sale favor locos fiscales. escuchado?,negativo
unica corrupta ud!!! haga estrecha mayoria conozca.,negativo
"razon rechazaron ""golpe estado"" setiembre. visto solo intereses resto pais vale nada.",negativo
🤫||logica progre.¡¡ habria preguntarse.¿...que financia financia...? financian aborto. financian lgtbiqxyz. financian femens. financian vandalismo. financian narcotrafico financian terrorismo urbano. financian terrorismo. (terrorismo minero).👇,positivo
rojo lacra social,positivo
cura peligroso chavez!,positivo
claro gentita.,positivo
financistas izquierda??,positivo
callado minas ilegales,negativo
keiko recibio fondos banco funcionaria publica corrupcion,negativo
"dictadura capital, democracia",positivo
hambriador lutero...,positivo
llevan peso peru. triste,negativo
"consulta alguna recibiste alguna dadiva, donacion, apoyo dinerario minera legal ilegal? diablos cura puede comprar camioneta land rover 60mil dolares? marca realeza britanica, pregunto?",positivo
mineros trabajan peru aqui hacen deshacen,negativo
erradicar raiz grupos traidores patria. fujiapriistas topos vampiros chupa sangre. traidores nunca mas.,negativo
"hace absolutamente escandalosa millonaria devolucion dinero odebrecht, escandalosos pagos consultoria, escandaloso dinero usando adeudandonos, keiko salir luchar injusticia, existen basuras sujeto.",negativo
evidencia deberia considerada organizacion criminal,negativo
"cuan indignante suenan justificaciones! tristes sujetos atemorizados alucinaban llegada alienigenas dieron dinero maletines pedir cambio; suponia evitar cataclismo, pierde paso nada. seran idiotas",negativo
¡asi comunistas quieren gobernarnos!,positivo
"financiaron conga ultimamente maria? ...las lentejas cobraste hacer caos,marchas,paros,bloqueos carreteras,quema llantas vociferar ponerte congreso luego destruir enormes proyectos mineros?...fuera cura sinverguenza",negativo
cojudo cinico existe,negativo
"mientras lacras sociales comunismo,todo bien",positivo
"dictadura capital podrida dentro empieza oler cada feo, hace evidente compra instituciones seguir enriqueciendose",negativo
"estimado marco, coincido; ojala esclarezca juzgue; ollanta humala ejemplo, campaña misia?, susana villaran?; minp actua misma celeridad ""eficiencia"". coherentes exijamos igual apesta corrupcion.",positivo
recibiste dinero sacos chavismo mineria ilegal destruyo casi toda selva,positivo
aportes venezuela brasil??? indigna???,positivo
estupidez reglamento ejecutivo semaforos mejores octogonos aceptados mundialmente mayoria peruanos peor estupidos like saber,negativo
calla burro...rojete!!,negativo
oponerse pegar stickers octogonos productos alicorp gloria oponerse advertencia:” fumar cigarrillos podria dañino salud” cajetillas cigarrillos! toco estado!!!,negativo
ud... vive?,positivo
"moral puedes juzgar bien sabes politica sera financiado empresarios, engañas incautos dios jamas.",positivo
"gracias criminalizacion protesta, pueden embarrar conviene, derecha perder oportunidad bajarles llanta adversarios politicos.... favorita empresarios mineros",positivo
"pienso debe poner salud opcion asegurado debe poder elegir servicios pesimos solo medicamentos sistema citas, atencion medicos enfermeras pesima, debe tener competencia",negativo
dices barras dieron informales humala hacen mineria contaminante pagan impuestos haces loco,positivo
partidos politicos mineras legales plata partidos derecha ilegales partidos izquierda,positivo
"forma operar grandes empresarios. buscan amarrarse choquen ellos, encima abusan trabajadores clientes. #bcpapoyandolacorrupcion podrido🤔",positivo
lenteja debio todos.,negativo
dicen vivimos neoliberalismo.,negativo
"derecha disfrazada izquierda antes"". debe cambiar.",negativo
"sres.hualipoleras medios, defienden odebrech?",positivo
salvacion individual. colectiva.,positivo
"mayoria medios informacion""....",negativo
"problema decir derecha izquierda, cuestion despues saca capucha cordero aparece verdadero lobo. caso guzman moradito, hace tiempo echo brazos derecha internacional sionista.",positivo
conocer creador. aunque seguro llega comienza decirle neocapitalista.,negativo
"#nuevaleydemineria mas: ""interpretacion autentica"" ""mineras"". ¡sancion ejemplar tanta destruccion, contaminacion, impunidad....!",negativo
"dijo yayita vilcachupa, favor contra, contrario""",positivo
"sebastian deberias pastor curita... miente mucho, enseñale verdad!!",negativo
acordamos segundo cobraba lentejas huelgas olvidaste,positivo
"cuanto quisieras tener respaldo grandes empresas ideologia trasnochada ideas yanquis imperialistas solo buscan destruirlas, bajo argumento ""igualdad"", igualdad abajo, hacer pobres igual. desaparece",negativo
"puedo hacer proceso? pretende operar lote grande pais, complicado operar; solo peru, sino quizas latinoamerica",negativo
curita dejo rato solo vuelves escribir tonterias.,negativo
"2014 debio empezar proceso, pateo hacerse proceso seleccion empresas meses operar lote años! años convirtieron años paralizaciones ineficiencias petroperu! nuevamente acabo tiempo! (1/2)",negativo
recibe anti mineras!!! llama???,positivo
"detalle estimado, tendra efecto contrario, decir, elector hastiado asqueado ello girara timon hacia izquierda. puede cerca. elecciones pueden golpear razon. despierta.",negativo
sigue creyendo solo habia dinero ahora cuenta mayor cantidad ellos.,negativo
bueno inviertan millones concientizar pueblo terrible seria llegue poder.,positivo
video reportajes seria bueno,positivo
demonio hablando santo....politico mediocre!!!,positivo
recibes millones ongs rindes cuentas investiguen ongs veran hace politica izquierda,negativo
"delito, pecadillo. corrupcion bandeja politicos gamonales siempre ofrecen dueños #peru. #konfiep #bcp #bcpapoyandolacorrupcion",negativo
parece olvida bancada opuso aprobacion fortalecimiento essalud pleno congreso.,negativo
misma razon 2021 urresti segundo presidente republica voto popular. empresas programas televisivos eligen.,negativo
cualquier lugar mundo crea conflicto intereses causa suelo parejo todos. importamcia convocar personas participar hacer militancia politica. espero inviten.,negativo
arroz leche quiero presidenta,negativo
ideologia corrupta: quitarle dinero clases medias darselo pobres.,negativo
"actualiza datos amigo! troll tener ""talento""...",positivo
duele caviaron!,positivo
"gracias wilfredo, apoyo fortalece. saludos.",positivo
arana 101% frente amplio.,positivo
"""gobiernan"" ""grupos economicos"" (empresas, cias, industrias, medios,....) ¡debe remediarse, debe sancionarse. impunidad!",negativo
igual “siomi” lerner mecenas comunistas lorchos tambien mercantilista corrupto???,negativo
"bucaramanga, colombia. 21/11/19.",positivo
"chavismo,lo sea...en fin,no plata estado...ni toma dame,como hizo villaran odebrecht rutas lima.",negativo
"deseas leer?? mejor dicho: ¿que cosa deseas entender?, seguro tendras algun interes, bueno cambiare idea aspecto, defiendo tendencias ciegas izquierda evidenciado igual derecha corrupta",positivo
"minera volcan cerro pasco seria pueblo abandonado. trabajo poblacion cerro pasco, claro marco arana, cree milagros economicos, llueve, llueve cafe, perdon plata.",positivo
"sra. salazar insulta inteligencia peruanos, dice pitufearon, solo simularon.",negativo
arana optuvieron fondos campañas mineria ilegal?,positivo
"ilustrarnos señor araña, cuales usted presento vetados...",negativo
dolares chavez opina?,positivo
investiguen congrecistas pronto dictaron leyes. favores,positivo
apoyare frente amplio sigue adelante,positivo
existen reglas donacion partidos politicos desgracia varios casos respeto. cosas deben cambiar bien todos.,positivo
"pueden donar principios dudo mas. claramente buscan comprometer ayuda gobierno posteriori. dono, claro gustaria figurar. anota mismo.",positivo
"puntos, apoya cree afin ideas reciben financiamiento incluso reciben mineria ilegal nacionalismo oh), entienden donacion regalas colecta quieres aparezca nombre",positivo
importante reactivacion obras paralizadas..,positivo
"todas campañas mundo partidos financian forma, peru excepcion regale cantidad dinero torcer voluntad electores?tanto escandalizan,cuando partidos politicos movimientos reciben investiguen",positivo
saber leer diferenciar. todas inzquierdas interesa juntas. estan todas derechas. juntarse menos importante construir pais justo,positivo
aqui uno...,positivo
dijeron algo... solo trata keiko rabia.,negativo
"grandecito politico, inaumo memes, madura cura.",positivo
muchos......,positivo
anda dile sonsonete,positivo
"honor alumno dibujo pintura, privilegii",positivo
"contextualizar, primera plana hoy.",positivo
"entrecomillado, frente amplio primer indico ninguno postularia 2020. candidata afirma debe entrecomillado.",negativo
cuando..............................................señal avanzando,negativo
mencionan varios partidos! creo desinformacion intencion difamar! vean fantasmas!,negativo
"dijo: politica come sapos, envenenados"" aplica.",negativo
quiera? tampoco. existen leyes debemos cumplir.,negativo
conviene investigar casos.,positivo
puede donar dinero plazca. puntos tomar cuenta: ahora conocemos prioridades apoyo ello justifica entrega manera ilegal.,negativo
pocos quizas nadie puede cantidad dinero gusto. siempre quedara compromiso dante recibiente. debe permitirse apoyo monetario reglas claras.,negativo
principal valor cinismo mayor practica mentira,positivo
fortalece nueva tesis: coima previa,negativo
"empresario puede hacer quiere dinero licito ..!!! puedes decirnos cuanto matriculo fenecido #hugochavez ahora #maduro deferentrado #evo...???? queda curita moralidad, desembucha...!!!",negativo
"joda naranja persona equivocada, ellos.",positivo
"demonio cura expulsado reino dios, diga financia, sabe trabajar?, pide confisque patrimonio corruptos club cosntruccion?.",negativo
dices rojo mierda,positivo
"jaaja pobre fujitroll mejor anda haciendo curriculum lacras queden comision permanente salgan dejaran pagar, peor partido llegue",negativo
"eso, recien delito?",negativo
imbecil. anda crucificate mejor.,positivo
financio tuya? podria mineria ilegal cocaleros?,negativo
"vamos hora querellar individuo, figura politica hace publicidad falso",negativo
"jaja habla expertos psicosocial, zurdos tenian",positivo
"jaja trata riqueza.. puede donar dinero sea, puede debe torcer voto democracia.",positivo
claro cada plata quiera delito recibe plata mujer depende resibe,positivo
ricardo moran curita piensas cagao mano arana meto pinga,positivo
#balaenlasien,positivo
ustedes financia?,negativo
acabado #parasito,positivo
"empresa cambia, delincuentes, gallina come huevo aunq quemen pico",negativo
seres despreciables!!sobretodo cura!!!!,negativo
concha mes!!!...😂😂😂😂,positivo
"duele acaudalado done dinero, quieres donaciones hagan publicas publique hagan reportaje sea......!!! haberse dedicado vestir sotanas,se dedicado crear empresa, crear riqueza envidiando",negativo
"debe investigar empresarios donaron campañas politicas, ¿como posible empresas controlen politica? debe venderse intereses privados, pais dueños, paguen carcel deberian pagarle estado.",negativo
"👩🏽‍🎨¿sabes andres zevallos puente? revisa biografia maestro pincel retrato episodios cotidianos gente campo, valoro historia #cajamarca.",negativo
"psicosocial jajajajajaja expertos esto, sacas expertos huelgas psicosocial izquierda digame maduro sigue siendo buen presidente ustedes planeta?",positivo
jajajaja. ............,positivo
ahora solo falta voto pasar valla,negativo
"anteriores lideres izquierda convirtieron funcionarios cargos confianza gerencias, alcaldes, ministros incluso ongs,etc pesar ello pierden vocacion social cerca pueblo hacer contrapeso politico economia neoliberal.",negativo
marco arana respuesta sicosociables mentiras sabremos pases valla falta,positivo
"asqueroso pensamiento, enfermo alma, virulento podrida. sensibilidad humano. solo sensibiliza borregos consiguen vivir remora.",negativo
candidatos???,positivo
"arana cualquier tonto cuenta izquierda arana cabeza apoyaron planearon cierre congreso extorcionando inepto corrupto vizcarra, objetivo principal cambiar constitucion implantar ideologia hambre miseria.",positivo
golpe seguir blindando corrupcion. corrupto humala domina debiendo reemplazados funciones hace meses!!! #gabinetecorrupto,negativo
jamas votaria keiko. tampoco por...,positivo
protesta masacre hermanos bolivianos?,positivo
"recontar comprobado, izquierda ahora juntan mañana separa, decian discurso ahora dicen usted dice ofrecio soles nuevo peru andan juntos, responsables consecuentes ofrecen..",negativo
dinero ilicito..?,positivo
queremos cambiar pais sacudamos congreso quieren aceptar mandato pueblo. dijimos vayan todos.,positivo
queremos cambiar pais sacudamos congreso quieren aceptar mandato pueblo. dijimos vayan todos.,positivo
"inicio video, candidato lima explica",positivo
amigos recomiendo vean inicio entrevista hecha chaparron explica decian chaparron entrevista candidato alcaldia lima,positivo
manipular voto osea 2011 delincuente ollanta humala manipulo voto gano entiendo,positivo
"poner atencion entrevistas enrique, considera podriamos tener mineria estatal casos, chile codelco, soles ofrecio candidato nuevo peru junto secfetaria nadine, comprobar favor",negativo
trabajadores retomaran huelga nacional indefinida proximo noviembre.,positivo
basura moral roja accion!,positivo
"dije hice bloquearas? sera mensaje consejo? reto publiques. nunca referido malos terminos. mal, actitud candidatos, menos votos tener.",negativo
"golpe amwri cuenta unidos potencia...estaremos atrapados golpes estado,revueltas, cesiones recursos traiciones, genuflexus eeuu tras pasa bolivia golpe estado!!",positivo
"organizaciones ciudadanas creado gente, nada, izquierda solo oportunidades ocupar cargo. democracia pueblo organizado.",negativo
"aportes partidos derecha, izquierda, favores cobran poder, entiendes eso, chupamedia lameculo señora",negativo
promover #cerrarcuentabcpchallenge,positivo
terribles recuerdos!,positivo
recuerda pasado años derrame mercurio choropampa secuelas daños continuan,negativo
taper señalas solo terrorista lista.,negativo
"cuentas banco credito, tenia mala experiencia colas. patriota acostumbrarme cola chavista banco nacion. scotiabank buen banco detesto colas.",negativo
visto colas banco nacion,negativo
"señores caviares rojos, hora salen sentenciar? noticia jala entorno ppk. hipocresia caviar",negativo
precio pues gordito. buen chifita soles. coctel dolares.,positivo
"¡por vegano estara congreso, luchando defensa animales! #carlospolo22fa #polo22faporlosanimales",negativo
fueeera mierda,positivo
"creo todo, cargamento terrorista.",negativo
queda demostrado fehacientemente nadie pais quieren rojos caviares solo chavez maduro. sigan llorando reconozcan empresarios creen filosofia libre mercado hagan hagan podran tumbar construyo hace 20años.,negativo
nadie keiko hacer puede recibir millones millones dolares. banda criminal banda saqueos...la diferenecia ahora entiende: hacer estupido coctel recibir millones dolares mafiosos empresarios.,negativo
"diferencia keiko volvio rica dinero, diferencia mark, vago confeso convicto puede lujo hacer ""finta huelga hambre""...su mujer carcel hijas haciendo show enviar cartas...pues dinero sobra",negativo
"diferencia cocteles cenas llegan cubrir gastos politicos. seguro; luego aportantes keiko vienen diciendo verdad aportes economicos, ningun partido sera banda criminal",negativo
"saben !!!!!votar frente anfo, votar terrorismo !!!!!!",negativo
"miedo humala, vero, arana cerron temor fundamentos llama venezuela. tambien cierto, empresarios nacionales regalan esperar retorno inteligentisima inversion.",negativo
"grupo credicorp guarda fortuna, cuenta cifrada, alberto fujimori cia. empresaurios favorecidos pagan favor, aportes suministrando dinero familia fujimori robado pais. ¿por hacen allanamiento ofic. enteran toda verdad?",positivo
"fijate consumes luego fijas empresas dueñas consumo parte credicorp, intenta sobrevivir,el chiste populismo barato arana cuenta solo,raya ridiculo",positivo
"fijate consumes luego fijas empresas dueñas consumo parte credicorp, intenta sobrevivir,el chiste populismo barato arana cuenta solo,raya ridiculo.",negativo
"contador contador solo sirve contar numeros cuentas puro cuento idea regimen economico dice constitucion, repites cosas papagayo. adios papagayo!",negativo
"culpables hacen inocentes fujimoristas,",positivo
"trabajar medio entero recibir decir siembra ataco alguna plaga, algun desastre natural, perdida total, fracaso. todos, absolutamente dependemos vivir. apoyo menos merecen.",negativo
"verdaderamente ganan comerciantes, mayoristas. varios agricultores contaron vale pena dedicarse infimas ganancias reciben, apenas alcanza vivir.",positivo
"acuerdo orientaciones brinda onpe, basados 28094, organizaciones politicas articulo 30-a.- aportes candidatos, absolutamente licito realizar actividades economicas publicas debidamente registrados aportantes.",positivo
parece frente amplio ningun candidato cuestionado,positivo
pecados asen inosente,positivo
"pues estudia pues tio. quieres expmqie twitter. trata tambien. ahora estan viendo permitio constitucion. grupos poder controlen politica financiando organizaciones politicas criminales, estudia.",positivo
"supuesto diferente, eventos frente amplio, asisten personas voluntarias, gente pie; gente corrupta comer gratis nombre aparezca donacion, pagado credicorp: gran diferencia!!",negativo
chamba? sabes trata regimen economico constitucion cosa planteas cambiar? regimen poder judicial cierto cambiado.,positivo
video dedicado estan pasado jajajaja,negativo
"billete gana corazon comunista, rojo. dime contrario",negativo
tickets compra,negativo
nombramiento lecaros dudas controversias parecer mucha razon.,positivo
¡voto rocio!,positivo
sacaron platita bcp? donar 🤣🤣🤣🤣,positivo
