full_text,sentiment
jajaja😆 quitar placa hizo otro!! conchan....,negativo
"freddy guilardi, carcel corrupcion presidente regional ancash... mismo jorge castillo pidio renuncia...!!!",positivo
cria cuervos sacaran ojos,positivo
2019 narnia 🦁🧝‍♂️🧚‍♂️🧙‍♂️,positivo
"increible, hombre loco igual,? pregunto como? donde? cuanto presupuesto require departamentos hombre orate",positivo
"viniendo aprista, inepto autoridad hizo ancash; merece importancia. seguidor cobarde suicida.",positivo
"puro floro inaugurando colegios antiguos, pintados pesimamente...",positivo
miserable comentario ese.,positivo
🐀💩🐀💩🐀💩🐀💩...esta rata perro mulder quiere chifa...recomiendo delivery veneco,negativo
estan apuñalando enteraremos diran empresarios diran brasileños?,positivo
seria bueno informe dichos proyectos procesos...hay bastante burocracia mismos hoy. usted sabe gestion deberia cuestionar tecnicamente.,positivo
osea firulais,positivo
entendido encargados hospitales gobiernos regionales.,negativo
"vizcarra ,donde estan ubicados 1000 colegios",negativo
"""obstruccionista""!...",positivo
chino culpa.,positivo
inaugurando trochas,positivo
enseñar hacer lobies? abrir cuentas bancarias paraisos fiscales?,negativo
pues creo interpuso fujis,negativo
creer rata unico haciendo nadie fiscalice regalarle dinero amigos odebrecht,negativo
señora algun comentario respecto?,positivo
nunca hiciste chimbote region ancash.,negativo
pinocho,positivo
¿usted presidente regional ancash? ¿acabo mandato renuncio?,positivo
afrancesado llooooorar......,positivo
"interrumpirlos...pelea ratas, bueno: apra termina perdiendo",negativo
dieron cerebro dieron hinchazon cara.🤦🏻‍♂️razona alguito,negativo
caraduras apristas... ¡como sido veces gobierno! #cleptocracia,negativo
congreso ahora echamos culpa?siempre escasos cerebro paola sigue entender incspaz presidente,negativo
y??? problema?? querias ordene matar cholos moquegua jefe cobarde desgraciado ese?,positivo
perro chusco,positivo
farsante promete comegios falsa lucha corrupcion,positivo
keiko fujimori hecho tres millones seiscientos credicorp asunto dejaron presidenta,negativo
"holis,",positivo
envidioso jorgito deja curul perruno.,negativo
ahora culpa,negativo
"inhiban, divertido muestras afecto cuantas sabran",positivo
"mientras nuevo hospital literalmente ""pudriendo"". incapacidad maxima expresion.",negativo
jajaja... aja! nuevo viejo?,positivo
ahora echara culpa partidos politicos,positivo
"nunca crei, triste periodista preguntacomo?",negativo
peor hace paso diciendo culpa congreso. congreso sabe echarle culpa. inutil,negativo
"determinacion tremenda. supongo debe mismo ingeniero, logico",negativo
"entregue bases estan hechas! felicidad grande pdte. pudo pais cerrar cloaca #fujiaprista sacandolos camino, agracede vida! 👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏",positivo
"cuento cree nadie. asuman culpa, carajo. apoyado inepto, variar, corrupto.",positivo
gente aplaude miserable,positivo
"inepto vizcarra mentiroso, nariz grande.",positivo
acaso hizo bueno peru.,positivo
"patas, ahora excusa",positivo
"tampoco justifiques vizcarra. derecho ciudadano exigir presidente cumpla prometio campaña gobierno. anteriores presidentes sido malos, tambien serlo aguantar.",negativo
"""que conchudo eres!! crees peruanos mala memoria?",negativo
jajaja... gracias partidos impresentables atiquetas paralizado!,positivo
ratapristas,positivo
jajajajajaja presidente tememos,positivo
programa capacitacion robar contratar trabajadores fantasmas.,positivo
presidente cumplio prometio cumplio agradecidos cerro chiquero,positivo
aparte cobarde george abogado posible resta,positivo
respuesta delincuente agrupacion criminal hizo reir carcajadas dices verdad responde miserable excongresista.. jajajajajajajajaja,positivo
pues jorgito escondiste puro envidioso. buen corruptos.,positivo
jaja chiste enseñarles jalar gatillo.,positivo
"torre mejorcito apra, mierda aprista ahora compara",positivo
"arregla tamalito dos, cosa cara pueden alistando loncheras",negativo
tarde!,positivo
"menos promueve instituto gobierno cobarde alan, sino seria taller intensivo corrupcion delincuencia organizada...",negativo
noviembre faltan dias acaba cuantos hospitales colegios 1000),negativo
"hacer lobbys pasos, haces reir",positivo
diras contratar chibolas pagamos trabajar..,positivo
saquen mugre pillos,positivo
primera realizan?,positivo
aprendio tratar policias gracias maestro queriiiidoooo,positivo
"ponentes puerta, podrian aprender uds.?",negativo
puede esperar tipejo corrupto,positivo
"apristitas dignos viudas mega corrupto narcoindultador compulsivo cobarde, loco odebrech.",positivo
traferos siempre,negativo
querida george,positivo
"poniendose trabajar sabe, corrupcion.",negativo
"sumale antero florez, aldo mareategui javiervillastein",positivo
regalado!,positivo
olviden capacitarnos requisitos cumplir candidato,positivo
"capacitacion hacer crecer patrimonio siendo congresista. fijas señores, fijas! experiencia hablado!",negativo
ninguna capacitacion valida discipulos grande delincuente historia: alan suicida perez,positivo
"""defender konsumidores"" hablas kara dura sinverguenza, yoni lescano lado diga nuevamente cara dura sinvergienza, firmaste kagada dekreto daban bandeja gloria monopolio leche polvo. crees pendejo.",positivo
sabemos inventar,negativo
enseñar jorgito metodologia legislativa? hacer lobbys preso intento? vitocho fiscalizacion? tantos años congreso hizo fiscalizar corrupcion alan keiko,negativo
temario: -como pagar empleados fantasma -como pagar gastos representacion hacer viajar temas personales congreso pague -como hacerse machito comisiones alguien responde queremos -como ahorrar comprar depas,negativo
serio provechoso pluralidad exponentes. solo comunistas creen debe haber ideologias,negativo
"peleas mafia, divide venceras!",positivo
"denuncie jurado, camara!",positivo
pense ratalan.. metido capacitacion turbio debe haber... mamarracho persona,negativo
"gracias avisarme, george",positivo
escandalo apra secretario general elias rodriguez robando plata ingresa clinica dental ahora tambien ingresos academias propiedad,negativo
corrupcion descarada apra elias rodriguez robando plata clinica dental ahora academias propiedad nombrado machete gerente general despedido ....!,negativo
"tipo dinero, necesita congreso ganar dinero, necesita congreso defender intereses partido.",positivo
"opinion personal partido corrupto, tambien responder asi???? acaso sigo, encontre redes sociales.",negativo
"usted ponente, dudo vaya gente honesta, solo iran partido, nadie quiere volver ver.",positivo
"bien, importante capacitacion candidatos",positivo
"mientras trolles crean, publicidad hacen twitter apristas",negativo
"puede troll saber partido? nada, solo cacarear redes",negativo
🤮🤮🤮🤮🤮🤮🤮🤮💩💩💩💩💩🚫🚫🚫 castillo? universidad continental? jajajaj #fujiaprismonuncamas,positivo
apristas muerte roban actas,negativo
"ahora perro chacra dedicar, unico sabe hacer ladrar morder,",negativo
"enseñar hacer lobbys, siempre profesores fujiapristas vitocho!!",negativo
capacitas loro corrupto,positivo
universidad aprista corrupto.,positivo
hachiko,positivo
temas legislacion cutra metodologia robo robar hacerse webon conseguir loncheras doble fondo meterse tiro descubierto,positivo
escriba privado jamas!,positivo
"abogado psiquiatra, psicologo juzgue decirle casa miami mentira! decir declaro patrimonio tampoco mentira, diferencia vivo honestamente declaro impsts.a diferencia suya!",negativo
fuammmmm nuevo policia bueno malo...,positivo
jajjajaja ustedes ponentes!!!! pobrecitos inscritos!!! ejemplo seran ustedes!!!,negativo
"que? alli aprenden robar? corrompir. estafar gente! quitar propiedades gente? asuu.. tambien quisiera irme alli aprender robar, padre enseño eso..",positivo
jojojo fuistes rabioso!!!!,positivo
uyyyyy jodio corrupto perro chacra,positivo
"organizado auspiciado bcp, confiep, cofide, mineras, gloria otros.... obsequiara cajas leche gloria, tapers, mochilas maletas. sortearan postulantes congreso donaciones campaña... ...ojo: efectivo... pide mucha reserva.",negativo
"podria esperar programa capacitacion serio provechoso, participacion george, amprimo vitocho quitan viso seriedad evento!",negativo
jajajajaja,positivo
"“puede falta, pecado, cochinada, inmoralidad pasa delito”. increible asqueroso) cara palo minimiza defiende cochinadas politicos.",negativo
amen,positivo
obvio,positivo
¡amen,positivo
jajajajajajajaja! 😂😂😂😂😂😂😂😂🤣🤣🤣🤣🤪🤪🤪👍,positivo
apagense carajo...,positivo
"bien jorgito isiste una,,, aplausos sigue asi....",positivo
"increible, alanistas, estan terminando matar apra, siguiendo pasos dejados suicida",negativo
seria justo vetan mulder. tiempo pague karma. merece congresista. hecho destilar veneno. bueno positivo salido “trabajo” #porlabasuranosevotaselebota,positivo
jorgito serias bien pendex pretendes enseñar alumno podrias,positivo
"ahora ""bueno"" podrido corrupto,herederos suicida alista 2021.""ya tarde""como dice bolero viejito,vetusto trio panchos""como tiempo paso .amen.",negativo
"puro troll, peruano frontal coraje criticar nombres, gobierna inepto moqueguano",positivo
habra veterinarios capaciten,positivo
uyyy tarjeta vacunas esterilizacion dia. seguro llevan perrera!!,negativo
"jorge, mulder llame anciano ahora robe batuta banda algun momento dirigiste junto final ah..",positivo
"escuela corruptos, auspiciada siempre confiable corrupto, partido aprista peruano.",positivo
formacion futuros delincuentes,positivo
jajajaj,positivo
enseñar ahorrar podran comprarse depas luciana leon,positivo
jajajajjajjajajja capacitar hacerse casas propiedades mientras congresista montesinos hace favores? pruebas,negativo
deja robar oe..,negativo
"¡veterinario! sufra chacra, duermalo favor...",positivo
obstaculo. aorita fabrican,positivo
"jorgito webon mierda, jodiendo perro chacra joda.",positivo
jojolete! designacion directa trucha.,positivo
trafa.,positivo
"robaron, dentro alfonso ugarte?..lo probable. aprista, mas?",negativo
tenia vacunas,positivo
"ja,ja,ja. preguntenle compañero seguro sabe paso nido ratas.",negativo
lima indica cumplido adjuntar acta designacion directa ciudadano: mulder bedoya claude maurice (nro. segun compañero jorge castillo acta existe ningun lado,positivo
"⭕️tenso #debate completo 22/11/19 debaten aportes grupo gloria🐮 campaña 2011, causando fuerte discusion vivo enlace👇👇👇👇",positivo
primita milagritos casi sufre patatus hizo eso. altera quieren tocar aguinaldo.,negativo
"saber imbecil nunca sabe habla, creo quiere quitar trono burro",negativo
"endeudar pais millones dolares debe alegrarnos? significa recaudando gasta,hay tapar hueco fiscal. abra ganado comision colocar bonos?",negativo
"fujimorismo/aprismo, amor-odio: toxico siguen.",positivo
seguira cayendo!!!!,positivo
alguien encuentre video lescano saca cara haber favorecido empresas lecheras incluida gloria,negativo
cobarde imposible,positivo
huevos podridos fujiapristas!!!,positivo
amiguitos gusta tamalitos,positivo
"tambien cobarde obedecer ordenes hacia alan sido juzgado condenado, gracias pacto fujimorismo 90s, libro siguio corrupcion tiempos.",negativo
queria,positivo
"mega corrupto, mega delincuente, mega cobarde. muestra desprecio dejado apristitas mega conchudazos deberan rendir cuentas justicia peru",positivo
haste weberto sabes bien suicida chaparon billete.....la pegas sano...nadie cree,positivo
encanta webeados webear votantes incautos ..menos fiscalizados aportes politicos basura,positivo
pregunta: ¿adonde dinero aportes campaña? responde: aportes medios comunicacion...!! quedo ojo...???,positivo
"aportes millonarios congresista protagoniza tenso debate declarando puede falta administrativa delito, sostiene aportes dirigidos medios comunicacion",positivo
"barrida suelo siempre mesurado una,para variar, patanesca maximo increible señora indigna razga vestiduras dicen cara pelada mundo sabe,pero sigue",negativo
jajaja ahora pone mismo plan puso keiko hace años... nego innegable... espero informacion caso apra levante rapido. suerte,negativo
"financiaron recursos empresas. ello pagaron publi medios. recursos medios pagaron ""periodistas"". ""eticos"" devuelven pagos milagros leiva amigo",positivo
"preguntale milagros leiva diezcanseco paga entreviste siempre, pareciera",positivo
mala congreso??? pases palomilla,negativo
bien ahi...hazte arregla,positivo
pues mismo. importante leer dejar rezar santos hacen milagros.,negativo
"*caretas, 21/11/19 “ley castillo”*",positivo
"compañeros: viernes *8:00 sera entrevistado jorge castillo,* milagros leiva canal",negativo
usted sinonimo coprofilia 💩💩💩💩💩💩💩💩💩💩💩,negativo
bien arrepintio candidatura. sintio rechazo electores paso atras.,positivo
"generalizar. habra buenos malos, vida misma.",positivo
"bueno mayoria recibido dinero bajo misma modalidad. ppk, seguro mas.",positivo
nadie salva pendejada,positivo
fujiapristas alcantarilla,positivo
empieza limpiar 💩💩💩💩 luego sigue despues,negativo
apristitas sinonimo cutra cobardia.,positivo
"apristitas, sinonimo cutra cobardia",positivo
entres carcel,positivo
huaripolera invitas mulder,positivo
creo jorge castillo detras esto. quizas presione banco luego vaya pedirles plata hacerla influencer favor ellos.,negativo
"escuchar hablar ""senör"" provoca repudio, indignacion! negociados #fujimorismo vienen pactado suciamente, #alangarcia sido juzgado historia peru, diferente!",positivo
mandales canasta navideña escribas tanto!! quedas mejor🤣🤣🤣,positivo
"partido ratas quieren, apagate sonsonaso",positivo
lezcano dice primera propuesta.,negativo
cree .... payaso,negativo
mañana issac humala pasado mulder becerril...como..para...no..perdeeeeeeerselo 😰😥😪😰😢😪😭,negativo
"vivo] seguimos #2019n excongresista, jorge castillo",negativo
#2019,positivo
"individuos impresentables toxicos sociedad peruana, neflix.",positivo
corrupto...nose cansan invitar gente indecente....por programa,negativo
ctm?,positivo
renovacion? deber canales presentarnos politicos nuevos corruptos siempre,negativo
#2019n excongresista jorge castillo,positivo
nuevas elecciones vota correctamente entiende queremos vivir mejor vota,negativo
"....hoy chola chupa chelas,..vamos apristona aflojas.?",positivo
"aportes bancarizados: ""eso corruptela, necesariamente delito"" decreto urgencia aprueba control funciones empresariales",positivo
"...oye chola mastuerso, ignoras, contestame, apristona chupamedias años, vieja, salud.!!",positivo
"compañeros candidatos congreso republica, comparto videos intervencion jorge castillo ""ley fusiones"" objeto regular concentraciones empresariales manera evitar monopolios,(1)⬇️",positivo
seasap,positivo
"mejor que?... fiscalizador jajaja, que? hizo? verdad fiscalizador jajaja, quien? entiendo trabajo fiscalizador, quien? partido respeta dira tuit, fiscalizador mmm, corrupcion? que?",negativo
"puede confirmar congresistas opusieron solicitaban bien cobren impuestos bancos, cosa procedio minoria",positivo
asco peruano,positivo
"reconoce autoria castillo explico. ley, aprobada comisiones lista pleno. salaverry paso. copia defectos importantes siguiente congreso debera corregir atendiendo ley.",positivo
aportes empresas apra? quienes? nadie denunciado eso!! aporte odebrecht nadie demostrado dinero odebrecht entrado apra entregado alan garcia!!,positivo
ustedes deberian caer carcel!,negativo
"jorge castillo explicando fusiones empresariales, candidatos congreso resaltar solicitar reglamentacion, propuesta legislativa aprista cpa.",positivo
investigara grifitos????? olmos terrenitos?????,positivo
"adivinen ahora adivinaron, siempre todas semanas que)",positivo
"ojala, comente temas internos",positivo
recuerde terrenos apropio,positivo
ojala lleve cuchillo.,positivo
compañeros: mañana miercoles 8:00 sera entrevistado c.jorge castillo (canal movistar)y radio (89.7fm).en programa ampliacion noticias. asimismo 9:00 sera entrevistado canal mavila huertas,negativo
"abre ventana doctor,las cabezas partidos politicos hacen ricos esto,con razon oponian investigue partidos quisieron sacar eluda responsabilidad partidos...",negativo
mañana miercoles 8:00 sera entrevistado jorge castillo (canal movistar) radio 89.7 fm). programa ampliacion noticias,positivo
"hablan, poca cosa",positivo
bien jorge,positivo
debe poner derechos autor?,negativo
fujiapristas alcantarilla,positivo
chucha saludar mierda gobierno este. traidor,positivo
"consulta, llego implementarse?",negativo
"caradura, firmaste decreto favorecia monopolio gloria. daba carta libre leche polvo importada.",positivo
"calla tarado, porqueria partido apañaba esto. cinico mierda.",positivo
"propuesta consensuada, apoyo tecnicos profesionales lideradas congresista jorge castillo",positivo
"ahora buscan votos, burlarse dice protegen consumidores, politicos astutos zorro",negativo
pintas gorgojo..... mulder mordio culo...!!!! lastima...!!!!! jubilate viejo maricon..!!!!,positivo
favor defiende fujiaprismo???,positivo
"sigamos verdades, matan? entonces mato",negativo
sabe alguien mato corrupto,negativo
aprobo norma pleno golpe estado?,positivo
"gracias capacidad vocacion servicio jorge castillo, saber agradecer?",positivo
entrara vigencia meses. descalifica,positivo
yala ahora debemos agradecer,negativo
"copio proyecto aprobado congreso, inutiles hacen bien, veia comisiones tenian rehacer proyectos ejecutivo porq echos¿para paga millones asesoria?tanto hablo congreso copia pega aprobo.",positivo
anemia??? dicho cuanto dieron apra dueños pais??,positivo
"defiendo consumidores lescano trolearte, cara dura.",positivo
buena gestion dejo vizcarra sacara. felicitaciones jorge castillo. ojala existiera congresistas categoria.,positivo
norma importante sacado presidente,positivo
igual...luego pasaran vaya desapareceran...la mafia acabara....pero justicia olvidara deben pagar,negativo
"empiezan atacar capitulo economico, regular. cuidado!!! caigan apristas mismo caviares haciendo creer solo bueno debemos decir amen",negativo
hagas caso,negativo
formula mulder quesquen años unicos salieron pobres,negativo
"hablando apra mete nacionalismo. dice murio partido continua, pues logico absurdo mencione. plop",negativo
owwww,positivo
"pobre chibolo, sigue viendo guerra nomas!!!",positivo
resulta mezquino ejecutivo reconocer autoria iniciativa particular &lt;- “progres” tambien reconocer valia ideas apropiarselas,positivo
"resignate congreso, importa, mision tenia cerrar congreso corrupto hizo bien 👏🏻👏🏻👏🏻",positivo
estos.siguen dolidos.porque nunca.mas.botaran por.estos vagos,positivo
pasaran valla electoral,negativo
"nunca visto presidente defacto fanatico encuestas,paga salga encuestas alta aprobacion pena lastima,trememdo tamaño nada,hasta momento soluciona inseguridad. nacional cerro congreso sabia expectorado",positivo
"linda, cree partido morira 2021.. awww",positivo
orgulloso aprista. podrias esperar menos?,negativo
culta obtengo informacion memes internet...,positivo
"jorge castillo igual toda cupula aprista insiste decir alan inocente ademas votaron fujimorismo todas cagadas, caballero señor, hace rato habria denunciado menos habria retirado.",positivo
"pueden decir quieran, estan postulando partido corruptos entrar congreso eso, defienden indefendible ojos cerrados. vizcarra solo sera presidente carrera politica muerto ustedes.",negativo
"celebramos?? caidas aprende, menos disminuyendo ratas corrupcion, deberia hacerte feliz salir politica.",negativo
apra cayo 100%😂😂😂,positivo
"jorgito,",positivo
fuera!!!!,positivo
"uds. estan bajo piso, representan representado representaran nadie nadie, seguro eso.",negativo
titular corresponde contenido noticia usted mismo envia. alli dice mandatario dispuso financiamiento continuar obra. hospital termino.algo tenįa hacer gobno humala. ¿que hospital terminado construir,negativo
pruebas remito.,positivo
"vizcarra copia control fusiones, gobierno cambie nombre aprobarla 013-2019, recoge texto 2604-2017. publicado pequeños cambios reconocer autoria importante combatira monopolios abusos.",positivo
"gracias jorge castillo autor proyecto control fusiones, ahora peru consumidores cuentan regulacion practicas monopolicas. mezquino decreto urgencia publicado linea congreso aprobo proyecto, fotos.",negativo
"señor, inauguro hospitales terminados quisieron usados gobierno ollanta humala. inauguro esperado tren electrico, colegios alto rendimiento. tantas obras tiempo inaugurar todas. deje envidia hable usted",negativo
"sabia ideas inaugura, menos inaugura publicacion leyes. debe nueva forma inaugurar. alan inauguraba, ideas, hospitales terminar.",negativo
quiza unico bueno hecho gobierno botar come hechados,negativo
"caer,y caer,ya veremos caer",negativo
"siiii, chuecazo",positivo
"falta ideas inaugurar, toma control fusiones antimonopolio autoria aprista jorge castillo publica suya. menciono congreso considerandos, esperamos correspondiente mencion apra",negativo
respeta derechos debido proceso keiko #complotcontrakeiko basta abuso justicia llega tarde temprano,negativo
"uds. puntos canjearlo paleta! descuentan... deberian. deben justicia pais. tambien dejaran señal desprecio, ser, pronto!",negativo
jamas sucedera pacita nace chueco queda chueco. logica comer ratones modo facil siempre pedirte modo facil comer simplemente momento dejando nido siempre regresan,negativo
"pacto #alangarcia coordinando pedir apoyo cambio (fujimoristas), tener votos congreso evitar juzgado! habra escrito memorias?",positivo
sustento mocion setiembre 2016 pleno. sustento necesidad peru fusiones pleno aprobo inicio debates. control fusiones antimonopolio peru defensa economia popular,positivo
"carepalo, siempre libraste complicidad jueces fiscales afines apra caso petro audios implicado narices!!!",negativo
george encubriendo!!!,positivo
manda fusilar apristas fujimoristas marcas lacras sociedad facil rompe valle porcentaje,positivo
"jorgito, triste tarado.",positivo
"demuestra bien cierto concreto, peru pensamos diferente, acuerdo, cierre congreso, aliados nosotros, pueblo",positivo
"nunca ""elijiran"" miserable, dedicate cosa, alguien quisiera ""tus servicios"" llorsh",negativo
cadaver politiquero.,positivo
falto poner leche niños pobres empezo vender beneficios empresas lacteas hagan cualquier huevada menos leche,negativo
tatiana hace bien...tu cuerpo tamal congresistas desnudos sirven,positivo
"conchudo, todavia habla? cuenta cadaver politico.? concha jorgito.",positivo
"sabe respondo palabras. mira, leete daras cuenta obvio continua inscripcion, obvio. partido nacionalista inscripcion miralo! muerto.",positivo
"porfa saluda pesar bloqueo gritona. osea desbalance patrimonial cierto, trabajadores fantasmas asesores ontan estan betsy terrible vienen cosas. titulo verdadero tuyo?",positivo
sabias presento tomado ahora bestias razon jodidos,negativo
"fujiapristas alcantarilla, nadie quiere cerca",negativo
"celebras,baboso?",positivo
calla corrupto...ya hartos ti...,negativo
"tranquilo jorgito, hijito logro algun numero postular congreso....mmmm. claro pues, manchita grupo tamalera leon, bueno gente espalda elecciones internas.",positivo
dijo cierto. fujiapristas alcantarilla nunca mas!!,positivo
"confirmado, tipo rojo infiltrado traiciono",positivo
"miserable quiere darnos lecciones moral, alan salido elegido presidente 2006, hora estariamos exactamente venezuela bolivia (prochavista/maduro) miseria camino adonde.",negativo
"tipo, siempre sacando negativo. dedicate prefesion, congresista regresas.",negativo
"plop, sabes escribes",positivo
solo jajajaa,negativo
madre mia; campaña antisistema despues rompieron mano derecha empresa sino bolsillo!!,negativo
"olvidar ultimo evento disolucion; congresistas fujimoristas/apristas/izquierdistas/oficialistas aliados; saltaron juntos abrazados, celebrar altisima, abrumadora inconcebible, aprobacion ""paridad"" genero, paradigma i.g.",positivo
"...habra cantarle: camaleon mama, camaleon cambia color segun ocasion...🎶 puede cree sujeto, mismo mulder impresentables",negativo
"ayayayyyy,",positivo
"creo, final ambos, siempre primado mezquinos intereses personales grupo; cualquier cuestion ideologica, principios, conciencia autentico interes nacional.",negativo
cuantas loncheras habra dado romero puedes confirmarnos,positivo
"frida claro diga creo, sino ahora pega santo.",negativo
caeras fortuna hecho costa estado.,negativo
"vizcarra cayo puntos encuestas?!!! muiro! ahora? cortina humo saldra!!! dios, apiadate favorcitooo!!!",positivo
"cuanto aprobacion parasito?? crees acaso llegas 1%?? asqueroso narcopartido cuanto aprobacion tiene?? marido mulder cuantos puntos?? unico imbecil caer rata apestosa!!! payaso gracia, pasa pasa nomas",negativo
años congresista algun aporte,positivo
"...lo dice solo conviene, olvidemos semejante atrae semejante...",negativo
alguien puede tomar tiempo leer hacen oportunistas apra siempre! mala hora invitaron favor permitiran traten partido gana?!,negativo
"dice problemas primer gobierno agravaron actos terroristas sendero luminoso, parece silencio complice. haber sido bestialidad comunistas, gobno habria sido mejor. inflacion ver, admas, contxto intrnacional.",positivo
"politicos descarte, mejor convendria sinceros genuflexos",positivo
apra puntos llega,negativo
"papanatas jorge castillo creo regreso origen, #modojorgitodelcastillo apra coincidencias, significa trabajen juntos. vota aborto, matrimonio gay, inmunidad ¿como votaria apra?",negativo
carcel...!!!,positivo
izquierda debe alejarse tambien alejara aprofujimorismo,negativo
jorgito....,positivo
"aqui cuadro segundo gobierno aprista (2006 2011) cierto, gobierno aprista, parte, justas llegaban iban picada...",negativo
tarde 🤷‍♀️ solo sepultaron partido torre convirtieron partido señor kobardia cia.,negativo
buen congresista. entonces perro raza,positivo
"¡vizcarra 60%! difunto lider soño tener! obvio debia bajar encuestas, solo reaccion inmediata jubilo haber cerrado cloaca llamada congreso.",negativo
"caes suelo, sabandija.",positivo
"cierto, congreso aprobacion 0000...cero.",positivo
"huevonazo, encuesta tambien real?",negativo
paso puntos alan. cierto,negativo
presidente banda criminal jajajajajajaaaaa otrosidigo.- creas olvidado anticuchazos acumulado ultimos años kongresista,negativo
"grupo ""mequetrefes"" puntos cayeron periodo parlamentario?",positivo
bajo logica vizcarra cayo encuestas resultado mala gestion baja ejecucion entonces significa menos apra,positivo
¿hacemos caso encuestas? solo baja aprobacion... deje preocuparse aprobacion haga aumentar partido.,negativo
gente dando cuenta. menos deprimente llega tarde jamas pasa.,negativo
llamar atencion publica capo... interesa refrieguen gobiernos apra final unico seguir palestra politica... #corruptos,positivo
"amigo loco suicida, cuantos puntos termino???, refiero causo bala, sino aprobacion....",negativo
dice partido preferencias,negativo
que! vivo castillo?,positivo
"relax, primero ordena casa hacen quieren rien significa aprista luego preocupate pasen limite electoral pierdan inscripcion",negativo
“caballero” caballero????? jajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajaja,positivo
brother serio.. mejorrrrr podido pasarnos mierda pueblo disolvio toditos ustedes fujiapristas cloaca blindadores corruptos dañinos pais!!!!,negativo
jajajajaja sigue llorando!!!,negativo
mulder cuanto aprobacion tiene?!,positivo
jajaja......no payaso?? tantas veces dijo tenian acuerdo fujimoristas. cinicos,positivo
igual,negativo
excusa!,positivo
tambien ocultaste trabajadores fantasmas... rata mator,negativo
sirve digas ahora satrapa ambos partidos corruptos enterrados furia mayoria peruanos #fujiasnosapristasnuncamas,positivo
preocupate partido supere valla electoral,positivo
touche,positivo
"hecho bueno, significa democracia, siempre lado atento observando trabajar solo populismo, sino respalda necesario pais. gracioso,pides meses hiciste años",negativo
ustedes muertos.,negativo
triste tuit. suena manotazo ahogado🤣,positivo
fuira corrupto pronto carcel,positivo
sabe burro alfajores,negativo
"importa caigan sotano palacio gobierno, congreso este, satisfecho.",positivo
estan buscando acomodos viejos topos olor conocereis #veleta escogieron acusar #chavarry salio defensa cortados mismo sastre,positivo
