full_text,sentiment
empondero indeseables politicos!!!,positivo
calladito ahora.,positivo
cierto conchito millonada entregada sra. parar manos gordito bayly? confirmen,negativo
salvador heresi cobro 2894.13 viaticos unidos pasadita aprovecho visitar,negativo
"rata patas, asquerosa cucaracha, koncha burra,...",negativo
pues pienso responder cuenta.,positivo
"programa :cierre inconstitucional golpe estado""",positivo
"politicos mismo, diferentes matices.",negativo
fiscalia deberia investigar gastos. heresi secuaces quieren reelegir?. digamosle,negativo
"fija casa, tronco paja ajena, candidato acusan pasearse medios internacionales atacando supuesto golpe, unas elecciones uds. participan,y dinero peruanos, partido titere",negativo
"terrible, salvador conchudo.",positivo
tambien grave remodelaciones palacio manifestara indignacion tambien?,positivo
repente encuentro,negativo
conch....,positivo
"gracias esfuerzo, quedas dias hecho descontar, sinverguenza, cara dura, vives trabajo pagamos impuestos, busca trabajo",positivo
sigue aprovechando,positivo
monica delta sigue adelante hagas caso terrucos comunistas lloran dictador viscarra,negativo
"comision permanente facultades debe iniciar investigacion, proximo congreso denuncia constitucional",negativo
"mejor explique pago viajecito miami digo, aclarar",positivo
dices llorona,negativo
"prensa mermelera huaripoleras, dinero",positivo
"plop... parece evidenciado gobierno, lucha corrupcion, paridad gusta.... jodete",negativo
"gente sigue aprovechandose dinero pueblo pagando viajes viaticos conveniencia haganlo propios recursos, representan !!!!!!",negativo
"sinverguenza humala, campaña tenia conchudes decir agua, bien embolsillo oro, corrupto",positivo
puede posible esto.,positivo
malo hora hacen,negativo
colmo! prueba les# importa pepino pais!,positivo
sinverguenzas corruptos gobierno.... liderado incapaz vizcarra,positivo
incompetente terminas profundo cloaca.,positivo
"engañen gente, vitocho octubre lima entrevista rpp.",positivo
"¿como hiciste congreso financie viajecito miami, congresista? pasa casa primo pudiste, supone cualquier peruano puede ¿no? plata peruanos ¿no?",negativo
"mientras provecho impuestos disfrutalos. atea valor moral llegue hora caera justicia divina. compra buen extinguidor saludas hugo chavez demas ""angelitos""",negativo
individuo punto hundirse urnas.,negativo
"renuncio presidencia marzo 2018, decir trabajo adjudico inicio vizcarra asuma presidencia olaechea congresista bancada ppk. alli dijo nada?",negativo
"heresi siempre hdp... hermanito moreno cantar, anda escondiendote basura",negativo
descaro heresi.,positivo
"""???"" congreso!!, brutos m... memorex!! 😎😎😄😄... ahora solo #comisionpermanente puede hacer respecto. bestias conviene existe conviene hay!!",negativo
"buena bayli, entrevista sabiondo heresi,le demostrado carecen comun, elemental,en humano normal, verdadero motivo, causo disolucion congreso buen castigo despilfarro abusivo",positivo
"mesa partes solo sella documentos! debe puede autorizar gasto, representan nadie. malversacion fondos publicos!",negativo
corrupto miserable... cerebro queda retirate politica... sinverguenza!!,positivo
falso. vitocho jamas viajo francia octubre. lima entrevistas rpp.,positivo
"pais avanzar retrocede avalar acciones parasitos patria, dinero salvamos vida niño cancer grande devuelve gratitud servicio.",positivo
"hijos puta solo inmunidad... deberian pagarles pasajes nada, funcion representacion nada. viajen suya. pedro olaechea ptmre pagar caro",negativo
"historia sospechosa, ¿no?",positivo
meten preso impresentable?,positivo
sinverguenzas,positivo
ahora entiende queria vehementemente anulara octogonos. salia canales minimo verguenza. ahora preocupa pais.,negativo
recien cuenta bloqueo. seguro dije alguna verdad 🤷🏻‍♂️,positivo
floro; mundo dice mismo.,negativo
"bien fiscalizando distribuyendo recuerdos estado, unico autoridad hacerlo haces. autorizas viajes sueldos corresponden",positivo
sarta sinverguenzas.heressi asco persona,positivo
"pues, sirve eso, tampoco pintas esto, produccion decide.",positivo
"imbecil, recien dices? hijo puta.",negativo
"falta criterio. arma puede volver operativa, robadas, banda delincuencial podria armarse facilmente. ejemplo, grupo delincuencial formado bandoleros topos, hace meses anuncio sacarian balazos congreso",negativo
politicos piensa peruano votar favor...,positivo
dictadura chavezmadurovizcarrista....,positivo
dra. #zoraidaavalos merece denuncia penal #olaechea haber autorizado viaje congreso disuelto #rosabartra #karinabeteta viajaron serbia.,positivo
"despues judas, cola encuentra:",positivo
sigue practicas mafiosas igual hermanitos cuellos blancos. sienpre robandole peru,negativo
inutil incapaz dictador vizcarrata chinchero apoyado antifujimorismo,positivo
dictador vizcarrata chinchero corrupto incapaz apoyado antifujimorismo,positivo
#kontigonuncamas,positivo
sorprende kgadas congresistas.,positivo
sinverguenza cuelo blanco caer tambien,positivo
"y...... concha mes""...... compartida entre:",positivo
concha!!!,positivo
"ptm, impresentables siguen dandose gran vida,y permite monigote",negativo
voto papel estan personeros validan voto voto pueda fraude actas seria dentro oficinas onpe,negativo
serio? sabe calificarlos hora sale,negativo
siento incompetente durar meses ministro destierro sociedad cuellos blancos. gestion meramente parasitaria. espero vuelvas ningun puesto nunca mas.,negativo
empresa cuanto dono ahora presidente,negativo
"alguien pago bayli programas, mijael, heresi vitocho desfilaron dias programa. bayly.",positivo
"puede direccionar voto directa indirectamente olvidaste referendum,vizcarra respuestas,antecedentes heresi bien dicho,en direccionar voto empiece gobernar,¡queremos obras, estan! pidelas tambien",positivo
dieron taper troll?,negativo
estan creando escenario siguiente paso plan #forodesaopaulo: desarmar sociedad civil dejarnos indefension aparato coercitivo paramilitar; neutralizar toda posibilidad insurgencia desobediencia civil imponer dictadura.,positivo
inutil otra...,positivo
"sencillo, señora monica delta.",negativo
"¿solo likes??? mare cholo, pesas mierda... comico ambulante triplica gusta"" solo chiste.",negativo
"patetico señor. parece kiko, acusenlo mama",positivo
adentro!!!,positivo
"nadie prohibe vayas decir gana, plata!!!! verguenza carajo!!!",positivo
"jajaja jajaja, despilfarrar, dinero estado,enviando heresi, entrevista bayly solo sirviò vapuleado congresistas, haberle demostrado falta comun, sido disueltos real heresi entendio",negativo
tales hijos puta (con disculpas caso todas putas).,positivo
escribir sabe,positivo
huevon piteas plata devuelven odebrecht $500 millones piteas ripio payaso,positivo
extraña comportamiento sinverguenza impresentable heresi.,positivo
conchudo miserable moral criticas???? formaste parte putrefacta korruptos quiso enquistarse kongreso. unica obra rescatable vizcarra cerrar kongreso. debio irse junto ustedes quisieron pues aqui tenemos!!!,negativo
fiscaliza abuso gasto impuestos. mesa partes hace quiere.,negativo
"hola, gustaria poder mandarte",positivo
asco heresi..,positivo
"""vaya""",positivo
grave deben sancionar,negativo
"descarados, gente asquerosa!! cero valores 😤😤😤😤",negativo
giles. pituco zonzo.,positivo
ostra!!!,positivo
"colmo, vamos permitir comechados gasten dinero peruanos necesitan tantas necesidades pais",positivo
increible sinverguenzas sangre cara,positivo
viaje china huamanrripa heresi visitar poca audiencia bayly canal mediocre,negativo
queeee?? posible?!,positivo
fan? ciudadano informado dejara endulzar corrutos.,positivo
conchudes maxima expresion!!!,positivo
siguen saqueando !!!!!!!!,negativo
"increible desfachatez, sanguijuela hombrecito",positivo
deberia auditar fondos congreso todas luces parece estan manejando adecuadamente deberia rendir cuenta gasto innecesario.,positivo
🐚🐚🐚🐚🐚,positivo
"imbecil quiere reelegido congresista, seriamos burros votar",negativo
juralo,positivo
peculado. proximo congreso debe actuar,negativo
"sinverguenza, olaechea jefe mesa partes, mudo???",negativo
felizmente queda tiempo despues tendran cuenta actos.,negativo
critiques,positivo
ahora responder sinverguenza cobarde callado hace dia.,positivo
roncha!,positivo
memorexxxx,positivo
"amigos comunistas viajan mundo impuestos millones consultorias, dices doble moral comunista closet",positivo
que. olvido alcalde miguel tubo anticuchos. taparon😈,positivo
1ra. tarea nuevo congreso revisar festin gastos #pedroelbreve amigos #chimpuncallao.,negativo
unica revolucion busca dejar esta.,negativo
"gracias avisarnos partido lanzaban, pasar voz. serviste.",negativo
"rata, sinverguenza, mequetefre, conchudo ladra",positivo
lema disueltlos: #sintetasdelestadonohayparaiso,positivo
buena sera elegido congresista cuenta peru repudia.,positivo
"ostra, felizmente falta seguir viviendo impuestos.",negativo
cuidado amigo vaya aparezca fiscaloco diga lavado activos!,positivo
malversacion?,positivo
"miserables, asqueroso",positivo
concha!,positivo
marica heresi borracho.,positivo
"seguir disfrutando teta criticar tratar desprestigiar presidente crees vivo. sinverguenza, roñoso, gusano keiko. vamos soportar parasitos disfrutan dinero estado?",positivo
canada malditos,positivo
conchudos cabe palabra,positivo
sinverguenza. sigue llora llora parar. calladito impresentable,negativo
cobren!!!,positivo
congreso paga pasaje miserable ladron! vaya hablar huevadas ejecutivo demente mismo hizo campaña fallida alcaldia lima,positivo
"idioma entendera señor ciudadania repudia fujiaprismo desestabilizador democracia, blindador corrupcion. dijimos vayan quieren regresar seguir fregando peru.",positivo
"parece abuso comision permanente congreso autorice heresi vaya unidos entreviste baily, ambos despotricar ejecutivo baya dinero",positivo
queeeeeeeeeeeee,positivo
parece colmo,negativo
delincuentes sigen chacras,positivo
voto papel tambien presta fraude. creemos fervientemente mecanismo. personas,negativo
ladron sinverguenza.,positivo
👉🏿👇🏾👇🏾👇🏾👇🏾👇🏾👇🏾👇🏾👇🏾👇🏾👈🏿 👉🏿👉🏾👇🏽👇🏽👇🏽👇🏽👇🏽👇🏽👇🏽👈🏾👈🏿 👉🏿👉🏾👉🏽👇🏼👇🏼👇🏼👇🏼👇🏼👈🏽👈🏾👈🏿 👉🏿👉🏾👉🏽👉🏼👇🏻👇🏻👇🏻👈🏼👈🏽👈🏾👈🏿 👉🏿👉🏾👉🏽👉🏼👀🍺👈🏻👈🏼👈🏽👈🏾👈🏿 👉🏿👉🏾👉🏽👉🏼👆🏻👆🏻👆🏻👈🏼👈🏽👈🏾👈🏿 👉🏿👉🏾👉🏽👆🏼👆🏼👆🏼👆🏼👆🏼👈🏽👈🏾👈🏿 👉🏿👉🏾👆🏽👆🏽👆🏽👆🏽👆🏽👆🏽👆🏽👈🏾👈🏿,positivo
"suena peculado doloso. 🤔... corresponderia averiguar necesario, denunciar...",positivo
"cagada solo alcalde, sino tambien congresista. llevame yissus",negativo
devuelva dinero mmmm,positivo
delito viajar plata entrevista,positivo
gran huevas triste,positivo
"voto electronico puede prestar fraude pueden hakear cualquier parte,no fiable,son pocos paises usan",positivo
siempre pendejada,negativo
olaechea payaso. autoridad niño años,negativo
"respeto animalitos, pillos. hacen daño. cambio, miserables lanzan congreso peor escoria peru. suicida cobarde pueril lacras",negativo
¿malversacion fondos/peculado?,positivo
mequetrefe aprovechando situaciones !!!!,positivo
chamba nuevo congreso,positivo
malversacion fondos acusacion gamonal,positivo
"tremendo canalla, vividor. quieres seguir enquistado congreso darte viajecitos dinero pueblo.",negativo
revolucion social? jajajajajaja,positivo
vizcarra amiguisimo ticona,positivo
"siempre supo delincuente, cago vizcarra confiando",positivo
creo capacidad comprension... escuchado audio mismo irregular!,negativo
contraloria cuando?,positivo
"mercenario, billete hace pasar habla favor paga.",negativo
"pues creo configura delito,",negativo
dentro peor pudo pasar peru.,positivo
"actividad oficial realizar estaria bien, alguna... seria delito? diria si... habra investigar hizo ee.uu. hermanito salvador...",positivo
"amigo,todo delincuente trabaja dinero otro,ni centimo propio,son mafiosos.",positivo
plañidera tour!,positivo
periko cree chacra manda compren cigarros,negativo
"libre mercado, quieres pides prestado quieres otro, absurdo argumento",positivo
"hagas ilusiones ciudadano salvador, llegas nica.......",negativo
"traidores patria, solo importa intereses amos corruptos",negativo
"osea dictadura, pagan pasaje irte usa, quedo principios?",positivo
repugnante. digno sujeto heresi.,positivo
siempre gustado viajar plata ajena,positivo
"heresi haciendo turismo costa erario nacional, autorizo olaechea? descarados, abusivos! dsps rendiran cuentas justicia indebido fondos. permanente",positivo
"corrupto sinverguenza, sigue viviendo peruano, apoyo olaechea.",positivo
"descarado! veremos kouri, moreno burgos?",negativo
pues dejen gastarse plata carajo!!! basta,positivo
malditos ultimo exprimiendo peruano,positivo
parasito porqueria,positivo
"acaba salir viaje insisto, espera exigir devolucion gastar conchudos. actual funcion justifica viajes!",negativo
disuelvan cuchitril!! estan gastando centavos yendo hablar dictadura imaginaria vivimos. controla arcas estado?? fujimoristas?? #delincuentescuellosblancos #quesevayantodos,positivo
"indigno tipo ultimas sacando provecho, segun dictadura viaje plata dictadura asco",negativo
concha...se pasaron,negativo
patetico eres!,positivo
siempre bocabierta aprovechandose estado. raro plena dictadura pueda viajar alguien oposicion entrevistarse.,positivo
responde conchudo,positivo
¡que sinverguenza!,positivo
crees congresista puede imb..il,negativo
"yujuuuuu candidato congreso viajando lindo plata, lucha goyerias?, tenian titeres fujimorismo mas...",positivo
escandalo plata excongresista disuelto viaje entrevista institucion! verdad gestion sigue siendo deplorable...,positivo
tipo hablador fustrado lanzando nuevamente congreso cubil titeres digo partido politico llamado quieren luchar korrupcion congreso? risa dan...,negativo
"joder, contraloria. ojala dejen pasar",negativo
sinverguenza,positivo
concha!!,positivo
"pagamos sueldo pasajes valla lloriquear botamos congreso??? rata asquerosa. concha volver postular porqueria esa. lloron mierda, peru aborrece!!!",positivo
"saben kontigo partido llorones, caradura encima rasgarse vestiduras plata pagamos.",negativo
apuesto baily pago pasaje estadia cobro doble,positivo
"usas dinero pueblo hablar pais, peor",negativo
"parece sido oficial superior.deberia prudente callarse boca.el partido, recibieron dinero lula, maduro, morales..y odebrecht...y critica..que caparazon.",negativo
pendejo cagon mierda,positivo
cansan vivir mamadera,positivo
siquiera suya? ¡que conchan heresi!,positivo
impresentables seguir saqueando peru. hacen peculio?,negativo
"encanta mamadera heresi. disfruta bondades gobierno encima dice vivimos dictadura pobre tipo, dignidad",negativo
"dinero indebidamente otorgado siento verguenza invite descerebrado congresistas audiencia internacional entendera vizcarra disolvio, realmente invitar mande monologos siempre",negativo
"jajajajajaja, chiste apto solo hermanitos.",negativo
flash mundial quisieron ordenarme sacar fotos videos descritora erotica quisieron prohibir propuesta apoyo gays prostitutas dije respeto exijo respeto libertad expresion medioevo borrar esencia puntera,positivo
"entender, gente mata diciendo gobierno dictadura, golpe estado, derecho, plata compran pasajes vayan hueviar exterior, quejan. doble moral.",negativo
señores diganle esposo vilcatoma investigue esto.,negativo
decepcion clase invitado. hace dudar bayli presenta programa,positivo
deberia legal. disuelto integrantes mesa partes debe tener goyerias semana representacion.,negativo
funcion miembros comision permanente contempla necesicidad efectuen viajes interior menos exterior pais. espera exigir devolucion gastos. hara respecto,positivo
"quiere seguir llevandose plata facil hacer congreso, ademas tener inmunidad... sinverguenza mas.",negativo
"ratas disueltas dejan saquear estado, comis permanent mesa partes andar paseando gastando impuestos, quiere viajar vaya plata peor vaya programete despotricar lucha corrupcion.",negativo
puta conchudos ...!!!,positivo
condenando “golpe” gobierno pagado viaje miami (con viatico incluido) condene dicho “golpe” estado. absurdo total malgasto fondos publicos!,positivo
democracia! regala 524m odebrecht haces barra!!! #nojodacomunista,positivo
malditos kongresistas,positivo
"congreso financia viaje tener entrevista bayly salvador heresi viajo eeuu 15/10/2019 entrevista miami 17/10/2019, pago 7,611 incluyendo 2,894 viaticos. sigue ahi?",positivo
reia igual heresi fajin ministro tambien? respetaba vizcarra?,negativo
sigan rebuznando fujiasnos,negativo
"chistoso, partido chupes.",positivo
"periodo 2016 2019 hemis ejecutivo. decidio prescindir bancada vizcarra tambien. periodo 2016 2019 mayoria congresistas invitados, ahora partido, inscritos trayectoria partido.",negativo
chiste idiotas idiotas,positivo
terror! sabia sencillo ejecutar fraude. hiciste bien avisarles futuros congresistas. hacer evitar tuerza voluntad electores,positivo
igual salir congresista,negativo
puedo negar votar forma?,negativo
¿manda fuerza popular peru,positivo
cada lastima serio!!!!!! pobre gil!!!!!,positivo
fraude cantado...no tranquilidad secuaces corrupta odebrecht socialistas proterrucos,positivo
#noalvotoelectronico.,positivo
verguenza cambien rumbo cada momento. cada parecen transformer,negativo
"ademas reeleccion fervientes impulsores cierre congreso, ahora demostrando dignidad etica presentan pretexto ahora haran hicieron años indiquen cuales logros",negativo
"gano !!!!ah! tambien humala orden vote ningun militar, declararon orden inamovilidad!!!",negativo
parece fan.,negativo
dentro estaria peor,negativo
riendo prision junto amigo #kouri.,positivo
risa,positivo
"votacion electronica,eso fraude bueno hagas conocer, chips estan arreglados hacer fraude",positivo
"caya cgadas vendepatria, verguenza tener dinero habido, haciendole daño necesitados, peru repudia rateros porqueria mafiosos",positivo
invito inaugures el.area.cerebral.donde reside verguenza.,positivo
falta respeto presidente congresista imaginese educacion pregona.,negativo
"ejemplo venezuela bolivia, esperemos arder pais peste bolivariana. #noalvotoelectronico #noalvotoelectronico",negativo
maldigo vote alcalde miguel. lacra.,positivo
"#noalvotoelectronico pase peru pasado bolivia argentina!. urgente, peru necesita calle escuchen! tiempo! salvemos democracia!",negativo
"real viene, vizcarrata compañia permitir caiga farsa, buscaran congreso medida, vetan partidos manipularan votos, igual prensa encuestas. #noalvotoelectronico #noalvotoelectronico #noalvotoelectronico",positivo
repudio veras enero politequero barato nadie choro,negativo
"parece partido partido pedacitos pequenos! cancelen mejor participacion ridiculo, tiempo meditar cambiar rubro, venta humo solo funciona guaripoleros",negativo
"solo estupido puede darle minutos fama nadie, olvidava nadie",negativo
mano fajo billetes????,positivo
chiste imbeciles diarrea cerebral.,positivo
jajajajaja??????? recuerda cuello blanco ultimo mejor,positivo
"video cojudo, dirigido cojudos, fujimoristas cojudos",positivo
"vizcarra invita hija keiko, tanta plata robo mama talvez devuelven gastos paso hija inaugura llorando cocodrilo, aaahhhh acompañe salgado gusta buscar camaras",positivo
risa cara jumento,positivo
"ayayay mongol, fujimierda seguro, campeones escribiendo huevadas.",positivo
"tambien expreso, montonero incluso phillip divertirme reirme cosas pateticas estimado trol",negativo
"nivel politicos tenemos. mafiosos, pedantes, convencidos merecen todo, imbeciles antonomasia.",positivo
"sigue nomas leyendo reputica, tromercio diario",positivo
fueeeera,positivo
tuits luego compara veras borrego 😉... palteas trol... aburriste respondere solo argumentos,negativo
nivil trullfujilinisti calla borrego opinion propia,positivo
"solo idiotas rien festejan idioteces, real nivel congresista, increible tipo esperpentos persona llegan alcaldes, congresistas vivir mamadera estado, piensa peruuu, nunca mamarrachos poder favorrr",negativo
nivel trol fujialanista,positivo
llegado lloron... real estupidez,negativo
🤭🤭🤣🤣,positivo
"pues epoca parlamentarios tambien tenian ejecutivo, ahora ejecutivo, entonces pueden ofrecer alcance manos? mucha coherencia.",positivo
calla idiota mierda,positivo
imbecil troglodita? tarado baño papanatas disuelto? dudas,positivo
imbecil imbecil.. sigue riendo nomas inservible llegara momento.. vamos rie.. jajajajaja 🤣🤣🤣🤣🤣😁👍😎,negativo
bruto maneja cuenta trol foto ladron cobarde 🤦🏻‍♂️🤦🏻‍♂️🤭🤭😉😉,positivo
🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️... nivel patetico eres... digno delincuente cerebrito pollo cuellos blanco puerto... delincuentes brutos nivel estan 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️ patetico,positivo
jajaja ✌️🍻👍,positivo
no... chino... dare peruano.,positivo
cuyada bcp?,positivo
diferentes candidatos ideas...ademas parlamento tampoco ejecutivo.,negativo
puede esperar pobre diablo .... repoduzcas hijos horribles ....,positivo
pediran licencia congresistas estan campaña,negativo
"alguien hace favor decirle gilbert violeta ""correa"" pique dije que: palabra tenia letras afiliados partido. bloqueron. bloqueo",positivo
chistes cojudos,positivo
jajajajaja...!!!! pronto veremos mismas condiciones pronto saldran audios hinostroza mafia cuellos blancos tambien perteneces,positivo
estupideces escribes... conchetumadre mierda,positivo
"comparito, heresi inaugura cerebro. cierro calles realizo bingo, pollada, anticuchada, cuyada contrato camiones backus.",positivo
celebrarlo,positivo
parecer inaugurar nueva sede congreso... quizas sientas comodo ahi... junto,negativo
"valga pena, llamen #vizcarra villena inauguren cerebro",positivo
"parece verguenza, digna sinverguenza",negativo
dime andas dire eres...solo,positivo
padres patria pais????? bueno..... peor mierda!,negativo
"excongresista, expulsado ministerio justicia disuelto presidente vizcarra. terminan ratas",negativo
nivel imbecil congresista,positivo
"¿eso risa? cerebro lleno caca baño, cojudazo.",negativo
jajajaja..... buena!!,positivo
"tipo siempre cobardes. hablan, tergiversan mencionan desmentidos. maninupal topos sra. felizmente belaunde cuadro gil. moriras",negativo
falta respeto dios.,negativo
amigo delincuentes delincuente. pronto veremos tras rejas politiquero barato.,positivo
risible.... sujeto sabe hablar... quiere segundos fama??? sujeto fungio alcalde pseudo padre patria... igual forma ninguno sirve.... heresi... muni miguel enriquecimiento ilicito,positivo
"oiga....me parece usted candidato???....entonces reinvindiquese, deje fijandose comienze compartir propuestas proyectos ley.....o seguira ncon mismo",positivo
estupidez demuestra totalmente salvador heresi.,positivo
igual hipocritas aliados fujiaprismo,negativo
mejor esto...,positivo
"bueno dicho, nombra sbs?? congresistas?? sunat?? fuerza popular queria siempre control politico.",positivo
"buena !!!! supongo heresi debe el.mojon,? jajaaj buena heresi",positivo
jajajajaj comico,positivo
😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,positivo
brutos defienden gobierno,positivo
"calla idiota chupamazo gobierno, troll mediopelo",negativo
creo tambien mereces #salvadorheresichallenge,negativo
jajajaja...,positivo
sheput! heresi! violeta!contigo esquina!!! jajajajaja,positivo
sinverguenzas. saben mayoeias quieren revolucion usan. salidos solo significa corrupcion impunidad!,negativo
conchudo,positivo
"serio? #castrochavismovizcarrista? sea, coherentes pues, torpes, hazte favor cierra tuiter vengan periodistas declares diles afonico.",positivo
seguira defendiendo indefendible?,positivo
"bueno poder podemos decir monopolio, candidatos partido, solo lobby pues general lista candidatos promotores impedir tipo accion, ahora puede creer?",negativo
salvador mancha espera..,positivo
obstruccionismo fujimorismo principio congresistas partido #contigo sido obstruccionistas blindado corruptos chavarry hinostroza. juan sheput congresista presento acusacion chavarry,positivo
significa voluntad hacer cosas correctamente congreso anterior aliaron fujimorismo.,positivo
"ahora, justo ahora crees encuestas, fujiaprismo criticaba",negativo
habla recibido plata odebrech inclusive llevaron plata depto soltero miraflores nadine espero dieron bolsa parte barata dicen llamaba dinero tambien gaseoducto,negativo
"impresentables, gino costa puede creer mentiroso oportunista, conto jefe vizcarra",negativo
"baño terminando dice tarado..... keiko ganaba, terminar cenar....",negativo
chiste estupidos,positivo
aproveche!,positivo
revolucion robo?,positivo
ries supuesto chiste pobre imbecil troglodita?,positivo
"puede esperar usted señor, realmente patetico, realmente asi, usted ministro, congresista quedra ser, increible increible... pagando peruanos.",negativo
ministro gobierno...? payaso,positivo
tambien oportunistas ganapanes,positivo
"""voy comprando""... quieren, brutitos gana taper reirte solo hace imbecil.",negativo
rias estss igual peor,negativo
"bruto quiere padrino baños apuntar imbecerrill, payaso porcelanatos",negativo
"recuerdo candidatos mayores promotores pase, ahora podria creer? llevan años discurso eleccion hora hora salen mismo, heresi",negativo
quieren salir closet derecho eligen borregos importa postulante cambiando partido segun propios intereses bolsillo. sino chambea. derecho joder pais.,negativo
imbecil troll celebrar estupidez.,positivo
"verdad risa, idiota!...",positivo
payaso botaron ministro?,positivo
"jajaja, paso contigo?? jajajaja",negativo
menos etiquetelo entere,negativo
pobres pateticos palabra “revolucion tipos uds. devaluaron wacala.,positivo
abuela sera ¡¡¡¡,negativo
fuji ratas,negativo
"actitudes definen persona, partido politico. demostraron actitud. eso, votara ustedes.",positivo
buenisimo!,positivo
"monopsonio estructura mercado existe unico demandante comprador, mientras pueden existir varios oferentes. requiere reforma salud urgente reglas claras mercados, medicamentos competitivos",negativo
existe monopolio afps industria farmaceutica. pueden crear leyes abran mercado fomenten competencia. medicinas genericas hechas india pakistan pueden competir mercado peruano abaratar medicinas.,positivo
"""contigo"" nombre arrancado frase ahora ""revolucion"" atraer disconformes incautos... tramposos!!👎👎👎",negativo
unico parece gracioso bruto.,negativo
¡estos pasaron frescos!,negativo
representantes participantes activos apoyar corrupcion. merece seguir partido politico.,positivo
opiniones monopolio farmacias,positivo
revolucion imbeciles jajaha miwrda,positivo
hablas huevadas nomas tooodos dias!,positivo
"#larevoluciones cambio, reforma leyes beneficien ciudadano. crear leyes sirvan mejorar condiciones laborales, mejor calidad educativa sistema salud pensiones permitan vivir dignamente.",negativo
rctmre,positivo
¿revolucion? consiste? expliquen,positivo
"#larevoluciones cambiar, modificar, reformar leyes beneficien ciudadano. #larevoluciones seguridad, mejor educacion, sistema salud pensiones permitan poblacion vivir dignamente sentirse seguro poder salir calle.",negativo
"llorones abra ocurrido nombre partido ""contigo"", huyyyy slogan bcp?",positivo
xddddd #verguenzaajena,positivo
queda solo mofa agresion ridiculizar argumentos solidos nunca tendras vision limitada solo mueve billete vengas regalar humo,negativo
"cojudeces publican, estan perdidos huevo ceviche.",negativo
jajajajajajaja pisaron fondo sarta ineptos!!!,positivo
