full_text,sentiment
"pregunto: parece abuso sra. keiko fujimori presa ninguna prueba contra, demostro audiencia casacion fiscal reconocio magistrado ernesto blume pruebas contra!",positivo
"obvio, obras paralizadas dependen decisiones legales.",positivo
bien justicia llega tarde temprano. lucha impecable corrupcion caiga caiga.,positivo
"conchuda defiendes ladron ancianito amigo boda, justicia debe higual todos.",negativo
igual votar prefiero pagar multa,positivo
"🤦🏻‍♂️🤣🤣🤣😅😅😅😅🍊🍊🍊🍊 satelites fuerza popular solidaridad tambien contigo, respuesta ultimo partido esquina causa 🤣🤣🤣😅😅😅🕵️‍♂️🕵️‍♂️",positivo
siento juan inicio caen bien despues caiste votare,positivo
basura!!!,positivo
ahora entiendes bien hija panzon??,positivo
jajajaja,positivo
juan sheput nunca,negativo
despues llorar haces machito fiscalia orinas miedo....triste realidad,negativo
jajaja sobona sacandole brillo corrupto suicida grande historia latinoamericana,negativo
"vez,se cuenta borregitos aparece limitado,q asesor sabe explotar sensatos somos.",positivo
familia votara fujitrol... pensar votamos hicimos votar,positivo
jajaja...,positivo
pues echaban flores inepto vizcarra,positivo
"bien bacan juan, etiquete aludido sino pare habla espalda ,.pero frente ....",positivo
patetico ambos.,positivo
todavia superas congreso cerrado,positivo
vago dejas joder constructivo quieres seguir vocacion congresista tambien deja acomodo presidente congreso falta vilcatoma full denuncias,negativo
inepto peor presidente,negativo
"indudablemente clara manifiesta ineptitud vizcarra tambien equipo ministerial. ello, nuevo congreso debe pedir vacancia presidencial.",positivo
weberas!,positivo
"vote 2016, favor proyectos legislativos proximos?",positivo
corruptos agradecen parece saltinmanqui cambia partido partido cucarda,positivo
"won, siempre culpa 😂😂😂😂😂😂😂😂😂",negativo
veesteee,positivo
"crees obtener votos??? juzgando falencias demas?. chismes, caritas"".",negativo
"chupala puto lloron, nunca congreso",negativo
hija cobarde grande peru lloron grandel peru. gran dupla.,positivo
pues entonces disolver acaba korrupcion cuellos blancos.,negativo
😱😱😱😱ahora cerrar poder judicial,negativo
"quiere sheput???, medidas cautelares quieres vizcarra zurre ello???",positivo
broma??? jajajajaja,positivo
sabemos votar.,negativo
"necesidad tire culpa, poderes culpables anda pais.",positivo
pasarle lista media lengua.. dipas mamani ponce donayre becerril mulder vergara etc....,negativo
"¿incapacidad, ineptitud? pues conchudo. deberias desaparecer politica 2026 mejor retorne cometa halley 2061.",negativo
"arbitraje, medidas cautelares, ¿las obras paralizan? cerebro paralizado",positivo
ahora resulta dijiste digiste.,positivo
cara palo!,positivo
pasoooo,positivo
jajajajajajaja topo mayor partido pasara valla.,positivo
"cuenta sentido? obras cuestionadas estan judicializados, pueden retomar ejecucion duermen sueño justos algun juzgado corrupto.",positivo
sabes significa medida cautelar? impide proyectos avancen tiempo juez dictamine disputa fondo.,positivo
"desgraciado parido, respeto ganas buenas acciones) echando culpa medio mundo incapacidad, igual ministros, para??",positivo
"hecho incapacidad ministros, salga auditen asesores proyectos.",positivo
inepto vamos permitir sigas lucrando dinero. miserable,positivo
"sheput, necesitamos payaso chocolatada navideña, cuanto funcion, paga horas... propio traje zapatos?",positivo
carbonera leiva nunca_ministro!!,positivo
nariz grasosa presidente mientras descansa pendejos vine trabajando diario pais guste ritmo trabaja combatido corrupcion problema mientras pasaste historia,positivo
razon incapacidad total. usted camaleon sheput algun merito. incapaz congreso asesor delincuente toledo,positivo
siguiente objetivo golpista tumbarse lecaros...,negativo
engañen contigo. queremos corruptos resentidos!!!,positivo
"quejas respaldaste plancha presidencial hicistes congreso renuncie junto congresistas aferrarse congreso billete ahora actitud dice mismo gallina come huevos, aunque corten pico",negativo
permitamos misma vuelva congreso tres años suplicio final gran perjudicado pais gracias fujiaprista luevan delito impunidad trampa,negativo
"increible!! dejan bien disueltos, vuelven seguir mostrando incapacidad comentarios. sinverguenzas, quieren seguir mamando pueblo. aprofujitrolls hacen mejor. continua asi, puedes llegar superarlos.",positivo
queeee 🤮🤮🤮🤮,positivo
"cada eleccion partido diferente, proxima sera. creo pertenece partido naciente.",negativo
aggggg,positivo
nooo cagando...,positivo
contigo creo lleguen pasar valla.,negativo
caradura... seguro venta ideologia siguiente quinqueño.,negativo
calla lloron disuelto!,negativo
🤮🤮🤮🤮🤮contigo nica,positivo
seguro despues culpara contraloria #enelmundodevizcarra culpa menos,negativo
sueños,positivo
"señor sheput, escrito muchas veces, siempre respeto, jamas dignado responderme. ¿sera (gracias dios) hija alan garcia? acuerdese voto, aunque plebeyo, tambien suma.",negativo
"jamas,",positivo
"seeeeeeee clarooooo, sheput salvacion, años congreso nadie sabe hizo",negativo
jajaja jajaja jajaja jajaja jajaja jajaja jajaja jajaja jajaja jajaja jajaja jajaja jajaja jajaja jajaja,positivo
nica,positivo
contigo..... vamos misa. traidor.... clarito mejor sincero .... jajaja.,positivo
topooooo sheput.,positivo
"cree gana,,,servil..naranja.",negativo
anda trabajar vago.,positivo
contigo pasa,negativo
jajajaja dios cria juntan,positivo
ahorita joven,positivo
jajajajajaja cagando voto paporretero inutil,positivo
"gracias publicidad, ahora sabre votar",positivo
puras,positivo
sonrien estan modo luego pueblo pide espalda carasa enojo sin....,negativo
ufff nooo pensarlo,negativo
maldito ineptos.. vaya gente idiota cree excusas,negativo
pudrete miserable,positivo
"sheput dejemos criticas negativas bien peru, ofrezcamos medidas constructivas poder exigir cumplan todas leyes.",positivo
recuerda poblacion voto referendum reeleccion pueblo quiere parte entendido solo piensan interese coño,negativo
fujimorista asolapado. pasaran calla electoral. cadaver,negativo
jamas!!!! digno congresista votara ustedes.,positivo
"casualidad ciertos personajes publiquen coro mismas frases, evidencio linea sigue. cierto, interesante comenten titulares leer razones, delitos keiko alan.... jota!",negativo
loco,positivo
"retuiteo señal gratitud servicios prestados pasa muero verguenza, hechada twitter.",negativo
zorra. dale curul sera perra.,negativo
voten,positivo
abuela votar fujirata rata 🐀🐀🐀🐀🐀🐀,negativo
hermano,positivo
"nica, camaleon",positivo
"pasquin expreso credibilidad salvo ultraderecha nadie compra, diario chicha estilo fujimontesinista",positivo
"disolver, disolver!!",positivo
"compinches fujiapristas ahora salen cantaleta cada mejor presidente!!! poblacion duda mejores, mejores corruptos violadores derechos humanos.",positivo
"falta integridad, responsabilidad, coherencia, humildad jamas votaria",positivo
incspaz rtes hecho hssta ahora? cuales logros?,negativo
plop,positivo
"contigo... ¡no, gracias!",positivo
"dicen alli, incapaces viven buscando pretextos cubrirse.",negativo
ahora dilo llorar mejor busca trabajo,positivo
"topo queriendo reinvindicarae nuevamente srak, debe aceptar peruanos queremos politica.",negativo
increible postulacion congreso!,positivo
pura basura quiere llegar congreso! basura nunca,negativo
palomilla pues juan,positivo
"contigo, gracias! esquina...",positivo
mierda,positivo
pasa nada!,negativo
quiere dejar mamadera persona digna casa sabiendo pueblo quiere sinverguenza,negativo
ahora defendera?cual color ahora camaleon..,negativo
"juancito colmo quieras seguir viviendo estado, miserable cagon",positivo
pura lacras...,positivo
tunas hecho...cuentate otra.,positivo
caradura.,positivo
solo dire devuelveme voto !!!! nunca tomaria cuenta !!!🦂🦂,negativo
nombre apellido? optar cobardia gaseoso?,positivo
llora llora llorona nunca dieron ministerio,positivo
partiducho llega,negativo
toda putita 😘😘😘😘😘,positivo
webon cansateeee,positivo
"vez, joda lucro congreso, cuantos proyectos presento tiempo congresistas, solo llegan congreso llevarse plata facil",negativo
dijo zombie politico,positivo
"gusta mamadera sueltas... jamas votaria congreso disuelto, repetir plato seria locura",positivo
imagino puso numero seguro eligiran.,negativo
dime andas dire,positivo
entonces vallase poder judicial. cierrelo. jajajajaajajaaja. dice vulgarmente. despelote.,negativo
nota ignorancia supina refiere arman lios discrepancias pasan poder judicial nunca terminar.,negativo
jajajajajajajaajajajajajajajajaajajajajajajajaajajajajajsjajajajajaajaj. tipo paso. demente mierda pasa.,positivo
final razon claro cuidar jubilacion pones carita jajajaja,positivo
chiste,positivo
"disolver poder judicial! total, respaldo ""popular"" tener.",positivo
"contigo hijo puta, esquina",positivo
callate sheput!!...,positivo
0.75%a nivel nacional. verguenza,positivo
"gente entera nada. nadie quiere, hartos inutiles sheput, arriba gente comechada pueblo...",negativo
bien pdte pusiste sitio todos..sobre sobones topos,positivo
"quejarte hablaras propuestas, quiza cambiaras imagen politico mediocre",positivo
"""lentejas"" contribuiran usted consiga votos necesarios ocupar curul congreso 2020, ingeniero sheput.",positivo
"jajajajajajajajaja moco felicita baba, eleva comprension mistica politica, solo accesible iniciados: supuesto mismo. dificil entender ladron corrupto cobarde sagrado sano, segundones...",negativo
pueden desasnarme? poder judicial realizar obligaciones ejecucion poder ejecutivo? punto capaz llegar vizcarra justificar incapacidad? espero gente crea.,negativo
gusto defendiera ultimo pais populismo vizcarra,positivo
"años sacaste ley, creo hagas...asi otorongo",negativo
jajajajajajajajajajakakakakakanakananananjajajajajaja,positivo
"contigo ensartamos,esta sera distinto politicos camaleonicos disfrasados.",negativo
sheput. deja llorar,negativo
"toda razon ,ahhh expreso fuente,bi puedo decir",positivo
"llamo ciudadania, responsable decidida, arta tanta corrupcion defensores sheput votar lista obstruccionista llena pillos.",negativo
jamas votaria,positivo
pasando mano nomas juan.,negativo
pasas sheput pueblo castigara debe ser. ineptitud rodea.,negativo
👎nooo,positivo
quiere seguir blindando.,negativo
subele china compras espera,negativo
peru21,positivo
mismo quiero congreso #renovado feron #disueltos dignidad paso costado.,negativo
ostra grande campo marte postular nuevo. caradura...,positivo
sigue buscando chamba nomas sheput regresaras congreso ineptitud.,positivo
"demostrado, imbecil...",positivo
gracias. engaña incautos. contigo esquina.,positivo
darle sobriedad coherencia politica congreso voto provincia gustaria salgas electo nuevamente,positivo
contigo esquina.....,positivo
mediocres echarle culpa males tipica conducta incapaz,negativo
"realidad golpeara enero. pasaran valla, cadaveres politicos.",negativo
"triste siendo numero llegue congresista, pasa acrobata",negativo
"""mistica"" bajo entendida palabra.",negativo
"empezo azangaro, escalo politica reventando pais forrandose desvergozademente, periodo precios altos minerales loncheras potentes, desquicio billete creyo poderoso asusto limite auto ajusticiarse. bummm",positivo
"webis es,!",positivo
cuenta pueblo quiere. dice coro yaipen: largate...,positivo
mierda,positivo
paras!! basta,positivo
juan pensando votar espero contigo verdadero partido liberal solo concentre lima provincias...barreras zurdos.,negativo
"gracias, no!!!",positivo
jajajaja mira felicita.,positivo
jajajaja cara todavia,positivo
pasas echando culpa vizcarra hecho tiempo congreso peru ...te eligieron servir pais servirte ello,negativo
"ahora piden ciudadanos voten luego despotricar todos, gente preparaba lugar candidatos llegaban tiempos ppkausas tendran dificil, vimos trabajo.",negativo
interesante...estoy votar nadie.,positivo
"que, arrastrado sigue pasos seboso suicida",negativo
"variar incentivando odio sheput volver congreso, olvides partido politico llegaste primero. vizcarra mejor presidente podido tener peru ultimas decadas.",negativo
calla mentiroso...,negativo
"leyes interes presento llorona?, anda sigue arrastrando cadenas anima pena",positivo
"“disolver poder judicial “!!... facil “culpar otros”, hacen ministros??... rascan panza !!...",positivo
"actua base leyes, vacios, estan diseñadas, laxas permisivas sucede origina esto, congreso, ¿que hecho tiempo?, llorar rio.",positivo
sinverguenza cara dura nac.,positivo
zonzonazo sheput culpa vizcay,positivo
mejor. plata llega sola loncheras. paso santisimo culo librito.,negativo
contigo esquina!! next.,positivo
deja fumar vaina.,negativo
vieja,positivo
"jajaja, solo hombre analisis",negativo
"mejor comprar libro sergio tejada reino impunidad"" vale pena leer,",negativo
jajajajaja,positivo
"parcha lista nomas, disuelto",positivo
"topo fujiaprista mas, llorar dice doña florinda, vaya pedir votos abuela!",negativo
"sabe tema mejor callarse sheput, empresa judicializa obra algun motivo tecnico, tecnicos experiencia resolver. tardan años solucionar. sabes aceptar candidatura.",negativo
jajajaja ahora quiere cerrar,negativo
nunca,negativo
"deja fijacion vizcarra productivo exponer propuestas, alguien vota vote 2016, sabes arrepiento",negativo
"sheput comparto idea postule solamente pico, necesitamos años minimo congreso,",negativo
paso,negativo
impresentable lista.,positivo
ahorita joven,positivo
mafiosos,positivo
cree gobernar echar culpa escondiendose bajo sombra alguien.. pronto pueblo dando cuenta..,positivo
ustedes sacaron congreso mafiosos. conchudo,negativo
culpaba obstruccionista cerro... parece hara mismo,positivo
"juan, juan, pobre periodo paso pidiendo reuna lideresa, perdon lideresa luego llorando vizcarra dejaba mangonear, despues llorando cierre congreso ahora llorando electo sola propuesta",negativo
ahorita disuelve,positivo
gracias.,positivo
"jajaja primero poder legislativo ahora poder judicial, mañana sera? inepto siempre culpara alguien torpesa",negativo
esquina,positivo
"nooo, caradura. modo, asegurada curul. soportarlo",positivo
ahora???? disolver poder judicial,positivo
"casi llega hora verdad. suerte pueden desear, votos menos llegar.",negativo
jajajajajaja puta corrupto gano premio primer lugar inepto.,positivo
nunca votaria,negativo
paso cheput???????,negativo
jajaja jajaja soñar cuesta topo fujimontesinista,positivo
"paz, amor, resiliencia,",positivo
coraje escuchar persona pudo hacer algo......en ustedes pintan solos,negativo
"#fujiapristas_nunca_mas, #topo_fujiaprista, #politicos_acabados_nunca_maspobre pobre iluso, pobre infeliz, ""contigo esquina""",positivo
tranqui,positivo
mismo gracias.,negativo
noticia mañosa seudo politico verdad.,positivo
volveras,positivo
politica señor resume emotico,positivo
traidor!!,positivo
"dificil comprenderla saltando partido partido. consejo: practique salto alto, creo pasen vaya! suerte",negativo
corrupto favor cierre congreso reeleccion vegui gana escrupulos,positivo
¿cuanto costo puesto numero lugar gratis.,negativo
cambien logo.,positivo
lloron...,positivo
"ineptos ustedes,el fallo denuncias hacen empresas,por incumplimiento pago cambio reglas juego,hay millones paralizados, disuelto solo dedica blindar corruptos",negativo
nivel,positivo
prostituto politica...,positivo
"incapacidad hace mente inepto busque excusas, muchas veces colindan estupidez, algun tendran rendir cuentas, solo basta leida historia, nadie escapa..",negativo
"señor faltan excusas cubrir inoperancia. congreso culpar, ahora apunta poder judicial, guaripoleras haciendo eco, junto fiscales oficialistas.",negativo
alli nomas prostituto politica.,positivo
ahora cerrar poder,negativo
gracias seguro numero tenias ahora votare equivocacion. apuesto vuelves.,positivo
vizacarra incapaz ello discusion usted camaleon insoportable. hace mirarse espejo. callese mejor pongase hacer propuestas serias viables nuevamente quiere voto popular.,negativo
"sabes ofrecieron, sabes traidor vizcarra ofrecio premierato..",negativo
analisis.,positivo
"sangre ojo. sigue llorando dieron puesto ejecutivo, pobrecito «politico circinstancia»...",positivo
jajaja incapaz,positivo
dice congresista zangano,negativo
paso pndj* pdte facto,negativo
"bla,bla,bla.......",positivo
veste jajajaja,positivo
"dignidad, deberia paso costado...",negativo
costosa remodelacion cocina palacio gobierno,positivo
ahora congresista muestras eres? acabo mentarle madre chofer cruce angamos principal. boquita comes?,positivo
decepcion produce,positivo
campaña empezo. mañana jornada capacitacion candidatos regiones. responsabilidad encabezar lista lima enorgullece alienta.,positivo
claro gobierno nacionalista reventaba dragas mineria ilegal bien pensado betto ahora keiko taper pollo brasa,positivo
"idioma entendera señor ciudadania repudia fujiaprismo desestabilizador democracia, blindador corrupcion. dijimos vayan quieren regresar seguir fregando peru.",positivo
"alla guste tema requiere visto legislativo, nocorresponde defensor pueblo legislar menos patrocinio casos, caso asuma defensa pobladores del.tambo, madres perdieron hijos falta encubadoras.",negativo
"tenia troles mascota? respondan trabajadores fantasmas solo levantando querian pregunten eso. favor, peor politica junto",positivo
hojala pueblo llegue reflexionar vote ningun congresista sido bueno bonito piquito final mada hizo juan sheput sido congresista alguna vida. solo nuevos asesores solo uno.,negativo
ugaz siempre defendiendo corruptos seguro estafandolo dionisio hizo medio dictador fujimori preparar informe comision verdad cobro dolares sirvio nada.,negativo
"apuesto despues dice dijo ""eso""...kkkkkkkkk...!!! sindrome ofrecieron presidencia, tenia blindar #chavarry..!!!! ,kkkkkkkkk kkkkkkkkk kkkkkkkkk kkkkkkkkk",positivo
partido desaparecer elecciones llegara,negativo
verguenza cambien rumbo cada momento. cada parecen transformer,negativo
"preguntale villacorta, paso comunidad indigena? soluciono control ira?",positivo
"habla hace, verguenza quedo valor respeto???",positivo
rifas cocteles debieron blanquear pitufear dinero ricos peru.,negativo
"sheput rata camufla partidos politicos, rata asquerosa",negativo
"estimado conservadurismo ustedes buscan? alguien facticamente morir lenta dolorosamente, quitarle derecho? espero pronunciamiento, usted persona pensamientos modernos, buena educacion,etc. saludo fraterno.",negativo
puras profe.,positivo
deberian salir calles cuidar ciudadanos pie..,negativo
debes cola inocente demasiados indicios evidente confirmar chica sheput... dudas,positivo
"alguien hace favor decirle gilbert violeta ""correa"" pique dije que: palabra tenia letras afiliados partido. bloqueron. bloqueo",positivo
puro floro.,positivo
"tipo siempre cobardes. hablan, tergiversan mencionan desmentidos. maninupal topos sra. felizmente belaunde cuadro gil. moriras",negativo
igual hipocritas aliados fujiaprismo,negativo
sheput! heresi! violeta!contigo esquina!!! jajajajaja,positivo
"entraste debiste apoyarlo siguio, hiciste eso? vendiste junto misma bancada. volveriamos jamas, aunque duela, costa belaunde mejor congreso disuelto",negativo
"argumentos, agrede. brillante",positivo
ustedes mejor.,negativo
tambien oportunistas ganapanes,positivo
"deja joder, cuestionamientos #rosabartra gastos mega comision! siempre lame kolon asolapados #fujiaprismo colgandose cifras difamando ejecutivo, parece gastos gestion economica pais.",positivo
"mingun profesor votara sheput, oportunista topo fujiaprismo.",positivo
"buenas noches, favor podrian indicar sera propuesta combatir inseguridad ciudadana? gracias",positivo
arrastrado camaleon transfuga inmoral,positivo
pobres pateticos palabra “revolucion tipos uds. devaluaron wacala.,positivo
cambio camiseta ministro toledo luis solari mercenario voten toledista encima quiere partida doble presenta esposa,positivo
deberia decirle mismo amigo,negativo
"efectivamente, alla foto tambien redes, votaron reeleccion estan reeligiendose....absoluta falta consecuencia belaunde costa, intimiden opinar redes. mostrado tiuter votacion fecha.",negativo
"votaria usted, villa corta!! forma voto partido pueda beneficiar personaje.",positivo
hiciste congreo lugar ponerte parte fujiapristas 🤔🤔🤔🤔,negativo
"revolucion que🤔, tres chiflados politica revolucion,son camaleones politica,no votar lobistas mafiosos,huelepedos mafiosa",negativo
criticabas populismo vizcarra caes juego. docentes caballito campaña. respecto actualizacion menos cneb.,positivo
opinion respetarla dueño verdad. ubicate.,negativo
"vuelvo decirlo mas, violeta partido suficiente saber cuales seran intereses ustedes defenderan, lista menos importa equipo conforman ustedes garantias bueno",negativo
vote usted. cuanto promete impulsar hizo anterior gestion. nada!!! ahora espero gente cuenta vote ustedes,negativo
"escuche imbecil decir: ¿¡como mier🤬🤬, despues años recien cuenta eso!? respondo, animal mier🤬🤬 postula congreso 2020-2021, bancarizado ¡huevon! investigara. atrevio",negativo
"apoyo bien, fondo para.poder solventar, los.colegios emblematicos necesitan",positivo
acabo cruzar ganas mentarle madre. mama culpa tiene.,positivo
"tira estafadores, pais ciegos tuerto rey; aunque golpista, ignorante incapaz.",positivo
"partidos deben financiados partidarios sabes planteas eso, ideologia, solo negocio, financie gobierno igual pedir plata acuerdo encuesta, escribiendo pavadas.",negativo
"digo, molesto, indignado. hermanito mantenido corrupto, inutil igual",negativo
"¿fujimorista, sheput?",positivo
¿por que?,positivo
"""mercenaria"" igual",negativo
"hecho, hueviando ahora quieres meter floro",positivo
revolucion tonto util lacras vuelvan!,positivo
contrario! confirma lacra politicos pais!,positivo
soñar pecado,positivo
"joyas estan lista creo lleguen limpiador congreso, menos claro quede gramo moral toda ambicion. seres inmundos corrupcion servicio bajo instinto.",positivo
"miren ultimo solo tener dentro filas sres violeta sheput heresi, habla partido importarle hicieron pais peruanos hace posible darle espalda peruanos pie, espero ustedes cuenta tiempo",negativo
buscan revolucion reingreso candidatos lista solo tontos utiles!,negativo
cuantos proyectos presentaste cuantos relacionados educacion? demuestranos cuan cuan preocupado estabas!,positivo
bla....que hiciste lograr dices?? llorona,positivo
caido,positivo
"esten deben estar, señal avanzando. gracias leer comentario",positivo
ollanta heredia poder peru osea #tribunalconstitucional clarisimo,positivo
exacto,positivo
detalla principios morales honradez persona.,positivo
"juancito juancito creerle expreso? asi, alzaste mano deberia ser? andas perdido lider vitto. quiza hacer huelga hambre ayude pienses mejor, mequetrefe.",positivo
violeta listas equivocas viendo sino lista partido.,negativo
"puedes hacer ello? subir sueldos? determinar actualizaciones? dirigir investigacion? deja mentir! hace ejecutivo! quieres congresista nuevo, deberias proponer leyes solo aliarte voto hiciste.",negativo
muchas gracias espero esten congreso cumpla promesas. gracias comentarios.,negativo
abria piernas megalomano bailaba ritmo ladron entrevistas quiere clases coherencia.,positivo
payasos,positivo
tambien declarado aportaron campaña 2016 jefe campaña pues judas vizcarrata tocar,positivo
convirtio postulara kontigo?,positivo
"indignacion??? haha indignada, habria estarlo?",positivo
bien dicho hacemos lograr,positivo
revolucion cambiar modo vivir peruano era. #larevoluciones #esahora #escontigo #larevoluciones #esahora #escontigo,positivo
demasiado zonzo universidades chicha generan maestros primaria fundamento educacion niños periodo spoyastes fujiapristas generar leyes favorables instituciones calidad educativa falsos,positivo
inventa definicion.,positivo
quisieron tumbar sunedu fujimorimos aprismo!! fueraaaaaaaa basurasssssssssss,positivo
mejor cuentanos vaqueros,positivo
despolitizados favor.,positivo
gente escrupulos verguenza,positivo
"alli ""renovacion"" politica peruana, felizmente pseudo partido gatos sera enterrado enero 2020.",negativo
jodas sheputo... vendes conciencia huevon .... pasaran valla vaya buscando trabajo....,positivo
partiducho cadaveres politicos.,positivo
delincuentes,positivo
arrepiento veces haber votado #fujimorismonuncamas,negativo
porlas devuelveme voto....simplon,positivo
