full_text,sentiment
vizcarra aclara mermelero vizcarrata quuere sacar refundir carcel,positivo
declaro inadmisible mensaje subliminal twuit visceral.,positivo
encantaaaaa,positivo
"chau, reformatorio",positivo
ohhh noooooo rosita podrà decir congresista funciones ?😭😭😭😭😝😝😝,positivo
dias ratas acepten.,negativo
todavia dias utiles levantar objecciones jne. ojala expectoren caterva.,positivo
bravo!!!,positivo
"dias habiles subsanar, decir martes",positivo
"sabe alguien observaciones, lleva corruptos pocos?",negativo
basura partido,positivo
ojala asi! dias subsanar.,negativo
"seria bueno conseguir resolucion entera a#para punto observaciones pueden subsanables, inadmisble recien, improcedente...aun podemos cantar victoria.",positivo
joyitas! adios popo!,positivo
subsanarla dias?.. tantas ventajas mafia...,negativo
"ojala puedan postular, quiero gente oportunidad darles patada trasero.",negativo
#loultimo declaran indapmisible lista candidatos #solidaridadnacional inscripcion pdir licencia postular,positivo
vilcaloca fueeeeee. jajajajajaja,positivo
"cosa inadmisible cosa observada,,, fin,, sabran ustedes",negativo
"niestra patria gente decente estan habriendo ojo. viva peru, carajooo!!!!!",negativo
subsanar?,positivo
bueno!!! solo demas ratas??,negativo
"joyitas bartra cuadros pidieron licencia goce haber participar, saben todas, cambiado, mismo, bien salud moral pais señoras deben inhabilitadas postular.",positivo
significa? poder votar rosita bartra?,positivo
justicia....justicia. peru merece,positivo
pidan licencia asunto resuelto,positivo
subsanable,positivo
vivaaaaa!!!!,positivo
vivaaaa!!!!!!!,positivo
#loultimo declara inadmisible solicitud inscripcion lista solidaridad nacional lleva,positivo
#loultimoenspl declaran inadmisible lista pedido licencia comision permanente postular. dias naturales resolver tema.,positivo
usted debe salir bien rica chanfainita verdad?,positivo
"buen articulo tribi, buen resumen ojala mayoria entienda camino correcto realidad pones, chavismo libertad progreso.!!",positivo
oraculo tribi: decidamos:,positivo
lucia metida negocio llevar gente eeuu cobraba bien estafar... jodan. peruanos aprenden karajo. elijen webadas.,positivo
ninguna edas basuras,positivo
protesta masacre hermanos bolivianos?,positivo
"¿como pudo ambicion poder llevartela facil dinero, olvidaste principios raices.",positivo
"congreso fiscalizar legislar, moral negocia!!! oposicion gobierno facto, hacen, estan perdidos!!!",positivo
"suena bonito dice creeria sino informada delos planes genero enlatinoamerica mundo,qbajo lafachada lucha contrala violencia ydiscriminacion lamujer..han introducido muybien ideologia desdelas escuelas, hipersexualisan niños",negativo
"proyecto educativo nacional, positivo pais, particular menos favorecidos acuden escuelas publicas. mienta, ideologia genero existe. existe sector educacion enfoque genero promueve igualdad genero derechos mujer!!",negativo
"criticar entrevistan candidatos sn.. duele candidatos defiendan familia, vida, orden natural, libertad patria?",negativo
"nelly, propuestas nuevo periodo congresal...",positivo
loca ministra! marido tambien metido laideologia genero!,negativo
"hago llamado apoyar defienden vida, familia, orden natural, libertad, patria solidaridad nacional olga helfer alfonso vargas",negativo
presidente,positivo
proa lista #solidaridadnacional #provida #profamilia,positivo
"impresionante, tanta mugre junta",negativo
"cierto, reemplazando #ghibellini? seguramente impostor, decir, luce habla nunca, siendo incisivo fanatica religiosa",negativo
"fanatica religiosa incapaz justificar cambio jurisdiccion cuzco lima. ""desde lima podre trabajar nivel nacional"", luego ""porque lima peru"". dijo ""hay personas casan computadoras"".",negativo
cusco ahora lima? jajajajajajajajaja #solidaridadnacional razon votar lista!!!,negativo
"futuros congresistas vida familia ""ten cuidado mismo doctrina, persiste ello pues haciendo salvaras mismo oyeren"" 1timiteo 4:16",positivo
"debe ""lavador"" castañeda lossio, parecer quiere seguir jodiendo pais tener lista solidaridad nacional, miserables delincuentes lucia cruz, #novotarporsolidaridadnacional",negativo
acaso comportado pais delincuentes prontuarios? lider??? entonces queja miserable doña,positivo
compatriotas saben votar: demas integrantes,negativo
"excelente, seguimos lucha, ideologia genero!",negativo
"afan descalificar candidatos, republica"" hace gran favor causa vida familia.",positivo
"seguidor pensamiento gonzalo intolerante, odiador puede diablo congresista elegidas fujimoristas comunista congresista.",positivo
"votar cedula delincuentes, ahora abren puertas ladrones como:",negativo
verdad puede decir misma vaina toda gentuza pasado organizacion. tambien troll misma lacra vivimos anteriormente🐭🐭,positivo
oraculo tribi: tolerancia:,positivo
porquerias porquerias...!,positivo
lider resistencia tambien??,positivo
votar cualquiera seria imbecil,positivo
"ninguna basuras, peor basura farandula existe, lleno escandalos, quieren parlamento? abren mente carajos..!!!!!",positivo
"pueden llevar señora, cantara bien, aportar cola larga",negativo
"shit!,,,,se nota gente media webona...",negativo
ningun miembro lista #robaperohaceobra. #nuncamas,positivo
*con ppk* nooo!,positivo
horror!,positivo
ninguna. ninguna cumple requisitos minimos congresista.,positivo
vicio voto!,positivo
"marcar simbolo partido nada, mismo corruptos, enterrados siempre #novotarporlosmismos #novotarporlosmismos #novotarporlosmismos",negativo
coju....s,positivo
rompo cedula,positivo
"grave, ojala voten partido, lucia dedique cantar arrastre basuras congreso.",positivo
