full_text,sentiment
"igual lima castañeda dicen mudo"", muñoz dicen fantasma"", nada, serio nada, centro lima lleno ambulantes barrios altos cercado llenos basura, baches, caos vehicular hablar,¿lima alcalde?",negativo
"lescano sera chevere, acusado periodista acoso sexual ligero anteriores congresistas prefiero postularan",negativo
bien!!! facil fraude!! #noalvotoelctronico voto manual deben conservarse cedulas votacion verificar reclamos cada mesa!!,negativo
keiko,positivo
señora tendencia comentar aportes credicirp gloria!! declaro engreida. distraiga.,positivo
ahora sabes sienten demas distritos lima taaaaaannnn buena,positivo
hace años alcalde alli. hacer estupideces.,positivo
"sumo necesidad investigar considera existe algun tipo irregularidad finalmente transparencia, luego arrojen estas, emitir opinion, parece responsable, critico.",negativo
hablas dinero vieja loca,positivo
"incoherentes, doble moral..... autoproclaman paladines justicia anticorrupcion.... encima gente aplaude.....",negativo
"dice compartio bancada ""crema nata"" corrupcion hablar presidenta partido llego congreso. desfachatez!!!!(uso palabra, domino frances)",negativo
rojos 🙈🙉🙊cuando trata fujimoristas apristas quieren mandar,positivo
solcito indignada. plop,positivo
diferencia caso dinero privados dinero publico pagado miseria hambre pueblo venezolano,positivo
seguro domingo presenta reportaje señale falta coherencia memoria trata keiko prensa convenientemente olvida politicos estan igual peor situacion señora.,positivo
"memoria coherencia, solo falta transparentar sincerar todo, pues obvio altos costos publicidad “conductores” opinologos”, partidos cubrir gastos millonarios donde? donde? estimada mermelera...",negativo
votare ellos!,positivo
abogaducho conchudo completo,positivo
"denuncio corrupcion caras, valiente enfrento sarta corruptos, mientras heroes callaban sonreian espaldas, defiendes?",positivo
"descubrir verdad inflirtarmos hacen fiscales, negociar autores resto conicido.",negativo
porquerias cara palos conchudos carajo,positivo
menos creo votare belaunde,negativo
"hipocritas engañaron pueblo promovieron cierre congreso ahora vemos postulan reeleccion, buen vividores sinverguenzas seran mantenidos estado.",positivo
asco verguenza pepecista expectorada.ahora arrimaras comer.,positivo
hienas comprenden ursula.,positivo
mismo quizas inepto,negativo
pelele hablando piedras cosas,positivo
partido vagoncios,positivo
chupate lucar,positivo
pronto empieza adviento jesuspornacer.debemos proclamar lafecomo defensa frente persecucion,positivo
jajajajaja fresca jajajajajajajaja,positivo
apesta!!,positivo
"claro buscan impunidad, igual lideresa",positivo
debieron dejar puesto partido enfrentar imputaciones. sobretodo tenia ganas estatura sacar adelante partido retomar politicas abuelo. votado chico!,positivo
inmunidad parlamentaria imprescindible fiscalizar ejecutivo ahora saquea c/parientes/amantes. debe seguir inmunidad,negativo
"visto hablas buena morales hablas claro caso autoproclamada presidenta quorum licencia matar, claro normal derecha mate izquierda hace saltan leones",positivo
"lescano demagogo, populista. dice gente quiere escuchar propuesta inviable contraproducente.",negativo
"usted partido quiso eliminar inmunidad, mismo asco sentimos nosotros, pueblo ¿ahora entiende disueltos?.",negativo
despues porqueria hizo bancada congreso debe silencio,negativo
organos pertinentes deben actuar agilidad eficiencia evitar corruptos burlen peruanos,positivo
"sinverguenza ministra salud, hizo? solo malgastar dinero peruanos, vizcarra inepto.",negativo
"digame venimos sufriendo recientemente viene dando hace tiempo ningun gobierno hecho mejorarlo alcaldes, gobernadores regionales, pdtes lejos congreso cuestionas puso solo..?",positivo
espere ..lo importante empezo cerrar chiquero congreso .... vicacarra pueblo agradece ahora fiscal fiscal fiscal..y corrupcion adentro !!!!,negativo
mermelero comodin siempre apoyado cualquiera sabiendo vengas dado cheque blanco,positivo
estan derecho peruanos.,negativo
"asquerosos ,demagogos,populistas pedian cierre congreso reeleccion, consecuentes solo producen asco..",negativo
hipocritas,positivo
cosas cuales deberias dedicarte ahora chamba: cuidar nietos. salir coetaneos tercera edad. tour grupos ancianos. comprarte perro gato entretengas,negativo
lourdes...estas picona madriguera ratas fuerza popular llevara lista congresal 2020....menos mal. picona junca volveras politica disuelto kongrezoo.bien disuelto... kisas seguirias alli parasitando,positivo
facil fiscal!!! investigas solo haces acuerdos corruptos denuncien...pufff,negativo
"cara mueca, elecciones complementarias, 2021 podran reelegirse",positivo
dice periodista solo canal fujiapristas. asco.,negativo
"congreso daba asco, supongo tambien asqueados compartir curul ustedes, creo habra menos pestilencia nuevo congreso.",negativo
asco bartra vilcatoma qiue postulan partido corrupto solidaridad,positivo
confirma editada palabras?,positivo
agregaria trabajo necesiten trabajar ..sin distincion edad. .siempre cumplan requisitos👀👍,positivo
transfugas traidoras nunca mas!! merecido cierre congreso. cienaga fuerza popular!,negativo
foto trucada. averiguen bien tuitear.,positivo
"congresista tambien parece inconsecuente postulacion etos señores, leguas foto trucada.",negativo
años promoviste acerca reclamas? nada....... solo obstruccionistas vendieron pensando hacer negocio redondo ahora estan?,negativo
unicos rescatables disuelto congreso,negativo
"cada tweet alcorta, deseo keiko presidenta, solo llegado dia, hacerle recordar criticas.saludos",negativo
"siempre tratado asi, parecen obligados atender, estan amargados vida deben dejar puesto vengan gente realmente ganas trabajar sienta amor projimo.",negativo
"descarados, desgraciados, oportunistas, buenos nada. satrapas. pidieron cierre congreso. mierda hacen postulando nuevo eh????",positivo
"odea, corrupcion siga igual nomas, tooodos gobiernos japones?",negativo
verguenza retuitear fotos editadas???? normal paras fujimontesinismo?,negativo
unas basuras,positivo
verdaderos lamebotas,positivo
"mejor dicho, acabo efecto disolucion congreso regreso ciento mayor limites anteriores efecto. dice grafico",negativo
hace tiempo justicia izquierda lacra sociedad,positivo
letras montadas sra. 🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️,positivo
mano firme restaurar confianza inversionistas schock inversion publica. fortalecer sistema judicial fumigando sistema corrupcion existe siempre. tiempo,negativo
jaula locas. miserables #rojos,positivo
hizo obstruian pobechito ahora hacer nunca pudo hacer nada!!!,positivo
corredores fraude congreso denunciaron corredores violento constitucion libre empresa libre competencia permitieron abuso congresistas tampoco supieron pidieron apoyo rodearon inuti,positivo
dices cuerdo,negativo
"empleo difiero, debeeria haber empleo discriminacion edad unidos, pensiones alcanzan deberian poder trabajar desean",negativo
problema mayoria queria disolucion nefasto corrupto congreso #fujiaprista basura .peores gritaban “golpe ahora arrastran camuflados diferentes partidos,positivo
segun reeleccion.,negativo
ministros viajando japon wevas,positivo
"verdaderos ""ganapanes"" encanta vivir estado.",positivo
candidatos.,positivo
tren cercanias urgente,positivo
-.-.-.-,positivo
"alcorta postule usted tambien, hagalo...",negativo
congresista pudo haber hecho pais causan gracia veces,negativo
yyyy? cierre queriamos ustedes fujimoristas apristas. buenos congresistas tubieron pagar cierre.,positivo
"regresar congreso. empresas privadas solo contratan profesionales calificados. morgue retro nene multicolor, encuentran trabajo computrabajo cierre congreso.",negativo
cadaver atiendan estan buenas.,negativo
soltandole mano??!!,positivo
"ver, ver, querian cerrara kongreso, cerro, ahora viene nuevo congreso, postulan, contradiccion. ahhhhh, literalidad, creen querian cierre congreso siempre siempre,",negativo
"equivoca señor alcorta, fotos trucadas, partidos, transfugismo, actos figuriteo politico. felizmente veremos nunca.",negativo
sentada silla consegui despues horas logramos presion mediatica cama....una cielo resultado atencion emergencia...,positivo
"hospital rebagliati emergencia gestacional preclamsia severa hinchada globo presion nubes dicen corresponde hospital zona residencia? reclamar! zona laboral corresponde, dni? espere s/camilla s/nada",negativo
muestra boton!!: fiscal cita fallecido accidente testimonie murio. mayor comentario!!!.,positivo
sentado???????,positivo
"ministra? bien gracias!! mafioso italiano juez pregunto mafia, respondio claro ejemplo: mafia organizacion esfuerza colocar estupidos jefes policiales, fiscales, jueces, alcaldes, ministros posible presidentes!!""",positivo
"maquina funciona hace mes!! servicio particular, dentro mismo hospital, dicen ""solo cobramos soles,por placas"". siguen faenones",negativo
decepcionada verdad crei sabes!!!!,positivo
"asco verguenza hacia sra. alcorta obstruccionista, blindadora, parte nucleo duro partido corrupto acusados organizacion criminal, lidereza metida cuello, remanentes mafia.",positivo
"puras mafias salud, ministra",positivo
"lejos, mejor congresista cerrado. voto familia",positivo
farsantes,positivo
"reiteradas ocasiones sufrido cruce criminal intempestivo buses corredor azul, inclusive, llegaron voltearme espejo. parecen choferes combis asesinas.",negativo
calla korrupta mejor sigue enterrada opinion vale nada...mejor vida familiar peruanos necesitan,positivo
ahora trabajar parasito!,positivo
-.-.-.-,positivo
vieja transfuga,positivo
-.-.-.-//,positivo
-.-.-.//,positivo
calla vieja rata,positivo
ahora dilo llorar,negativo
gino concha alberto podedumbre,positivo
jajajaja,positivo
"pena, hereo vivo sirviendo obstruccionismo, lastima",positivo
"verguenza impresentables, hipocritas, apoyaron cierre propia institucion, presentan nuevo, igual rojas aborteras, cura agitador buenos nadaaaa!!!!!",positivo
"justificado letrero lucha reeleccion, lucharon sigan pandillas delincuentes blindan corruptos, hablando español",positivo
siguiendo pensamiento deberia irse maduro pueblo pide. mete lengua llega sol.,negativo
opina tambien traves espacio periodistico solo telepronter...a valiente desenmascar corrupcion nivel nacional nadie compra periodico.,negativo
"tambien da😜🤨asco??? si.. solidaridad nacional, app, apra tambien?",negativo
"cuanto aprobacion aprobacion bastante, yaaaaaa quisieran fujiapristas tener porcentaje favor, hierve sangre saber vizcarra bastante respaldo",positivo
opciones electorales mentira,positivo
ti.... bruja mierda!,positivo
"🤦🏻‍♂️. buenisimo estes 👏🏻👏🏻👏🏻. apañando amiguisimos, pensar madre patria. nivel, nivel.",positivo
tolerantes valor.. creo dejar postulen todos...a terminan ...el oprobio espera..,negativo
"chantaje desesperado, existe presion individuo torna delincuencial. cuenta esto.",positivo
sabia. caray! saliendo cosas.,negativo
tambien lanzaaaa congreso jajajaja,negativo
lezcano tambien,negativo
querian deshacerse impresentables fuerza robar jajajajajaa,positivo
importante acabo delincuentes fujimoristas,positivo
"gracias huevadas dejo entrar chino existen comb8a señora, acaso acuerda??? bueno usted camaleon verdad?",positivo
corrupcion clave!! deficit pais culpa corrupcion!,positivo
"sorprendente escucharla sra. nunca dijo estridentes, irrespetuosas, expresiones correligionarios cualquier funcionario publico amigo politico, coherencia favor.",positivo
totalmente acuerdo,negativo
"disculpe... cariño, corrupcion",positivo
"jajaja alguien termino barriendose mismo, tambien formaba parte #mafiacaviar",positivo
mejor deberia centrarse meter preso fujiapristas.,negativo
postular consecuente marica arrastrado,positivo
pudieron ponerse acuerdo años?,positivo
doble moral sinverguenzas,positivo
parece fujiaprista politico comodin....me parece escuela vitocho...,negativo
"pais depende amigo partido eres. chejade seria aprista estaria incluso prision preventiva. mismo sucede ministro trujillo, declaracion estaria patitas calle seria partidos mencionados.",positivo
"verdad agradecer existan periodistas federico salazar, beto ortiz, ellos, seriamos ovejas adulando sinverguenza inepto corrupto.",positivo
hicieron congreso tenian toda potestad hacerlo embargo solo dedicaron blindar toda cupula,positivo
"jajajajajajajaja, echenle culpa canepa, jajajajajajajajaja",positivo
usted verguenza mamani,negativo
usted entendio nada.,positivo
"cariño, cancion pelo. hipocresia""/ vers. original pasteles verdes/ canta aldo guibovich/",positivo
venezuela libertad,positivo
interesante nadie menciona bullard similar responsabilidad canepa. cada menciona conviene calla no...,negativo
"sabia iban postular, gracias dato!",positivo
"pierden ""holgura""",positivo
"¿tantos llorones inepto disolvio congreso? jajajajajaja bueno, sigan botando espuma. cierto, podran comprar medicamentos baratos buenos, siempre opuso. saludos",negativo
"asistio cuanta entrevista invitado diversos programas noticias, medios comunicacion mantuvieron publico increparle temas incomodos, electorado peruano facil manejar.",positivo
hola voto.por critiques voz.,positivo
"doble estandar etico ""moralizadores"".",positivo
"asco machorra solo bulto congreso nunca hecho pais, solo vivir impuestos. criticas seran daremos voto orgullo merecen!!!!.",negativo
"acuerdo contigo. ademas, voto lobbistas. empero foto parece editada carteles.",negativo
"clase personas somos, bien error, mandan todo, moral señalar. mirar ajeno tremenda viga suyo.",positivo
sujetos escoria sociedad. destruyeron congreso intereses personales ahora vuelven postular sabe dios proposito. momento rechazar tipo politicos sinverguenzas.,negativo
"asco, señor alcorta!!!",negativo
callas!,positivo
"desesperante? angustiante, agobiante, preocupante, etc, etc...",positivo
"pocos salvan, integrantes partido señora",negativo
verguenzas!!,positivo
difunda carta keiko señora ........por menos muestre apoyo,negativo
claro votas alcaute corruptos vizcarata gorriti odrevech graña montero,positivo
imagen editado,positivo
distraido juicios moquegua colusion agravada... peru primero malas manos. semana sentencian vizcarra.,negativo
alan polay...,positivo
ayudenos tweet keiko porfa,positivo
uhmmm claro siempre ejecutivo ustedes tres años lucha legislativo hicieron lucha? diganos ilustrenos favor peruano promedio visto mierda,positivo
"aprismo, fujimorismo, resto partidos politicos gente, parecen cuatreros, planear asalto banco, gente vaga detras filibusteros maderno, politico simples mercaderes baratos",negativo
lourdes... vote arrepiento.... pense mejor.... vete casa.,negativo
asco llegara congresista trabajo ahora sigue mismo mintiendo usando fotos trucadas pues compadre pasa,negativo
vizcarra conduccion peru jose feliciano auto formula,positivo
"tia, haber perdido remuneraciones menos 30,000.00 soles... mensuales aproximadamente 500,000.00 soles, medio millon soles, gritar hablar cojudeces. bien, carajo. fuiiiiiiira.",negativo
"tia, haber postula tu?. nadie botaria prepotente. recuerdo postulaste primera lourdes flores, decias ""igual ella"" despues pasaste varios partidos, inclusive botaron recogio ppk. terminaste vieja cojuda.",negativo
asco uds. necesitaba sacarlos expresas pasar soles manos.🤷🏻‍♀️,negativo
votar chehade votar corrupcion robo creo peruanos invesiles votar rata,negativo
dios plata....,positivo
foto editada... 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️,positivo
jajajajajajajajajajajajajajajajajajajajajajajjajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajakaka conviene viejita.,positivo
mismo,negativo
peru quiere vuelta congreso nadie quiere.,negativo
"arañas?!, ninguno ustedes debe volver jamas puesto publico, incluye heterogeneos personajes... lacra...",negativo
"¿usted codinome? seria bueno diga ahora, porque, interrogatorios diciembre salta nombre, carrera politica descendera abajo decidio subirse mototaxi fujimorismo.",positivo
"buena foto, claro agua",positivo
señora desquiciada,negativo
"""tu"" opinion impersonal?",positivo
¿que comun mensajes? congresistas pertenecen misma banda 🐀🐀🐀🐀 ahora saben analistas encuestas,positivo
agitadores oportunistas poder.,positivo
"jajaja alcorta, cuenta carteles editados?hay programita llama photoshop señores llaman editores pueden hacer..si quiere mañana saco fotito igual margen eso, tiempo premier voto.n",negativo
labor usted parte blindar corruptos haber digame hizo usted mejorar calidad vida peruano haber digame proyecto mejoro vida peruano,negativo
congreso basura tenia irse fue.,positivo
pobres trabajarian jjjaa,positivo
hagamos publicidad indeseables,negativo
cumplen dicen,negativo
sinverguenzas ratas fujiapristas quieren seguir robando.,negativo
visto congreso estan postulando piros indeseables vemos loca hocicon!!,negativo
"necesario diga,creo ciudadano aprendio leccion ahora votar conciencia,imagonen señora alcorta noticias sesgada dice estan regados partidos ,grupos postular,eso postea falsa moral",negativo
"burro hablando orejas"" transfuga!",positivo
"salvo poquisimos honrosas excepciones, creo correcta desicion justificada juez tomar drastica medida. derecho, instancias puedan corregirlas.",positivo
labor espia vizcarra.chismear gusta nunca cansa hacer rojimio.,negativo
hablan asco espejo casa. vaya personajes...,positivo
"lucas ambiente, roche siendo vieja seguir chupa medias pezuñentos mamani, lacrosos fp,/anda comprate piolin adopta gato deja joder.carcamana rctm!!!!",negativo
entiendo. viendo impresentable listas impresentables tambien postularia nuevo.,negativo
"lourdes forma pensar obstaculiza, #&amp;*$##***### mare.",positivo
verdad jjjjj pobre. vizcarra ahora salvar chapulin colorado jjjjjj acabo correa jjjjjj pasa incapaz inepto corrupto sinverguenza,negativo
votar scoriass,positivo
"error abuso derecho espero administracion justicia reflexione corrija error, convierta ente encarcela coherencia logica, cantuarias deberia libre, imaginan prestigio exitos internacionales peru",negativo
"buenas tardes «escolar», ¿por partidos siguiente vez? ¿estudiara alguna carrera fin?",positivo
ostra comunista colosal. 🐚🐚🐚🐚,positivo
sinverguenza sabes ....,negativo
edad...y dama opinare asi...fp hizo quiere seguir haciendo daño pais.....,positivo
jajaja cabezas huecas pensaron consecuencias acciones.,positivo
bien clarito.,positivo
dejo asco pena tampoco gloria hundio fujiapristas. apoya disolucion congreso incapaz falta hacen. incapaces vuelven mamadera,positivo
voto,positivo
"hombres representan gente decente peru. puede decir cupula criminal. encima concha querer ""sacarlos fresco"", nunca opinaste todas ratas metidas partido.",negativo
votaria veces jamas #organizacion #fujiaprismo..,negativo
"hizo bien vizcarra botarles merecen, informate señora",positivo
jugada puerca resto aliados criminales poniendose cabeza lista hace indispensable insecticida,positivo
mejor,positivo
gino costa cedio tiempo pantaleon pidiese cuestion confianza conchudo tipo,negativo
blindo chavarry mafiosos! upps equivoque,positivo
nunca fujiaprismo.,negativo
"puede esperar desvio opcion sexual, saben menos saber quieren",negativo
asco,positivo
nadie quiere transfuga asquerosa,negativo
entender tipo sabe escribir cerrar. escribe casa estupido.,negativo
"jajaja ¿60% parece despreciable? quiseras, quisiera toda mafia #fujiaprista siervos topos decadas, corrupcion #hermanitos:",positivo
igual votare ellos.,negativo
deberian tomar conciencia excongresistas darse cuenta poblacion cree quiere...esperan salir peor parados todavia.,negativo
votare rescatables congreso pasado,negativo
quieren pues,negativo
"tratas vizcarra victima ayudar, desvalido condicion perdonas todo, inimputable. cuenta aqui cuestion ilegitimidad hace, problema demasiado poder presidente",positivo
"aja, dicen abanderados trabajo, justicia, verdad, caradura solo dedicaron proteger #pactodeimpunidad #fujiaprista antaño gracias pdte sept.",negativo
"asco das... primero investiga bien porquerias falsas publicas. gritar, insultar acusar demente esmeras... investiga antes!",positivo
entiende!!!!! gobierno incapaz,positivo
"burro hablando orejas, calladita mejor anda paseandose partido partido arribista tampoco hacia blindar complice nefastas acciones partido",negativo
morados arriba!!,positivo
"ctm, caviar hdp, gusta teta estado,",positivo
caraduras,positivo
"representantes comunistas, doble rasero parasitos solo saben vivir estado. miserables.",negativo
electores decidiremos aceptarlos nuevo bien postula aceptacion,positivo
pensar creen paladines honestidad consecuencia. arduos defensores democracia!! jajjajjaja ilusos,negativo
duele sobate lourdes quiere pueblo fujiapristas tumor maligno pueblo,negativo
investigar delincuente,positivo
dispuso pueden postular ahora pueblo vote debe,negativo
exceso corrupcion fujiapristas corruptos,positivo
viven pobreza juegan necesidad,positivo
"entiendali señora, millon veces mejor usted congreso.",negativo
"bien capaz, sirves?",positivo
"llora, llora, lourdes queda",positivo
entiende escribes. colegio?,negativo
"entender elecciones complementarias, periodo. entiendan bestias.",negativo
entiende gobierno transicion felizmente serro congreso. felices.,positivo
renuncie!!!,positivo
cuentanos saber.,positivo
avergonzarse blindadores corruptos gente cree embargo pasaria postularas asco,positivo
"pienso cada pais debe velar intereses, arreglen asuntos suficientes problemas metiendo narices incumbe",positivo
señora vaya descansar deje negativa,positivo
ministra dice puerta grande jajaja,negativo
pachotadas excesivos exabruptos lengua descarriada mejor expresion ostenta merito alguno cargo premier,positivo
imbeciles pies cabeza,positivo
"alcorta, regale aceptacion corrupto dictador golpista.",positivo
sabe menos congreso. lado recien meses escriba cojudeces,negativo
meses quiere cambie pais. felizmente congreso postula seguro tendra voto,negativo
encuesta debe ayudin!,negativo
"dicen alan buen gob, popularidad maximo. vamos alan",positivo
exacto queremos saber dedicaba congreso cuales actividades pudiste terminar obstruian,positivo
medicamentos generico sueno eso? exacto partido opuso siempre. presidente vizcarra saco ustedes querian. llorar rio.,negativo
pena llegar bicentenario gobieno incapaz historia republicana,negativo
duele culo botado perro congreso... vida? dedicate cuidar plantas vieja asquerosa,positivo
"chile contoladita vandalos comunismo ,verdad?",positivo
"dos, sinverguenzas inmorales. asco gente. 🤮🤮🤮🤮",positivo
cara duras!!!,positivo
asco verguenza ud.!!! voto....fujiaprismo nunca mas!!!,negativo
"gracias hacerles cherry, tambien voto",negativo
importante congreso blindacorruptos resto menos popularidad presidente parte democracia.,negativo
jajaja piden resultados despues largarse.. seguro lacras enquistadas unidades ejecutoras,negativo
"sera proceso terminar periodo, ademas mejores congreso disuelto peruanos quieren terminar empezaron.",negativo
editada foto..🤦‍♂️🤦‍♂️.. votare ellos!,positivo
zonza oportunidad desaparecio despues años costado millones soles costos ahora vagabundeando husmeando vestida chaqueta celeste queda horrible digame: legado trate impresionarme,negativo
real cifra. estan bajando debe desaprobacion. renuncie!!!,negativo
cree despues años medio jodiendo quiere resultados medio,negativo
ustedes oportunidad cambiar dedicaron hacer malo sociedad,negativo
"ejecutarlo palida idea hacer, inepto, aparte solo salir libre amigos mugre",negativo
tambien volveria votar,negativo
"ahora claro, congreso, pechar, acabo novela nombre anticorrupcion",negativo
asco 🤷🏻‍♀️,positivo
duerme vieja machona,positivo
bajo puntos. aunque creo cifra real. desaprueba.,negativo
suficiente haberte expectorado compinches,negativo
"jajaja, zorra uvas”. sabe presenta quedar patas caballos despotrica mejor chance ella. anda llorar parque",negativo
"votare ambos, bueno poco, merecen regresar, pueblo manda...!!!",positivo
seguira bajando!!! mejor renuncie!!!,positivo
boca cloaca señora!,positivo
"pues, postular sino congreso solo quedara gente usted quedariamos merced, sinverguenza. problema reeleccion sino reelegir corruptos blindadores!",negativo
asco verguenza deberia darte existencia.,negativo
"esperemos votantes, aprendan elegir. castigando sinverguenzas rufianes, escrupulos disfrazan acuerdo ocasion! basta voto, verdad sirva cambio!",negativo
"digno ejemplo debe hacer politica. siverguenzas. vallanse casa, uds, pidieron asi. ustedes, complotaron dictador ahora quieren volver. caras duras. sinverguenzas.",negativo
oportunismo corrupcion virus tipicos politicos ...no haga....,positivo
oportunistas,positivo
opinion iban atrincherar gritando golpe ahora postulan reeleccion?,positivo
"igual votaran ellos, facil engañar alguien, convencerlo engañado. historia peru",positivo
"tranquila fujimorista, espera banderas pegas lapa buscando intereses nunca consecuente pensamientos.",negativo
"pobres viejas, asilo ya..",positivo
hacen pais...dicen. verdad saben hacer cosa.,positivo
"instituciones estan servicio ""dictadura"", cierto habria ratificado dicho ministro, veran instituciones autonomas. cuanto articulo competencia federico salazar misma monserga conocemos fujiarticulo.",positivo
"belaunde costa, menor rubor quieren regresar congreso. ningun privado pagaria parte ganaban congreso. desesperacion. sinverguenzas inconsecuentes, buenos comunistas.",positivo
"buenos congresistas saben elegiran nuevo usted sinverguenza transfuga solo jugado aprofujimorismo peru,jamas volveran congreso descarados mulder.",negativo
payasitos,positivo
esperarse. bien cerrado congreso tipo sujetos nocivos,positivo
asco haberte congreso. habrian tener verguenza libraron centenar impresentables.,positivo
comision internacional ddhh fijense venezuela dictadura... saquen genocida maduro,negativo
patricia juarez proximamente carcel.,positivo
"pocos merecen reelegidos, resto apristas fujimoristas) desague...",negativo
"refiere cierre congreso fujimorista nefasto, paso nuevo congreso legisle pueblo intereses particulares partidarios ustedes hecho.",negativo
hipocritas,positivo
hacian boten porqueria kongresostas... comprenderas.,negativo
votare,positivo
entonces apra blindadores ratas.. apañadores corruptos.. tenian reelegirse.. bien imbecil darse cuenta..,positivo
hola bien,positivo
doña candidata brazo politico corrupcion lideran hermanos menor verguenza.,positivo
labor?...pues terminar conseguirle trabajo parentela costa impuestos,positivo
libelulas.... perfecta paridad... verguenza placenta....,positivo
dijeron adios ningun partido llamo quiere decir cadaver politico meritos lista.,negativo
"abrio ojos, persona inteligente, parecia raro comportamiento inicial. ojala periodistas quiten careta actuen conciencia.",positivo
billetera mata recuerdos,positivo
diste clavo vago solo sirve sobon oportunista palacio gobierno primero toledo..vizcarra sigue,negativo
consiguio trabajo esposa cuñado ahora quiere miembros familia,positivo
salieron trolls fujiapristas,negativo
calla transfuga,negativo
"asco verguenza postulan colegas aprofujimorismo, peor estan postulando quiere gente actuado bien postulen, hagas ciega",positivo
yyyyyu? peores cosas anciana trabaja mantener hijos vagos vastagos,negativo
"tranquila, relajese; dos; imaginese preferimos",positivo
excelentes candidatos merecen reelegidos!,positivo
"alma comechados, tradicion familiar planilla estado. son, alli estan, golpistas nuevo cuyo cuño futuro conoceran ""vizcarristas"".",positivo
tipo caradura hipocrita mitomano,negativo
asco integrantes bandas criminales cuyos cabecillas estan carcel delincuentes.,positivo
veces prefiero votar alguien pura basura mismo,negativo
pueblo necesitaba digan votar. claro pais: rechazo partido taper lonchera.,positivo
aclaremos reeleccion causa aprofujimontesinismo. pueblo detesta banda taper lonchera.,positivo
mismo dice bartra vilcatoma.,negativo
solo cuidan intereses personales. pena,negativo
"ganar votos base pollitos domingos, legitimo, tuercen intencion voto necesitados",positivo
hacen gente vuelva pisar congreso,negativo
diferencia seran reelegidos topos obstruccionistas dificil reconocer ciertos deben quedarse casa dejar hacer bulto #fujiaprismonuncamas,negativo
"sinverguenza, suficiente discursos odio ininteligibles, jamas comparar basura",positivo
"queria cierre congreso, queria larguen fujiapristas.",positivo
alcorta... preguntate veces... pueblo querian vayan? pues.. quieres atacar muchas veces solo hacen ridiculo!,positivo
rapido aprendio malas mañas fujiaprismo!!! foto recontra trucada!!!,positivo
"señor, usted sabe dice!!",negativo
guacalaaaa😡😡😡😡😁,positivo
"ahora partido politico metera lourdes alcorta, trabaje viva politica",negativo
habla transfuga profesional....,positivo
compadres desgracia,positivo
completamente acuerdo foto pesimamente editada,positivo
"hipocrita jaja acuerdo ibas partido lourdes rajabas fujimoristas viste plata lamiendo axilas ,cambiaste partido hipocritas",positivo
jajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajahsjsjsjajajajajajajajajajjajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajaj,positivo
😡😡😡😡😡😡😡,positivo
falso valor aquellos predican luchar corrupcion embargo blindan #chavarri hermanitos #cuellosblancos.,positivo
"pienso votar gino, keiko llegaba hora?",negativo
buen hambre duro.,positivo
