full_text,sentiment
increible viejo rosquete escriba esto!!!!,positivo
"abuelo victor andre, desmintieron, sinverguenza imbecil.",positivo
"todo... viajado, evidencia prueba dice pagaron viaje... cuantas cosas",positivo
"pena servil mentiroso,me falta quiero llegar edad siendo basura falso,al reves edad reconcilia mismo,con conciencia mejora persona,es inteligente vuelve delincuente",negativo
puro fujimorista chistoso,positivo
conchudas,positivo
"pues informacion viaje congresistas funciones costilla, sale pagina oficial congreso pagina mangonean ustedes.",positivo
ups!,positivo
"plop... parece evidenciado gobierno, lucha corrupcion, paridad gusta.... jodete",negativo
bestia. bruta,positivo
increible lacras. mochen presupuesto disque coimision.,positivo
bueno respondieron data hechos. pierde credibilidad miente.,positivo
osea encima viajo. plata pago congreso?,positivo
agarra flor,positivo
sinverguenzas corruptos gobierno.... liderado incapaz vizcarra,positivo
"engañen gente, vitocho octubre lima entrevista rpp.",positivo
menos dios existe... existe seguro infierno autoquemas,negativo
"renuncio presidencia marzo 2018, decir trabajo adjudico inicio vizcarra asuma presidencia olaechea congresista bancada ppk. alli dijo nada?",negativo
descuenten olaechea generoso dinero ajeno,positivo
carajo!!! menos valiera pena!!! control? apesta plata?,negativo
"buena bayli, entrevista sabiondo heresi,le demostrado carecen comun, elemental,en humano normal, verdadero motivo, causo disolucion congreso buen castigo despilfarro abusivo",positivo
falso. vitocho jamas viajo francia octubre. lima entrevistas rpp.,positivo
"osea: imbecil abuelo monster olaechea, nunca debio enviarlas representacion nada, que, repito, kongrezoo disuelto vicepresidenta congresistas activos, solo miembros comision permanente. fiscaliza eso? siguen robando estado?",negativo
"aja!! cumbre reune legisladores varias naciones beteta (iletrada) calidad primera vicepresidenta kongrezoo peruano, mientras bartra (muñeca brujo rota fea) calidad congresista. ambos casos debieron kongrezoo disuelto.",negativo
asco!!,positivo
segun mandilon equipo lujo.,positivo
"funciones congresales sido canceladas, ende presupuesto ninguna actividad ajena labor administrativa comision permanente ente transitorio. delito recursos atribuibles mencionada comision.",positivo
"historia sospechosa, ¿no?",positivo
"conchudas, saben despreciadas mayoria, asi, siguen mamando erario publico.",positivo
sinverguenzas,positivo
"pedro olaechea sigue abusando cargo acumulando delitos deberan sancionados siguiente congreso. confia listas fuerza popular, solidaridad nacional contigo estan mayoria fujitopos blinden, importante votar",positivo
ahora entiende queria vehementemente anulara octogonos. salia canales minimo verguenza. ahora preocupa pais.,negativo
recien cuenta bloqueo. seguro dije alguna verdad 🤷🏻‍♂️,positivo
"conchudas mierda, menos retribucion peru, regresado.",negativo
"bien fiscalizando distribuyendo recuerdos estado, unico autoridad hacerlo haces. autorizas viajes sueldos corresponden",positivo
"siendo solidaridad... plata empresa empleados, renuncisn, competencia estan trabajando ultimos dias, pagaria viajes? benefician pais? congreso?",negativo
vendidos mejor postor gino costa asco chismoso vizcarra,negativo
"parecer parasitos pretenden perpetrar saqueo ultimo posible entrar disuelto congreso. sigan basuras. pronto llegara tiempo paguen fechorias, latrocinios tambien cargaremos cuentas cobrar.",negativo
presidente permanente queja remodelacion cocina palacio autoriza pagos innecesarios disueltos parlamentarios. abuso. foco parece vino avinagrando.,positivo
"delincuentes siguen baile, alguien pare porquerias, rigor leyes vigentes, luego....a reja!!!",negativo
igual ustedes difaman cierto,negativo
trabajan congreso señor olaechea autorizado pague.,negativo
"show mediatico sector nacional aportantes, bancarizados favor fuerza popular pretende distraer fracaso fiscal keiko fujimori dijo, nunca recibio dinero corrupta odebrecht...mmm. distraerse too. sabe....",positivo
habria destino directamente oalechea. pagina transparencia congreso siendo comparsa corso vizcarra? seria lamentable!,positivo
fuera....,positivo
pagamos sueldo familiares ministros...,positivo
sinverguenzas,positivo
"nadie dice contrario, ocultarlo, habian comprado conciencia ende congresistas,",negativo
"¿cuanto plata habra tocado dinero efectivo, contante sonante? creo sido mensos defender indefendible, gratis.",negativo
"conchudas mierda, verguenza mujer xd💩💩💩",positivo
osea donantes dicen señora digas pagando adelantado favorsito presidenta? señora sido presidenta peru peru estubiera totalmente hipotecado sabemos dinero baila mono!,negativo
entonces plata pasaje?,positivo
"cierto, justicia divina nadie libra. niñas deben desesperadas, libre mama. entiendo hacen larga, saben dejar libre keiko miedo. cobardes.",negativo
"pedro, hagas retweets noticias falsas. pierdes credibilidad. dias lima concedi entrevista rpp.",negativo
rateros csm!,positivo
!!!!!,positivo
plata,positivo
tagged?,positivo
"pitufeo (🏴‍☠️crimen/falta🔇) bancarizan donacione💰anonimas, gastos campaña donacion &lt;&gt; precoima🤑(👾toledo,🐾humala, villaran🐍y ergo, vacio legal tampoco sirve justificar gastos ficticios ¡🤖tercerizar y/o😴caletear (👾&amp;🐾y",positivo
ustedes: ostra,positivo
carajos cambio nada?,positivo
significa,positivo
koncha burra resulta diminuta lado konchas ratas.,negativo
pedro olaechea viajes plata!,positivo
"que, investigar obvio proximo congreso.",positivo
ladrones!!!!!!!✊🏼✊🏼✊🏼✊🏼✊🏼,positivo
"satrapas dicen cuidan peru gente, lacra debe eliminar, dejate huevadas votante voto lacras #fujimorismonuncamas #solidaridadnacionalbasuralcorrupto #basurapolitica",negativo
causa verguenza represente cualquier evento internacional.,positivo
jajajaja mejor representado kongreso peruano imposible: beteta bartra. lejos posible alguien crea.,positivo
bien arrepintio candidatura. sintio rechazo electores paso atras.,positivo
"bueno mayoria recibido dinero bajo misma modalidad. ppk, seguro mas.",positivo
"extinga tendran cuenta ello, estado. viajan, representacion alguna, estan perjudicando solas.",positivo
koncha!,positivo
momentos plañidera herpesi tour miami tambien.,positivo
contraloria,positivo
"comentarios encontrando cuentas ""insignes"", normalmente medios mueven visualizaciones precandidatos, ahora estan:",negativo
sinverguenzas,positivo
espero visitado,negativo
fujiapristas alcantarilla,positivo
ladrones,positivo
rica plata financiar campaña grande conchudez,positivo
"acaba salir viaje insisto, espera exigir devolucion gastar conchudos. actual funcion justifica viajes!",negativo
"sinverguenzas puras comision venecia, caso hicieron aca.",negativo
horror,positivo
ratas paguen plata,positivo
quieren seguir congreso seguir gastando dinero peruanos intereses propios debe acabar,negativo
importante reactivacion obras paralizadas..,positivo
"mismo anda denunciando ""irregularidades"" hacen palacio acusa malgastar dinero peruanos????",negativo
devuelvan ultimo centavo!,positivo
peculadooooo.... canaaaa,positivo
respuesta. vivo belgrado ciudad paralizo cumbre mundial parlamentarios. jamas pense impresentables presentaria disueltos!,positivo
fujiapristas topos impunidad obstruccion pais nunca,negativo
estan participacion mujer politica... hicieron congreso disuelto... #votadistinto #votainformado #corrupcion,negativo
cansamos padre!,positivo
opinar,positivo
vestas consh... minimo investigacion,negativo
pregunta hacian serbia?,positivo
"vagas mierda, corruptas, ladronas.",positivo
vamos seguir manteniendo vagas buenas,positivo
haber toman cartas asunto favor.,negativo
¿con piensa devolver pedro olaechea gastado irregularmente? ¿con vinos?,positivo
congresista saluda presencia nelson shack menciona falta presencia ministra grupo trabajo 008- 2019 #congreso #peru #contraloria,positivo
ojete #csm,positivo
"nadie hara nada, burla ellos.",positivo
igual juraba lealtad cosito nadine ahora jura lealtad pepa,negativo
seguiran saqueando peru desgraciados??? debe controlar esto???,negativo
unicas propagan odio actuaban congreso peruanos usaron congreso chacra habla odios? odian peru dejen usar niños,positivo
"corrupcion campea kongreso, sigue mismo olaechea. legal, debe intervenir fiscalia.",negativo
"solo muestra poblacion vive eterna ignorancia, falta preparacion votan gente sirve, solo sabe ladrar",negativo
"deja joder, ambas congresistas estan comision permanente congreso republica, vigente siempre. congreso (reducido comision permanente) habria republica, entiende equilibrio poderes, saber, siempre deben tres.",negativo
siempre tirando plata pertenece,negativo
abogada ahora preguntas hara crear duda razonable? -keiko dinero? acuerda queda baño? -keiko pidio dinero verdad? existe recibo dinero entregado firma keiko cifra dinero corroborado. #casocerrado,positivo
tocara impresentables esten presos.,positivo
agradece #publicidad #gratuita! importa hablan bien importante hablen...ya fija congreso 2020,positivo
que? asunto...! osea mesa parte sirven,negativo
legal?,positivo
conchudas.,positivo
gastando herario nacional. fiscalia evalue.!!,positivo
congreso disuelto sigue financiando viajes karina beteta rosa bartra ambas viajaron 10/10/19 19/10/19 lima italia serbia lima habria autorizado pago integro sueldo octubre encontrandose,positivo
julio guzman,positivo
transparencia importante. empresarios apoyar candidato deben tener amor verdad.,negativo
"niña enseñan manipular justicia demas personas, sabemos siendo educada",negativo
duele sobate,positivo
triste pobre comechado. triste mediocre triste patetico,positivo
pobre triste acefala,positivo
"tipo patetico, usar hijas manera.",negativo
"miserable deberia hijas, lugar usarlas. miserable miserable keiko.",negativo
"delito donacion dinero, empresa privada aporte campaña partido politico alguno?",positivo
hayyyy hambrienta poder vaya casa,positivo
rafaelito! cada escapa...tu verdadera intencion...,negativo
"lugar sentir pena niñas, mark tendria hacerse cargo, queda grande funcion papa. finalmente enseñar hijas toda accion negativa consecuencias.",positivo
"gilber, verdad ustedes verdadera verguenza..incluyendote supuesto!",positivo
entro emergencia?,positivo
"expresar sentimientos mal, comprendes es¿por tc?, seria mejor mama directamente. sino hijos presas deberan escribir organo justicia conseguir quieren igual hijas señora.",negativo
😂😂😂🤣🤣🤣 falso huelga hambre,positivo
escribirle madre mas. ¿cual intencion? ingenua martha meier.,positivo
"momia andante, mejor guardas lengua llega sol,",negativo
parasito #rosabartra piraña volver congreso. ratas solo buscan cubrir delitos patrona keiko llenarse bolsillos dinero peru. fujimorismo pais.,negativo
mal. debe considerar capacidad hacer propuestas legislativas exclusividad nadie.,negativo
keiko debio pensar mentir obstaculizar investigacion,positivo
"hijos caracol lloran, hacemos? dejamos libertad, entonces hijos delincuentes vayan llorar liberen? justicia, sentimentalismo!!! favarrrr!!!",positivo
dejen usar niñas valientes afrontes solos problemas pues buscarlos actuaron solos,negativo
madre prefirio guardar “secreto” encima familia dejando solas hijas peor,negativo
"unas cacas aveces vuelven no?, pais politica bandera conviccion.",positivo
ahora explicanos multiples incoherencias partidarios.,positivo
"sigues metiendote niños, abuso, gente mira igual alentaron apenas adolescente.",negativo
estara comiendo?,negativo
"hora cambiar esto, parece? bien comience tener titeres palacio.",positivo
"taperlover, verguenza periodismo",positivo
"porqueria llamada habla aportes delito ahora dicho hecho leyes correcto, tremenda sinverguenza, final dice aportes tambien recibio investiga.",negativo
"habla estupideces, narco congresista facto, felizmente falta verla nunca",negativo
"#urgente informar pueblo, realidad deberian citar dieron aportes. vizcarra demostrado lucha corrupcion todos, caiga caiga. corrupcion",positivo
¿cuando citaran #martinvizcarra aportes 20/11/19 reportaje completo,positivo
fujitroll recien creado,negativo
disculpa pense leia,positivo
causas risas,positivo
"traicionar madre,",positivo
gatos pueblo fujiratista,positivo
"seria mejor confesar, solo empeorando situacion. confiesa!!",negativo
🤣🤣🤣🤣🤣🤣,positivo
señor. empresas donan. empresas invierten. diga cosas claras.,negativo
gracias gonzalo.,positivo
"beto llamaba pregunto habra hecho aportes recibidos? casa, odebrech, gloria sigue lista creo ahora lema lucha corrupcion, veremos acusa chaquira-zoraida uyyy cosa pone color rosa",negativo
"despues tiempo viendo prensa haciendo chamba. luego dejar floreara, insiste responda realmente pregunta. bien",positivo
funcionario contrata amante rosmery malpartida enlace congreso.,positivo
"declaro, oculto #señorak",positivo
"señora, quite foto congresista usted vaya buscar chamba mejor",negativo
"creo, tome nombre emitir opinion. crea quiere decir demas tampoco. ubiquese!.",negativo
"hablas oe... cuenta escribe viejito??? congresista, pagado peruanos",positivo
"calla,aparador corruptos, menos sacaste careta leal periodista fujiaprista. #nuncamasentv",negativo
what happening hong kong only beginning social implosion china will world-wide terms economic unrest,positivo
fujimorista mierda basura,positivo
banco regalando dinero trabajadores scts banco pagan anual verguenza roban demasiado,negativo
cuantos asesores tendra ahora contratados impuestos derrochadora??,positivo
"kenya fujimori inomoto japones honor,....un nipon mierda",positivo
"porsiaca. nadie alude siquiera gremios sindicales. sabian constructoras ""acuerdos"". acuerdan jimenez mayor? (cgtp)... ganaron todas obras extorsiones habito... ¿gremios sabian? calladitos...",positivo
keiko,positivo
keiko,positivo
fujiapristas alcantarilla,positivo
+🎃parece quel hostigamiento📺mediatico ro$kza💩mediatik' acentua cuando🐾anuncian🔇audiencias habeas⛓️corpus ¿⚖️? acoso🕳️procedimental pedir declas💬previas actuar📅dl evidencia🎈escasez pruebas ¡🏳️‍🌈!🤬,positivo
insultes inteligencia peruanos cuantos taper debes tener,negativo
"resulta dionisio aporte mas, anula otro, odebretch ""aumentar keiko"" confirma",positivo
hora. necesitamos obras pais. empresas empresarios honestos. ladrones,positivo
jajaja claro pidiendo sencillo hacerte justicia anda,positivo
mucha payasada lloron....ptm. tanta prensa.....,positivo
"probar⚖️delito precedente: origen👾dl billete, tid, cutrax,🕳️corrupcion, fraude,💣terrox, trata, prostix,🏴extorsion,🏴‍☠️piratex, evasion, etc. o,🔇receptor debia saber ergo, existe 'lavado activos'🎰express dichos🤬&amp; devolucion nula",negativo
aburre telenovela.,positivo
"hey, primito? jajaja",positivo
tambien representas korrupcion,negativo
jajaja jaja ridiculos!!! pena!!! keiko nunca esperanza nada!!,negativo
jajaja,positivo
"sola palabrita, sinverguenzas.",negativo
👏👏👏👏,positivo
entonces estan trabajando bien?,negativo
beteta? violeta? jajajajajjaja jajajajajajajajaj debe chiste,negativo
🤣🤣🤣🤣🤣,positivo
"persecucion, jefa organizacion criminal, cocteleros.",positivo
"nunca jamas repito ,nunca jamas atrevimiento comparar heroe puso pecho campo batalla liberar miles pueblos vago bueno solo espera dinero padre heredo hija",negativo
solo falta lacras vayan,negativo
recepcionistas.,positivo
conchuda maldita,positivo
alegres residuos escoria inmunda congresal,positivo
"ver, tenias ocultar, justamente literalmente dijiste. ahora dices ocultaste eso, sabemos presidente odebrech tambien pidio, acorralada china rata",positivo
"dionisio empresario multimillonario puede hacer gana dinero, regalarlo quemarlo. keiko preocupado peru. sabia salvacion comunismo. ilicito.",positivo
"inedito halla mentido tanto, dijeron odebrecht dinero keiko falso. grande empresario peru toma valiente decision romper silencio decir financio. ahora motivo mantenerla presa.",positivo
inedito peru... primera mujer quiso primera presidenta resulto primera candidata corrupta... vaya primera dama bajo regimen dictatorial mafioso...,negativo
dejen limpio salir. dejar tirados papeles recogerlos costo.,negativo
reforma policial,positivo
inutiles,positivo
activacion obras publicas??? tiempo congreso hecho hacer ahora parlamentarios,negativo
"disuelto? carajo haces twittiando? viaje limpia casa, algo, deja grupo impotentes la.sigan vagando solos. congreso casa.",positivo
solo congresistas peruanos consecuentes arana gino costa demas deberian borrarse sinverguenzas,negativo
gino costa arana. saben esas🐀🐀 presupuestos sale gratis ongs.,negativo
"gino costa arana,",negativo
"obligada decir cambio apoyo campaña, sera exhoneraciones tributarias, lobys,",negativo
"fujiapristas alcantarilla, nadie quiere cerca",negativo
dijo cierto. fujiapristas alcantarilla nunca mas!!,positivo
"#apoyamedionisio llenar carterita, hacerla ,pero meterle echarle billetito cosa salgo elegido congresista. plop🐭 #dionisioromero #apoyamedionisio",negativo
...y despues que?,negativo
coimisiones dira!!,positivo
"podemos permitir hagan daño nacido,",negativo
rien?,positivo
solo marco arana gino costa .estarian calificados.los demas solo saben rebuznar.,negativo
"señora debe purgar carcel perpetua, daño hecho peru fujiapristas alcantarilla",negativo
"trabajen sarta parasitos,",positivo
tramite encargado hacer util hecho años,positivo
opino igual!,positivo
nadie mas? hay? triste,negativo
deben embargarle calzon berrinchoso asquerosa,positivo
mesa partes!!!! jajaja,negativo
entiendo: financiado gente pillos rozan delincuencia estan cuello metidos eso. odian peru?,negativo
ahora recontra fregada,negativo
hambre delincuencia recrudecio gobiernos cobarde suicida,positivo
votaron burros,positivo
mesa partes cara historia.,negativo
carcel...!!!,positivo
señor marco arana sonriente colegas.,positivo
entiendo hace alli felon costa destructor economia rojo araña,negativo
jajaja jajajaja,positivo
puro payasosossosssss pavos,positivo
🤣🤣🤣🤣🤣,positivo
club construccion!!!!,positivo
padre corruptos quieres engañar palabras🤔🤔🤔🤔,positivo
"obras judicializadas pueden reiniciarse, solo orden",negativo
disolvieron congreso?,positivo
rien babosos?!...,positivo
conjunto ratas deficientes kongresista,positivo
engañar pueblo estan trabajando derecho sueldazo gratificacion estarian trabajando intereses privados,positivo
vaya estan felices sonrientes beteta,positivo
"¿este señor sano juicio? ¿quien maltrato? maltratadora insolente excelencia señora conjuntamente compañeras ....que pelicula vio, señor?",positivo
"hace trepador caviar gino costa comision trepa todo,",negativo
se... impresion contentos agarran #grati navidad,positivo
"vagos tiempo vienen instalando comisiones, mejor hagan instalaciones electricas congreso, paga??",negativo
figuretis,positivo
hace karina beteta ahi? mejores opciones? lamentable,negativo
asco,positivo
ratas ninguno debe seguir,negativo
rico webeo,positivo
mismas caras. lastima latinoamerica corrupcion,positivo
mejor chiste navideño.,positivo
menos fotos... callados hagan 'trabajo'.,negativo
plata campaña oficialismo,positivo
"entiendan informe validez, solo guardelos luego dejen limpio oficina.",negativo
"mejor entretienen jugando ludo viendo enero 2020 obligacion mandato constitucional entregar decretos urgencia pdte nuevo congreso 2020, unico encargado aprobarlos rechazarlos",positivo
"perro, gato, pericote...",positivo
"saben analisis gente, gastar asesores menos hagan entender trata dicho decreto",positivo
"seguiran paralizadas, gobierno incompetente",positivo
rata vieja,positivo
pobechito mark subido peso huelga hambre. show hace imperdible sino veamos alvarez parodia,negativo
quiza corruptas mujeres... mejor dicho,negativo
bueno ley. debe trasladar sea. sigues programa periodistico neutral nadie dice nada.,negativo
jajaja seguro daran ministerio hacer propaganda,negativo
"blindar corruptos comprenderas, valido organismo ironia.",positivo
"razon, sincera, aprendan...",positivo
"creo puedo salio saldra defender democracia, ratas saquearon peru",negativo
"insana estrategia? pruebas contundentes que, estan locos huelen",positivo
"preocupes carla, seguro padre habra otro. corrupto historia peru.",negativo
ahora convertido vulgar dependencia asco tribunos,negativo
pena corruptos?? pues pena nadie pais papi robaba descaradamente keiko recibia dinero sucio odebrech.,positivo
pueblo fujimorista??? 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,positivo
"tumba papi suicida dicelo paso reclamale hizo pobres robos pais, dinero mami hermanos mangansones igual comen plata robada, cara dura eres, igual cobarde papi!",negativo
parece descripcion apropufijorismo,negativo
"tampoco hagan ""vistimas"".",negativo
"justicia, queremos justicia justicia justicia",positivo
habran dado medio taper usar caracteres alabar,negativo
"calla mierda, sangre balazo cagada padre. estudiado billete pais aprendido mierda. callate mejor ignorante.",negativo
#reyconbarbaytudela #cuartopoder #gatoencerrado #puntofinal,positivo
sarta buenos nada...!!,positivo
🤣🤣🤣🤣 risa todas cagadas dicen.,positivo
#reyconbarbaytudela #panorama zulema tomas #cuartopoder,negativo
-.-.-.-,positivo
"opinion millones peruanos ""repudian fujimoristas corruptos !!!!",positivo
-.-.-.-,positivo
-.-.-.-//,positivo
-.-.-.//,positivo
"oportunista sanguijuela🤔🤔 creo peruanos tambien, caso busque mejores adjetivos, apoyo enfrentaron blindadores personajes cuestionados, avise realmente nuevo.",positivo
"editora..., seguro.",positivo
delito delito distinguida dama profesion anda terno tratar bien,positivo
"claro esperanza mientras justicia cloaca corrupcion, cuellos blancos, fiscales supremos, hermanitos, puestos alli organizacion. blindadas fechorias congresistas organizacion criminal, ahora controlas casi llorar",negativo
"esperemos vaya ayudar marido empresa tingo maria mejor tenerla lejos politica peruana, nivel intelectual aceptable ocupar cargo publico",negativo
bedoya politica peruana bastante padre corrupto dedicate cosa mejor,negativo
curioso acudas comunidad internacional decias congresistas parecia importantisimo salir cidh.,negativo
huevas,positivo
tipejo este!!!,positivo
hablas mark vito? explicate porfa,positivo
"tipa tannnn brutaaaaaa, verguenza ajena abre boca!! dios, nadie puede decir bestia!! mejor hable!!! gente bruta debe politica.",negativo
gustar,positivo
habla cada estupidez mujer.....hay enterrarla votando ell....,negativo
bueno sueldo troll? solo coleccion tapers cocina?,negativo
"escribas drogada.mientes alucinas cosas solo crees,estas creandote cabeza mundo paralelo. anda medico termines",negativo
"pregunta demas, vive nadie fuerza popular!!!",positivo
bueno chistecito,positivo
claro autoridad cree conveniente incluso serviria liberarte.,positivo
"dura ley, delincuentes pobrecitos caen manos justicia",positivo
interesante articulo defiende amigos conocido resto parecen pesar evidencias contundentes 😝😝😝😝😝😝😝😝😝😝😝😝😝😝😝😝😝😝😝😝😝😝😝😝😝😝😝😝😝😝😝,negativo
crees algun desayuno calle???,negativo
listas congresales..,positivo
"irracional tener contratar maestro violador hijos, otro""",positivo
buena doctora,positivo
podra haber largas. incompetente,negativo
"valla importa ha,señalado",positivo
queda calladita.,positivo
siiiii corruptos,positivo
basura mermeleros !!!!,positivo
porque? compartio ella?,positivo
"corrupcion organizada mando dictador vizcarra, mueve hilos poder robar nadie fiscalice",positivo
"nadie superara mark vito huelga hambre, retrato corazon jesus, escarapela pecho, carteles, dando entrevistas montones.",positivo
carmen gonzalez resentida social querra solo sabe vomitar odio pestilentes fauces.,negativo
"eso!!! traidores patria, merecen pena muerte.",positivo
"fiscales vizcarra hacen quieren importa deben comprotarse creen maximo luego regalar dinero oldebrech deberian haberles cobrado ,inutiles",negativo
"abuso poder, realmente deben investigar pronto presidente facto vizcarra hecho querido nadie elegido sino ,hace dineros famosas consultorias millonarias rinde cuentas",negativo
"abuso lesa humanidad,. prision preventiva inves tigacion ,solo sospechas odios, dirigidos piensan ellos, basta abusos cumplase primero investigacion libertad luego sentencia acuerdo investigado odio",negativo
"mujer contesten mas, enferma!!",positivo
controla corrupcion,positivo
cojudez bruta,positivo
"borro, risa acordarme cuanto enoje",positivo
jsjsjjaja,positivo
anda estudia palta sigue trepandote coco giles,positivo
"menos agenda pensada personas aunque gusten minorias, nota etiquetas gente olvidas personas. claro, seran personas ti.... solo dedicaste seguir ordenes mirara quien.",negativo
"fiscales huevos. mugre aceite escondido. coche nuevo $45,000 depa nuevo tendra otro? sacan garras defender aceite",negativo
cierto sensacion felicidad siento factor externo...,positivo
tambien sere feliz asqueante cara congreso medios.,negativo
"chamulladas🤬dl sobrinon👾yoshiyama, solamente 'abonarian' proceso judicial curso ""debido⚖️proceso"" ergo, tema habeas⛓️corpus, resulta impermeable📺a simplones🐾artilugios politizadores ¡🕳️!🔇",negativo
carmen volver congreso!!!,positivo
"corte raiz, sino regrese odebrech nuevamente",negativo
bien sigas ...estamos bien informados gracias ...tenemos mejores conceptos tambien...,positivo
pfffff,positivo
"basura ideologia degenero, pervertida homosexualidad lesbianismo matanza bebes vientre, haber susal abortado sido depravada menos.",negativo
"jajajaja hace paga, keiko recien comienza mismo ratas",negativo
colmo pueblo acuerdo congreso mayoria embargo volviendo postular distintos partidos primeros numeros agarrar curul adentro junten bloque apoyen vacancia sigan mismo antes??,positivo
preguntale mamani...,positivo
calla fujirata,negativo
"etiquetar riñas politicas condicion genero existe... brutalidad, queja cierre congreso varones mujeres, esconderse detras condicion femenina atacar alguien.",positivo
"imbecil huelga hambre falsa cachetada payaso, salir pesando empezo, amor gorda falsa huelga hambre!!!!",positivo
misma mierda congreso malditos ladrones encubridores,positivo
"jajajajaja hablo fugitiva proposito, esposo?? comprendan tias, veran enero 2020",positivo
"""mujeres politicas"" deberia darse trato diferente? pasemos recordar esterilizaciones muertes consecuencia estas. deberiamos limpios luego suciedad otros.",negativo
felicidad depende cada demas,negativo
sinverguenzas!!! todas mujeres vulneradas gobiernos fraudulentos fujimori?.,positivo
"solo corrupto... puede defender empresas corruptas....!!!!!, desgracia. quieren seguir robando narices pueblo.",negativo
señora todas estan investigadas delitos corrupcion,positivo
"deberias dejar agarren webeo, señora congresista.",negativo
"bueno pues cientos empresas cuentan recursos suficientes licitar estado, paga bien tiempo demora execivo",positivo
cara hablas moral tejados vidrio grandes.,positivo
extraña.... extrana señora hable cantinfladas,negativo
regalo dandonos #betetada dia.,positivo
"fujiapristas alcantarilla, creen cojudos",negativo
todas mujeres fujimori esterilizo? ofende no??,positivo
"enemigo mujeres, odia congreso siempre ofendiendo mujeres quitandole alegria hijos keiko odia respeta mujeres solo sobones sobonas.",negativo
"corrupta, blinda corruptos hablando corrupcion 😂😂😂😂😂😂😂😂😂",positivo
"empresa construccion traba limpio pedir coimas ,sino date trabajo pues buscarlas basta amiguismo alcahueteria.",positivo
¿¿trabajas alguna empresa ladrona pertenece club construccion??... pareciera,negativo
entonces presa keiko???,negativo
caya estupidaaa,positivo
"mujer calidad moral, hablar engañen poblacion, corrupta, blindando delincuentes, cupula, gracias dios, disuelta, quieren volver, sera facil.",negativo
mujercita fujimontesinista paso graciosita congreso representantes apoyaban mismo estilo mafiosos sola idea blindadores encubridores bandas organizadas,negativo
aclaro puedes segmentar mujeres politicas mencionas incluyo malcriadas prepotentes siempre escudandose cargo.pero ahora puertas transeuntes. vivir trabajo quiero calle.,positivo
mencionas importo esterilizar cuantas mujeres gobietno fujiratas.a exolico mansillaron desicion mujer indigena.contesta pues,positivo
hijo ........y ciego ladron.,positivo
razones: quiere plata juntarse impresentables. sobretodo plata.,positivo
señor cualquier sitio menos administrando destinos ¿como puede decir contratas club construccion acabado todas empresas peru? señor edta diciendo todas empresas construyen peru corruptas?,positivo
referirse dice mujeres sido pisoteadas contrario peor ciego quiera,negativo
buen team armando solidaridad nacional jota maelo lucia cruz usted lujo,positivo
partido pagar,positivo
peru primero,negativo
extraña beteta sepa construyeron panamericanos,positivo
