full_text,sentiment
"claro campeon, consultorias malo, millon: “evaluaciones impacto intervenciones financiadas presupuesto publico”, mil: “diseño sistema medicion calidad servicios ciudadania “...",positivo
"hizo presidente congrezoo? payaso piensa denunciando gobierno turno lavar cara, huevonazo.",negativo
tremenda primicia!! nadie sabe,negativo
"pinocho dice viajo registra gasto, quiere decir certificacion presupuestal dicho viaje. entonces dieron viaticos viajo peor siendo funcionario publico. delito publica🤔",positivo
paso ‘limpio’ olaechea ‘limpios’ lucianita vitocho explica,positivo
"rabia delicuentes miserable viaje plata pagamos impuestos. rabia, rabia!!!",positivo
molestaba pagar gente inutil hacia congreso,negativo
mare pobres niños,positivo
"tranquilo cejon, afortunadamente sabemos soles alcanza.",negativo
guaripoleradelacorrupcion,positivo
autoridad moral decirle pueblo comechado,negativo
aprendan chorear,positivo
verguenza gobierno facto sigue despilfarro... terminaremos lustro luchadores corrupcion.,negativo
olaechea dile presidenta mercedez mechita caso. segun presidente suspendido.,negativo
corruptos congresistas...,positivo
pena memorex increible odios ganan,positivo
jajajjajajja ahora dices convenido,negativo
deja mentir viajo informate mejor falsooooo🤮🤮🤮,negativo
sumamos capacitacion policias sepan atrapar ladrones roban mototaxi escapen extranjeros. escuela enseñan curso.,positivo
pasa necesitan cocina grande preparar mermelada tambien vizcarra necesita buena cocina años piensa quedar minimo.,positivo
"claro indigna puede confiar nadie,!!!!!",positivo
cuanto gano secretaria gral palacio?????,positivo
sera consideracion nivel alcurnia ilustres familiares allegados.....y contraloria????,negativo
jajajaja patetico gamonal,positivo
"claro indigna, sino pregunten reclamaron callara idiomas gasto palacio gbno. claro, campaña demolicion congreso?",positivo
"obsesivos teta estatal. quieren exprimirla maximo despues vitocho quiere presentar serio.menos conocemos habria sido vitocho. domingo, joselo garcia belaunde, teta estatal, dada presidente",negativo
comun pues ambos gamonales mierda viven siglo pasado creian podian manejar peru chacra! ambos jugaron fichas perdieron! desubicados mayusculos!😁,positivo
tumay,positivo
"verdad patrulleros,y delincuencia,",positivo
"estban inoperativas hace varios mese, informaste situacion disuelvan congreso??, paso?? aburrido ahora simple mesa partes??",negativo
claro ojala expliques razon cerrar congreso,positivo
"claro acuerdo ejecutivo demanda competencial dentro marco legal habia institucion entonces establecido solicitado nombre congreso presidente mismo, existia deja joder",negativo
verguenza deberia engañar niños inocentes!!!! sospechan mafioso corrupto !!!??,negativo
famosas canastas navideñas colmo turrones repartieron congreso reclamaste ????,positivo
"jajaja ibas invitado, espero nunca vayas palacio",negativo
"gastos exagerados superfluos compraron turrones regalar congreso, gracias iniciativa mayoria fujimorista, escandalo?",positivo
"olaechea, prendido señor presidente....",positivo
mira fijas infeliz tremendo rabazo paja,positivo
"reclamas, usar nunca... solo presidentes!!!",negativo
menos libramos compra panetones supercanastas millonarias disueltos kongresista,negativo
calla mierda!,negativo
comun ambos jugaron fichas! perdedores!,positivo
"tira saqueadores, ahora nuevamente quieren embarrar nuevo congreso presencia parasito vivir impuestos.",negativo
lacra sigue caducando cargo trabajo conciencia lacras feos habitos apellidos subaca caca española genes lacras heredaron cientificamente conprobado heredan habitos peor bicentenario dejaron genes,negativo
forma impedirlo? descontarle duela bolsillo. puede justificar viaje. oposicion tremenda verguenzeria? estan pintados fujimorismo siga jorobado pais?,positivo
"¿que queria marioneta olaechea vizcarra,como chino,cerrara congreso tanques guerra,candado puertas congreso comis permanente?entiendelo cierre democratico intervencion militar 5abril92-chicha limonada.",positivo
pobres muchchos creo docentes deben contaminar cerebros pesimos elemrntos pssaron congreso salud mental,negativo
boca mentiroso verdad hace dudosa.,positivo
ejecutivo presenta descargos demanda competencial hecha torno disolucion congreso,negativo
cuantas incubadoras pueden comprar 3.65 millones dromero,negativo
"fuese, minimo demanda difamacion calumnia cuantiosa indemnizacion",positivo
gran descubrimiento expresion tardia!!,positivo
"peor.cuando congresistas congreso disuelto pasajes viaticos pagados.por congreso, so!o entrevista canal mediatico.",positivo
tarde reaccion verguenza declaracion preocuparse recien indica varios meses disuelto hizo #verguenza_nacional,negativo
"#loultimo gobierno presidente (poder ejecutivo) mediante luis huerta, procurador presento respuesta demanda competencial planteada disolucion",positivo
esperas investigara? cierto 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,negativo
preocupes algun invitaran comer hueso lado cocina acompañado mulder,negativo
lucianita hace la.comision permanente metida cuello corrupcion.,positivo
entonces pagina congreso indica gastos 5000 viajes vitocho fechas,positivo
hijo puta !!!!! haces productivo tratando joder. pedazo de.mierda ignorante,positivo
kakas...,positivo
👎👎👎👎👎👎,positivo
areglatelo pues.a sobra plata,positivo
problema gobierno?? dependecia policial??? ahora accidenta vehiculo policial culpa del. gobierno.. solucione gobierno... delincuencia problema social,positivo
gracias dato,positivo
tales ostras manejan correcto haber viajado devuelvan gastado correcto,positivo
concha,positivo
olvido decir sueldo minimo padres,negativo
"exacto. encima trolles rojos quieren amedrentar etiquetando ministerio foto diario diario ""ojo"" segun indica usuario titular facebook).",positivo
"pobre estupido, conviene congreso joder congreso, favor humanidad eliminate",positivo
coooooomo,positivo
beteta habra discurso ininteligibles solo entiende. serbia. seria interesante escucharla hablar ingles jajajaja,negativo
"ahora quieren chambear, tarde habla mejor billete entro partido",negativo
deja joder abuelo! ponte hacer vida.,positivo
forma comision investigan,positivo
"rayito esperanza latinoamericana gana brisita comunista. libertad personas bien!! buenos siempre triunfan. vida, familia, trabajo, prosperidad futuro.",positivo
congreso controlano. estan chacra.,positivo
mejor besame culo olvidas indignacion papi.,negativo
lamentable todavia cree congreso,negativo
"arregla facilito, dolares donados algun grupo empresarial preocupado inseguridad. inseguridad afecta bisnes, llega huevo.",positivo
"sustento justificacion, congreso pago viajes?",positivo
"dejemos arregle cocina palacio vizcarra gusta cocinar, banquete, gastando loco impuestos.",positivo
tac....,positivo
"troll fujimorista igualito teniente conversacion chunta una, acabas agravar delito jefes 🤣🤣🤣🤣🤣🤣🤣",positivo
keiko...,positivo
usted opina credibilidad... señor fujimorista...,negativo
derecha escoje ladrones representar region,positivo
vaya peluqueria...,positivo
dictadura,positivo
habra disolver siguen mama,positivo
"indignacion compra frigobares televisores, misma incomodidad debido tener tambien",negativo
computadoras salgado cuando....cuanto tacama,positivo
"haces tontito ¿los comision permanente (ademas corruptos, vividores conchudos)?",negativo
financiamiento campaña 2011 interesante desenmascara podredumbre politica empresarial. parte. jodas.,positivo
verguenza congresistas mierda,positivo
"igual golpista #vizcarra, rata rata, come mucho. sigue ejemplo camino patron causa perjuicios economicos peru miles millones soles continuar ligado corruptos ""club construccion"" mafiosa #odebrecht.",negativo
congresistas? cuales?,positivo
"olaechea seguro usted piensa ""fiscalizando"", solo demostrando insulso comportamiento..triste papel..",negativo
"claro, vizcarra tambien culpable tambien ignorancia, dependiera entrega millones odb, dispone presidente poder judicial?",negativo
listo.. dictador corrupto habla maravillas peru pais hecho m... culpa ejecutivo... lleno lacras sobones ganando robando rico dinero peruanos,positivo
"tomar cartas degenerado profesor espectorar nefasta ministra educacion, colmo.",negativo
"puede quedar asi, profesores deben denunciados espectorar ministra",negativo
dedicate trabajar niño goyito!!,negativo
incomoda indigna venda chile pisco nombre aguardiente,positivo
rctm... ahora entra cabeza presidente congreso? cambia perfil!,positivo
chu.,positivo
"picon muñeco fujimorismo, culpa cerro congreso viejo wuevon.",positivo
incomoda seguir pagandole politicos hacen,positivo
"peruanos dieron voto ""confianza"" keiko dijo trabajaria pobres verdad asi, lluvia millones grandes empresas dieron campaña.",positivo
hizo congreso...?? alguna solucion???,positivo
hdp. incomodo compinche becerril remodele casa porcelanato todavia italiano señores.,negativo
fuerte.,positivo
"olaechea, corrupto mas, entiende peruanos honestos queremos verte mas, dedicate empresa dejanos vivir tranquilos.",positivo
ahora tome descanso medico 😂😂😂😂😂😂😂😂,negativo
🤣🤣🤣🤣🤣 igualito,positivo
"marca kitchenaid aditamentos, precio seria correcto.",positivo
tranquilo,positivo
"cejitas cuento gastado, hace años misma cosa, pues hablamos escandalos congreso corrupto hizo hablar, ""donaciones"" jefa, forma querias poner primo poner m.araoz president..estas",negativo
"quisieron, recuerdo llego darse, frigobar cada oficina congresistas placidamente mundial viene huevadas, joda pues.",negativo
"cuanto quedan soga cabra, quieren trabajar!!!",negativo
lamentable sigas jodiendo pais,positivo
"ojala cometido torpeza legitimo sacaron, ilegitimos, aunque dudo.",positivo
"dijeron callate, amigo.",positivo
candidatos comision permanente presentar licencia goce haberes,positivo
calla corrupto nacido,negativo
culpa gobierno nefasto presidente #mechita,positivo
"seguira perdiendo juicios, aunq seguira ganando incautos clientes, seducidos mediatica verborrea pintorescos gestos subidas sedes judiciales. unica manera acogido votos primos",positivo
korruptas ladronas,positivo
ladronas korruptas,positivo
👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏,positivo
deberia aclarar gastos viaje,positivo
empondero indeseables politicos!!!,positivo
pruebas dices?,positivo
salga televicion denunciando,positivo
debe explicar gastos viajes congresistas. sinverguenza,positivo
"presidentas remodelan cada cocina palacio gobierno, inglaterra palacio isabel gastan remodelaciones años.",negativo
"cuantas gastos hacen banalidades,que billeteras,los monederos turrones,las canastas,los bonos pues",negativo
contraloria pueden realizar trabajo paga?!,positivo
correcto,positivo
"disuelto, interesa cuestionamientos...solo espera tiempo respectivo pague carcel delitos cometio pueblo!",positivo
acabo sellito?,positivo
importara.,positivo
afortunadamente sabemos fuerza popular organizacion criminal alegremente sirve mayordomo. sabemos ocurre ganas votos organizacion criminal. cometes delitos usurpacion funciones prevaticato... mejor...🤐🤡,positivo
"calla sinverguenza sigue haciendo ridiculo querida meche siga haciendo juramentar jaja hablas cosas crees creer estan bien disueltos merecidos, habla millones jefa ratas asquerosa igual defendias",positivo
escandalo millones recibio agarro titere congreso buscando impunidad.,positivo
"eficiencia vizcarrista, pedian gritos cierre ahora aguanten!! claro congresistas disueltos ilegalmente pueden, cualquier ciudadano, fiscalizar.",positivo
"algun periodista podria investigar cuantos ""supuestos"" viajes pago kongreso?",positivo
😂😂😂😂👍,positivo
"precisamente eso, merece atencion pagina oficial congreso informe viajaron, entonces preguntamos inventan viajes justificar gastos perdio dinero negligencia legisladores.",positivo
pikes ceguetas hacer alli menos llanta respuestos mayoria todea asqueroso corrupto ladronazo sinverguenza burro hablando orejas,negativo
sinverguenzas quieren quedar congreso. siguen beneficiandose peruano contraloria?,negativo
soles pasajes miooo! seguro lacras viajan primera clase,negativo
tambien deberia rendir cuentas viaje heresi,negativo
deja gastar plata kongreso disuelto viajes kongresistas disueltos aparente viaje autorizado realizado cumple funciones presidente congreso,positivo
publicado cierto seria tremendo abuso #salvadorheresi #condenable #abusivos,negativo
soles pasajeeees?,negativo
tales sinverguenzas,negativo
"digo mismo, ¿cuantas incubadoras comprado aportes recibidos lideresa señora",negativo
anda nomas corrupto.....pidele billete vaga keiko....seguro sobra alguito recibido bajo grandes empresas corruptas....ahi quedas callado ...los delincuentes encubren...controla mesa partes ...triste final..,positivo
"contratacion tambien expliquenos peruanos, dinero impuestos, minimo debe hacer.",negativo
engañaste pobres criaturas?? espero enseñado malas practicas amigos fuji apristas. espero estes victimizando. mejor diles contratas recomendados epoca disolucion. haber hace reportaje?,negativo
"hiciste una, draculin",positivo
"señor olaechea podria informar. ciudadanos finalidad seguir contratando gente kongreso, supone estan disueltos existe perso planta suficiente realizar dichas labores? esperamos intervencion!!!",negativo
"puede ser, señora vivio costa pueblo 😠😠😠😠😠",negativo
"pobrecitos, cosita estaras diciendo?",negativo
"abuelo victor andre, desmintieron, sinverguenza imbecil.",positivo
cojudo.. indignate jefa vendio empresariado bloqueo octagonos.,positivo
"sea, siguen lactando estado. verdad olaechea cometiendo delitos",positivo
"luciana, licencia partido?",positivo
"todo... viajado, evidencia prueba dice pagaron viaje... cuantas cosas",positivo
"dejame adivinar solucion pelear, hacer quedar adversario politico ineptos dirias platea maldita solucion camino solucionarlo solo señalamos",positivo
sabes hacer llorar!,positivo
"congreso gastaron miles rosas rosas, dijiste respecto?? indigno??, vengas dartelas moralista",positivo
"podrias aclarar viaje #heresi foto #bayli miami, pago #congreso pago",positivo
sinverguenza ladron reclamaste pagaron miles soles rosas friobar chupar partidos mundial bien sentaditas lacras fujiapristas.,positivo
"pena servil mentiroso,me falta quiero llegar edad siendo basura falso,al reves edad reconcilia mismo,con conciencia mejora persona,es inteligente vuelve delincuente",negativo
"terrible, salvador conchudo.",positivo
costosa remodelacion cocina palacio gobierno,positivo
"recien cuenta??? bien chistoso resulto ""señor""",positivo
"totalmente falso, ninguno congresistas salieron viaje",negativo
"nadie, acostumbra engañar gente difamar cantan verdades inepto vizcarrata",negativo
sigue mirando techo hablen,positivo
"gastar millones soles remodelacion cocina comedor palacio gobierno despilfarro, frente necesidades urgentes. cuantas incubadoras podido comprar monto?, ejemplo.",negativo
"estan acostumbrados corrupcion, parece normal cinicos",negativo
congreso usted presidente funciono fiscalizacion????,negativo
"intima dictador inmunidad absoluta, bien sabe trampa derecho esposa jajajajaja inocentes, creen buena amistad hombre mujer, tener mascota gallina, cualquier momento comes",positivo
ahora dilo llorar,negativo
escandalos millones dolares regalaron escandalo ganas comechados comision permanente sentarse huevear,positivo
presidente modelaciones otros.,positivo
tambien grave remodelaciones palacio manifestara indignacion tambien?,positivo
ahora salen apurados devolver. webones aplauden cine,negativo
todavia congresistas trabajan congreso pertenecen comision permanente,positivo
"culpa nepotismo deberia sancionado, quita idolo barro responsable crisis politica, aliarse mafia fujiaprista",negativo
xuxa aprender alli...etica..moral?,positivo
primos salvador,positivo
"indignante, leer declaraciones personajes levantan pronunciarse gastos realizados terceras personas... enfatizando prioridad merecen verdaderos problemas estado.. evidenciado trayectoria congresal.",positivo
bueno gasten tonterias palacios pagar viejos fuerza popular ahora cuantos millon ahoramos congresistas plata fujirateros,positivo
olachea presidente congreso haras????,positivo
conch....,positivo
indigna quieres primo hermano trubuno,positivo
tranq,positivo
"incomodo gasto monton plata convirtiendo palacio gobierno casi casa barbie, favor pues!",positivo
"claro, disolvieron congreso presidia, poner primo finales soga cabra.",negativo
webon. vengas webadas aqui sorprender nadie. comedor cocina barata compare corruptos hijos putas,positivo
"peru pais zancudos pico dengue idiotez, cojudes tarades",positivo
"segismundo, millones gasto bartra comision lavajato puras?... dices nada, reclama pues sejon, millones!",negativo
seguro querida vitocho tambien colada corruptos sinverguenzas,negativo
"cojudos alcaldes, ministros demas ineptos",negativo
imaginas millones destina gobierno cuento publicidad estatal medios prensa imaginas millones gastan ministerios consultorias pesar tener asesores personal tecnico?? dictador vizcarra interesa peru.,negativo
gamonal.. sabes cuanto dinero tira congreso anualmente..?,negativo
"recuerde usted presidente congreso congreso,asi tioo resignese",positivo
miserable!!! hablando gastos???? dices contratos recomendados bancada????? falta afrontes toda justicia.,positivo
jajaja vena anestesia,positivo
"comision permanente facultades debe iniciar investigacion, proximo congreso denuncia constitucional",negativo
creo pensando encontrar hernan vidaurre haciendo imitacion,negativo
"pagar plata peruanos imbecil difamar, comento pequeño imbecil, sabe usar internet. mandalo cursillo intensivo expliquen navega internet buscar informacion oficial.",positivo
nota necesita detalles motivos deterioro unidades mencion. quiero pensar autoridades regionales hacen regiones pues descentralizacion objetivo poder concentre ejecutivo!!! responsabilidad?,positivo
"importa miembro comision permanente olaechea gaste gaste,ese problema ejecutivo,ustedes mesa partes mas,reciban copias archiven nuevo congreso seran.quienes analizen.",positivo
favor vaya haga trabajo hablando tonteras vayase vayase bien escucharlos,positivo
creo duele esten usando asqueroso producto tacama limpiar desagues bueno,positivo
ahora inventan viajes justificarse ingresos nivelar perciben disolucion mamadera congresal? ¡son 5000 soles bolsillo!,negativo
pago cara olaechea fugando pais apenas acabe impunidad,positivo
"respeto perdieron impresentables fujimorista solo blindaron corruptos total desfachatez grupete gamonal, intolerable. demas caricia explotador operarios salgas rojos vainas....",negativo
"pequeño imbecil, bruto sabes difamar, gobierno vizcarrata regalandote plata huevas. buscado pagina transparencia congreso? aqui mando informacion oficial, pedazo animal!",positivo
"investiguen bien carajo, agencia viaje queda plata todos?",positivo
"debe devolver plata agencia viajes, investiga carajo!!!",negativo
"infeliz, lanzar veneno investiga. viaje jamas existio! memorex patino",positivo
"descubridor resultase ahora?. gamonal, tenias misma acuciosidad ezbirro señora ejemplo, gastaron arreglos florales cuchitril congresal? gastaron computadoras sobrevaloradas gestion",positivo
daño niños,positivo
conchudas,positivo
"lscompritas navidenas, plasmas, flores, etc!! parece gusta ofendan! ""fueron"", acciones evidenciaron muchos, traicion doble moral hipocresia abuso falta moral etica nepotismo etcetc qren pueden enganarnos mas, gaste saliva, creemos",negativo
"cierto pedro, entretenidos lavados activos millonarios, reales.",positivo
coprolalia cunde redes sociales.......,positivo
saldran aportes tacama,positivo
"pues informacion viaje congresistas funciones costilla, sale pagina oficial congreso pagina mangonean ustedes.",positivo
aprueban? doble moral?,positivo
"imbecil,, cabron mierda,, terrucaso,,,",positivo
"escandalo haces regresar kongreso blindador delincuentes obstruccionista, fuieste",positivo
"pues presidente,,,, ahora nadie controla nadie dice medios comunicacion sera siempre,,, estan estupidos gritaban cierre congreso, seguro tendran algun familiar trabajando",negativo
"igual diriamos incomoda miembros permanente viajen exterior gastos pagado congreso, programa television sabe cosas, ademas contrataciones personal pagado plata. explique, callado defiende mejor?",positivo
ups!,positivo
"sigues mentira. pagan plata estado? difamar? calatee trabajabas ahora abandonaste suerte. empleado vizcarrata plata nosotros. pareces gino costa, besa pezuña amos.",positivo
"seria mejor preocupes rateros comision permanente, siguen viajando dinero viejo cojudo.",negativo
bueno nuevo sistema adquisicion patrulleros hizo criticado. malogra inmediatamente reponen otro.,positivo
deja atacar ponte trabajar oye!!! sabes buscarle ejecutivo dolido cerraran kongrezoo señora,negativo
conseguiste chamba primo? metieron patada poto dijeron chauuuuuuu,positivo
"plop... parece evidenciado gobierno, lucha corrupcion, paridad gusta.... jodete",negativo
"pues vitocho, dices gasto realizo, entonces? utilizo boleto",negativo
"jajaja caraduras. decian compraban tvs, frigobares, flores, canastas, compus precios inflados, contratando ""asesor"" empleados congreso sueldos altos despues funjan troles? millones botan basura asi👎",negativo
"hora sales decir hackearon cuenta, pusiste pusiste?",negativo
palabra carece autoridad moral ayudar perjudica,positivo
"tumbes...a pesar buenos hoteles, turistas...no tiene.y aire pobreza descuido..hay atrazo.",positivo
"imagino contraloria, otros, pueden aclarar",positivo
lamento pinchar globo estimado c.j. estan visitando quieren herman monster...,negativo
"gente sigue aprovechandose dinero pueblo pagando viajes viaticos conveniencia haganlo propios recursos, representan !!!!!!",negativo
sabia buena elaborar expediente daba dedo. busca manera justificar consultorias gastan millones...quizas puedas engañar distraido digamos alguiiiiito manejamos temas. corrupcion,positivo
puede posible esto.,positivo
cobra viajar?,positivo
"protegen coimeros, ministerio transportes",positivo
obvio menor ¿que comparando? razona favor.... ignorancia enorme incomprensible.,positivo
calla viejo lesbiano,positivo
infeliz ud.que fija datos figuran pagina congreso.,positivo
"quieren pedazo torta, cerraron congreso",negativo
"igual pasa distritos lima, cuestion pasearse comisarias unidades operativas afuera.",negativo
increible lacras. mochen presupuesto disque coimision.,positivo
"parece simple, palacio, funcionarios estan actividad. ustedes, congresistas, estan disueltos. funciones comision permanente, contempla aprobar gastos viajes. solo revisar ejecutivo. ¿las remodelaciones pruebas?",negativo
bueno respondieron data hechos. pierde credibilidad miente.,positivo
osea encima viajo. plata pago congreso?,positivo
"cada pasa destape supera otro, primera saltan negarlo sinverguenza victor garcia belaunde.",negativo
"incomoda millones gasto kongreso? comisiones comisiones, asesores, trabajadores fantasmas fujitrolles siendo pagados erario estado. responda, hizo frente ello?",negativo
infeliz mierda...no estafes gente... nunca viaje,positivo
"hagan vecesssssss palacio gobierno, vayan viaticos sueldazos tremendos ladrones corruptos siguen bien sentados nefasto congreso!",positivo
verguenza!,positivo
viajo devuelva plata!,positivo
plata viajes fantasmas pagos efectivo,positivo
"paso animal, entonces peor, gasto billete mintio viaje.",negativo
🙈🤣🤣🤣🤣🤣🤣🤣,positivo
nunca viaje.... infeliz mierda gusta engañar gente,negativo
colmo! cobrando dinero?,positivo
limpias agencia empleos trabajadores comechados.,positivo
"señor informacion falsa. publicada pagina oficial 5,585 pasajes lima francia lima 08/10/2018 12/10/2019. garcia belaunde dice viajo informacion pagina congreso",positivo
"jajajaja bruto ponganle cero, solo vende jefe",negativo
"jajajaja echador, imbeciles nadie gana",negativo
"gobierno facto realmente nefasto, peor historia peru encima nadie eligio!!! hacen gestiones inutiles adquisicion patrulleros pueden usar, saquen gobierno incompetente!!!! colmo!!!",negativo
colmo! prueba les# importa pepino pais!,positivo
pues alan garcia unico goberno pais fujimori tambien verdad digo italiano fanculo,negativo
gastos hacia congreso disuelto???????,negativo
"genio, justificas",positivo
luciana tampoco viajo!! habran devuelto viaticos pasajes habran utilizado cambiado ruta averiguen daran sorpresas,positivo
"entonces agarro billete viajo, solo echas jefe",negativo
gallina come huevo aunque quemen pico. congresistas aprenden!,negativo
rabo paja mejor quedarse silencio,positivo
"luciana leon, bartra, beteta, heresi estan aprovechandose impuestos, justifiquen viajaron.",negativo
