full_text,sentiment
"ves, hiciste renunciar canal, fallaste ahora opcion hacer ridiculo",negativo
"episodio expande enfermedad😷🤒del protagonista serie ¿perdera protagonismo hara famoso? pierda proximo capitulo serie📹 ""los autoproclamados"" #bolivia #venezuela",positivo
"miniserie ""los autoproclamados""💩💩, muestro episodio propaga pandemia ""autoproclamaditis cronica"". #peru🇵🇪, entra accion nueva protagonista, papel similar anteriores, servilismo, cinismo mucha ironia.",positivo
mira estan haciendo grupo whatsapp presidentes bambas!!,negativo
"graaan diferencia robarte millones, dejar pais quebrado, terrorismo encima, masacres humamas persona encargaste empresa, contrate empresa privada gano obra publica mientras ministro",negativo
"asesorias, coimas.",positivo
blablablabla,positivo
vicepresidenta congresista?? edita datos twitter.... fantasma,positivo
sigue apoyando corrupta....,positivo
vizcarra.,positivo
"deberia denunciar ursupar cargo, hizo horas nunca tenido. pesimo podria tipico politico mentiroso demagogo.",negativo
¿por sede presidencia republica,positivo
"consulta, despues cafe entraron unas ganas autoproclamarme presidente pais, ¿como hicieron ustedes? ¿algun consejito?",negativo
"jeanine añez pantalones mucha firmeza defiende constitucion, diferencia cargo quedo grande",negativo
"respuesta, solo moviendo ponerle candados reglamento viene limitada. gracias apoyo!",negativo
"seguimos esperando concepto dictador tirano, constitucion permite",negativo
"pronuncie,sr presidente #lasaludnoespera. pasado años ¿cuanto tiempo debemos esperar? #cannabismedicinal",negativo
#ayudanosaencontrarla,positivo
